X,Y,FID,nombre,localisati,secteur,etat,source,export,controle
55.4482563760001,-20.8773706059999,336,1,Avenue  de la Victoire jardin de la Cathédrale,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.44847974,-20.8773618829999,337,1,Avenue  de la Victoire jardin de la Cathédrale,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4483401960001,-20.877248153,338,1,Avenue  de la Victoire jardin de la Cathédrale,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.448907482,-20.8792778399999,339,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4492144970001,-20.880240231,340,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4490655600001,-20.8803014809999,341,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.449465515,-20.881386302,342,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.450088872,-20.883162388,343,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4502655470001,-20.883704812,344,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.450870218,-20.8855333,345,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.448437761,-20.872829861,346,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4495529330001,-20.877092939,347,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4498362790001,-20.8779921519999,348,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.449712323,-20.8776424339999,349,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4500695460001,-20.879097954,350,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4504735940001,-20.8801403539999,351,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4506506750001,-20.880689918,352,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.451128822,-20.882005523,353,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.452279699,-20.885535858,354,1,Rue Jean Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4499436420001,-20.873129869,355,1,Rue de Nice,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4504038580001,-20.8749450349999,356,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.450793257,-20.876693525,357,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4512641750001,-20.8787884559999,358,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.45139514,-20.8791581099999,359,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4515545960001,-20.8791581089999,360,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4517493870001,-20.879724363,361,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4516607480001,-20.879857525,362,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4519442110001,-20.880240574,363,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4518378430001,-20.880340422,364,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4521565480001,-20.881289636,365,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.452599322,-20.8822222659999,366,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453006615,-20.883287996,367,1,Rue Juliette Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4529534800001,-20.8831548169999,368,1,Rue Juliette Dodu,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4535379320001,-20.884520338,369,1,Rue Juliette Dodu,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4537327460001,-20.8850199249999,370,1,Rue Juliette Dodu,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.451962961,-20.8754282519999,371,1,Rue Jules Aubert,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4525294310001,-20.8776263939999,372,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4527915850001,-20.878372477,373,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4536449920001,-20.880973567,374,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4539637400001,-20.881872824,375,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4547252260001,-20.883588086,376,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.454618962,-20.8836213619999,377,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4548315210001,-20.8838711569999,378,1,Rue Jules Aubert,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.455043947,-20.884970171,379,1,Rue Jules Aubert,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4548134950001,-20.8853698,380,1,Rue Jules Aubert,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4541584940001,-20.8826221809999,381,1,Rue Jules Aubert,Saint-Denis Centre,Taggé,CINOR,26/08/2019,26/09/01
55.4520867950001,-20.873651348,382,1,Rue Charle Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4532393960001,-20.87511424,383,1,Rue Charle Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4539893850001,-20.877799035,384,1,Rue Charle Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4542273850001,-20.878548693,385,1,Rue Charle Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4544489570001,-20.879692325,386,1,Rue Jules Olivier,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4547370490001,-20.880694644,387,1,Rue Jules Olivier,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.454765792,-20.8809384419999,388,1,Rue Jules Olivier,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.455053815,-20.88199487,389,1,Rue Jules Olivier,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4549971210001,-20.876956572,390,1,Rue de l'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4553778430001,-20.878233888,391,1,Rue de l'Est,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4557277010001,-20.879512823,392,1,Rue de l'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.455976568,-20.879313356,393,1,Rue de l'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.456394011,-20.88204925,394,1,Rue des Limites,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4563655850001,-20.880071872,395,1,Rue des Limites,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4472592490001,-20.8741379369999,396,1,Rue de Nice,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4511214840001,-20.872784355,397,1,Rue de Nice,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.452388854,-20.876468497,398,1,Rue Alexis de Villeneuve,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4533111750001,-20.8762520019999,399,1,Rue Alexis de Villeneuve,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453887686,-20.8760624559999,400,1,Rue Alexis de Villeneuve,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4539007760001,-20.8771500939999,401,1,Rue Victore Mac Auliffe,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453537038,-20.877229009,402,1,Rue Victore Mac Auliffe,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4478919680001,-20.8796098129999,403,1,Rue Victore Mac Auliffe,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4492748310001,-20.879175572,404,1,Rue Pasteur,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4507063790001,-20.8787825009999,405,1,Rue Pasteur,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453792729,-20.878118662,406,1,Rue Pasteur,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.449121672,-20.87935792,407,1,Rue Pasteur,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.449084161,-20.880436968,408,1,Rue de Paris,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4504559590001,-20.8809880589999,409,1,Rue Félix Guyon,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4542523910001,-20.879937248,410,1,Rue Félix Guyon,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.454199142,-20.879824573,411,1,Rue Félix Guyon,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4553314240001,-20.8795117729999,412,1,Rue Maréchal Leclerc angle Felix Guillon,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4499362270001,-20.8820020329999,413,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4505490130001,-20.881839387,414,1,Rue Sainte Anne,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4513483310001,-20.8816142009999,415,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.452453909,-20.8814516739999,416,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.456117093,-20.880450835,417,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.448497321,-20.8835665559999,418,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4489768660001,-20.883303702,419,1,Rue Roland Garros,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.44974947,-20.883191198,420,1,Rue Roland Garros,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.450335636,-20.8830285829999,421,1,Rue Roland Garros,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.451547856,-20.8826657669999,422,1,Rue Roland Garros,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4572891080001,-20.8816402589999,423,1,Rue Sainte Anne,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.447324844,-20.884793111,424,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4489899660001,-20.8844053399999,425,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4515209580001,-20.8837048039999,426,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.454251823,-20.882904141,427,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.455450736,-20.882441178,428,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4568760070001,-20.88227862,429,1,Rue Sainte Marie,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.4576218620001,-20.882704405,430,1,Rue Sainte Marie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.45638297,-20.883317607,431,1,Rue Mgr de Beamont,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.457022323,-20.883480467,432,1,Rue Mgr de Beamont,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.458713989,-20.883605931,433,1,Rue Mgr de Beamont,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4586340530001,-20.883668444,434,1,Rue Mgr de Beamont,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.458980372,-20.883743651,435,1,Rue Mgr de Beamont,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4507159290001,-20.8859095839999,436,1,Rue de la Source,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.449680936,-20.887460521,437,1,Rue de la Source,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4511588610001,-20.888166951,438,1,Rue Bertin,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4512204700001,-20.8879238819999,439,1,Rue Bertin,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453363644,-20.888097934,440,1,Rue Bertin,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.453314398,-20.8882136569999,441,1,Rue Bertin,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.459486547,-20.881547063,442,1,Rue Saint Jacques,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.459523489,-20.881327074,443,1,Allée Bonnier,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.456897231,-20.879335667,444,16,Gare Routuère,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4448000100001,-20.885079011,445,1,Rue de la Digue,Saint-Denis Centre,HS,CINOR,26/08/2019,26/09/01
55.446100244,-20.881527025,446,6,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.446360525,-20.879817584,447,0,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.446407693,-20.880128396,448,1,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.446360246,-20.8806389769999,449,1,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4466910310001,-20.8805502939999,450,1,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.445652282,-20.878085701,451,1,Rue de la Boulangerie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4458884860001,-20.8779968819999,452,1,Rue de la Boulangerie,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.446856231,-20.881216373,453,6,Rue de la république,Saint-Denis Centre,RAS,CINOR,26/08/2019,26/09/01
55.4494611310001,-20.8801654129999,454,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4495362650001,-20.8802713319999,455,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4497991920001,-20.880041922,456,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.450080961,-20.879971396,457,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,HS,CINOR,26/08/2019,16 10 01
55.4503439870001,-20.879900791,458,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.450381539,-20.8800067299999,459,1,Rue Maréchal Leclerc entre rue Paris et J.Chatel,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.450551766,-20.8799594929999,460,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4507759520001,-20.879777335,461,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4509413440001,-20.879836014,462,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.451363658,-20.879706869,463,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.451307925,-20.8796116959999,464,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4515145510001,-20.8795485269999,465,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.451557634,-20.879649367,466,1,Rue Maréchal Leclerc entre rue Chatel et J.Dodu,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.451799157,-20.879463571,467,1,Rue Maréchal Leclerc entre rue J.Dodu et Auber,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4518446050001,-20.8795775309999,468,1,Rue Maréchal Leclerc entre rue J.Dodu et Auber,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4522841100001,-20.879477897,469,1,Rue Maréchal Leclerc entre rue J.Dodu et Auber,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.452231044,-20.879356823,470,1,Rue Maréchal Leclerc entre rue J.Dodu et Auber,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4527994200001,-20.879221588,471,1,Rue Maréchal Leclerc entre rue J.Dodu et Auber,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4530949470001,-20.879271506,472,1,Rue Maréchal Leclerc entre rue Auber et Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.453102507,-20.8791433009999,473,1,Rue Maréchal Leclerc entre rue Auber et Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.453557206,-20.8791647579999,474,1,Rue Maréchal Leclerc entre rue Auber et Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.454049743,-20.879029556,475,1,Rue Maréchal Leclerc entre rue Auber et Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4540573260001,-20.878908488,476,1,Rue Maréchal Leclerc entre rue Auber et Gounod,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4543680040001,-20.8790652239999,477,1,Rue Maréchal Leclerc entre rue Gounod et L'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4544285960001,-20.87892991,478,1,Rue Maréchal Leclerc entre rue Gounod et L'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4546331760001,-20.8791791809999,479,1,Rue Maréchal Leclerc entre rue Gounod et L'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4550650200001,-20.8792361989999,480,1,Rue Maréchal Leclerc entre rue Gounod et L'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.455459052,-20.8794285549999,481,1,Rue Maréchal Leclerc entre rue Gounod et L'Est,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.455489287,-20.8795924209999,482,1,Rue Maréchal Leclerc angle Felix Guillon,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.456944105,-20.88011964,483,1,Rue Maréchal Leclerc entre rue des Limite et Océan,Saint-Denis Centre,HS,CINOR,26/08/2019,16 10 01
55.456860712,-20.880247793,484,1,Rue Maréchal Leclerc entre rue des Limite et Océan,Saint-Denis Centre,HS,CINOR,26/08/2019,16 10 01
55.457088018,-20.880361767,485,1,Rue Maréchal Leclerc entre rue des Limite et Océan,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.457186548,-20.880247842,486,1,Rue Maréchal Leclerc entre rue des Limite et Océan,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4500279060001,-20.872176807,487,1,Barachois Piscine,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4492324460001,-20.872246199,488,3,Barachois camion bar,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4485480500001,-20.8721417109999,489,6,Barachois boulodrom air de jeux,Saint-Denis Centre,5RAS 1HS,CINOR,26/08/2019,16 10 01
55.4485109920001,-20.872558984,490,1,"Barachois ""Jet  d'eau""",Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4473454440001,-20.8728021539999,491,12,Barachois air de jeux canon,Saint-Denis Centre,7RAS 5HS,CINOR,26/08/2019,16 10 01
55.446901444,-20.8732193459999,492,5,Barachois air de jeux canon,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.446586471,-20.875062257,493,3,Jardin de la Préfécture,Saint-Denis Centre,RAS,CINOR,26/08/2019,16 10 01
55.4470673760001,-20.875375291,494,13,Jardin de la Préfécture,Saint-Denis Centre,11RAS 2HS,CINOR,26/08/2019,16 10 01
55.4895498120001,-20.8862653,495,2,Frond de mer du Chaudron niveau du zoo,Chaudron,RAS,CINOR,26/08/2019,16 10 01
55.490561547,-20.8863467739999,496,7,Frond de mer du Chaudron niveau du zoo,Chaudron,RAS,CINOR,26/08/2019,16 10 01
55.484020032,-20.886024397,497,3,Frond de mer du Chaudron niveau UMAB,Chaudron,RAS,CINOR,26/08/2019,16 10 01
55.477030455,-20.8852814319999,498,1,Frond de mer du St.Clotilde niveau Kiosque Vallon,St. Clotilde,RAS,CINOR,26/08/2019,16 10 01
55.473140218,-20.885246735,499,2,Frond de mer du butor niveau arrêt car Jaune,St. Clotilde,RAS,CINOR,26/08/2019,16 10 01
