"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"206679","Salle des Arts et Loisirs","rue du Moulin","","70400","Coisevaux","FR","6,70306900","47,58600900","28/01/2021 22:30:59"
