"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_LGT_1P","NB_LGT_2P","NB_LGT_3P","NB_LGT_4P","NB_LGT_5P","NB_LGT_6P","NB_LGT_DEMOLIS","NB_LGT_IND_CREES","NB_LGT_COL_CREES","NB_LGT_TOT_CREES","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","I_PISCINE","I_GARAGE","I_VERANDA","I_ABRIJARDIN","I_AUTREANNEXE","I_RESIDPRINC","I_RESIDSEC","I_PERSONNELLE","I_VENTE","I_LOCATION","I_LGTR_SENIORS","I_LGTR_ETUDIANTS","I_LGTR_TOURISME","I_LGTR_HOTELIERESOC","I_LGTR_SOCIAL","I_LGTR_HANDICAPES","I_LGTR_AUTRE","I_LGTR_AUTRE_LIBELLE","SDP_A1","SDP_B1","SDP_D1","SDP_ E1","SDP_F1","TYPE_OPERATION_CONSTR","PERIODE_DEVRT","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","01","01004","2019","00100419A1018","32","2",,"SCCV AMBERIEU","84834550000013","32","Alle","de la Pepiniere",,,"80480","DURY",,"100","44","Avenu","Jules Pellaudin",,,"01 50","AMBERIEU-EN-BUGEY",,"0336BP","0337BP","1027BP",2,2726,,,,0,5,14,11,5,0,0,0,35,35,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,2619,0,0,0,"14",2019-12-31,"2019-12-23",
"84","01","01014","2019","00101419H0018","80","2",,,,,,"24 QUAI DU MERDANCON",,,"01100","ARBENT",,"100",,,"24 QUAI DU MERDANCON- LE V",,,"01100","ARBENT",,"0057AB","0317AB",,2,458,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,120,0,64,0,0,"10",2019-12-31,"2019-12-23",
"84","01","01014","2019","00101419H0021","10","2",,,,,,"5 PLACE DES ARCADES",,,"01100","BELLIGNAT",,"100",,,"LOT N_ 33 - Lotissement L",,,"01100","ARBENT",,"0463AH",,,2,500,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,124,0,0,0,"5",2019-12-31,"2019-12-13",
"84","01","01014","2019","00101419H0023","90","2",,,,,,"9 C RUE DES ECHALLYS",,,"01100","ARBENT",,"100",,,"lOT N_ 36 LE PARC MOTIER",,,"01100","ARBENT",,"0460AH",,,1,500,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,144,0,0,0,"5",2019-12-31,,
"84","01","01022","2019","00102219C0002","90","2",,,,,,"7 rue du Platre",,,"01510","ARTEMARE",,"100",,,"EN NOVEL",,,"01350","ARTEMARE",,"18860B",,,1,2408,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,122,0,0,0,"4",2019-12-31,,
"84","01","01024","2019","00102419D0037","10","2",,,,,"Alle","du Quartier Jayr",,,"01440","VIRIAT",,"100",,,"Le clos de Charriat","Vacagnole",,"01340","ATTIGNAT",,"0018AL","0019AL",,2,6116,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,104,0,0,0,"5",2019-12-31,"2019-11-28",
"84","01","01025","2019","00102519D0033","90","2","SCI","LES MAELLYSSES","53410705700018","747","ROUTE","DE MONTGRIMOUX",,,"01380","BAGE-DOMMARTIN",,"100","747",,"ROUTE DE MONTGRIMOUX",,,"01380","BAGE DOMMARTIN",,"11160A","11150A",,1,6220,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,163,46,0,0,0,"7",2019-12-31,,
"84","01","01031","2019","00103119H0009","90","2",,,,,,"130 Route de Geilles",,,"01100","OYONNAX",,"100",,,"4 RUE DU CENTRE",,,"01100","BELLIGNAT",,"0433AA",,,1,203,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,81,0,0,0,"5",2019-12-31,,
"84","01","01032","2019","0010321900013","90","2",,,,"46","rue","Marino Simonetti",,,"69150","DECINES",,"100",,"chemi","du Bois Carre","lot A",,"01360","BELIGNEUX",,"19260C",,,1,738,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,140,0,0,0,"5",2019-12-31,,
"84","01","01032","2019","0010321900016","90","2",,"TECHNI BATI","419675277","2815","route","du Dauphine",,,"01360","BELIGNEUX",,"100","342",,"Route de Lyon","lot A",,"01360","BELIGNEUX",,"28940C",,,1,554,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,163,0,0,0,"5",2019-12-31,,
"84","01","01032","2019","0010321900017","90","2",,,,"31","che","DES BRUYERES",,,"01360","BELIGNEUX",,"100","2406",,"ROUTE DU DAUPHINE",,,"01360","BELIGNEUX",,"06870B",,,1,0,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,145,0,0,0,"5",2019-12-31,,
"84","01","01034","2019","00103419C0040","10","2",,,,,,"148 Chemin de la Rodette",,,"01300","BELLEY",,"100",,,"MOLLARD VIEUX",,,"01300","BELLEY",,"0324BI",,,2,768,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,144,0,0,0,"5",2019-12-31,"2019-12-18",
"84","01","01034","2019","00103419C0044","90","2",,,,,,"106 Avenue du 8 mai 1945",,,"01300","BELLEY",,"100",,,"lOTISSEMENT LES COTEAUX DE",,,"01300","BELLEY",,"0389BI","0376BI","0375BI",1,0,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,109,0,0,0,"5",2019-12-31,,
"84","01","01034","2019","00103419C0045","90","2",,,,,,"6 le Cement de Brens",,,"01300","BRENS",,"100",,,"A MEUILLENS",,,"01300","BELLEY",,"14300D",,,1,1500,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,104,0,0,0,"5",2019-12-31,,
"84","01","01034","2019","00103419C0046","90","2",,,,,,"96 Chemin du Biollay",,,"73100","BRISON SAINT INNOCENT",,"100",,,"Allee de la Source",,,"01300","BELLEY",,"0038AX","0037AX",,1,6701,,,,0,0,0,0,0,0,0,0,33,33,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,2700,0,0,0,"7",2019-12-31,,
"84","01","01034","2019","00103419C0048","90","2",,,,,,"123 RUE DU cHATEAU",,,"92100","BOULOGNE BILLANCOURT",,"100",,,"RUE JULES FERRY",,,"01300","BELLEY",,"0529AK","0531AK",,1,1295,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1686,0,0,0,"14",2019-12-31,,
"84","01","01036","2019","00103619C0011","10","2",,,,"247","CHEMI","DE L'ADOUE","CHONGNES - VIEU",,"01260","VALROMEY SUR SERAN",,"100","89","CHEMI","DE L'ADOUE","CHONGNES - VIEU",,"01260","VALROMEY SUR SERAN",,"02410A","02420A","02430A",2,5285,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,110,0,0,0,"5",2019-12-31,"2019-12-12",
"84","01","01042","2019","00104219D0003","10","2",,,,"218","Chemi","des Vignes",,,"01290","CORMORANCHE SUR SAONE",,"100","99",,"Rouette des Terres Bleues",,,"01290","BEY",,"06100B","06050B",,2,0,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,139,0,0,0,"5",2019-12-31,"2019-12-17",
"84","01","01043","2019","00104319A0041","20","2","OPH DE L'AIN","DYNACITE","77930647100037","390","BOULE","DU 08 MAI 1945",,,"01013","BOURG EN BRESSE",,"100","799",,"ROUTE DE GENEVE",,,"01700","BEYNOST",,"0829AK","0137AK","0402AK",2,3729,,,,0,6,14,8,0,0,0,6,22,28,,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,2216,0,0,0,"7",2019-12-31,"2019-12-03",
"84","01","01043","2019","00104319A0063","90","2","SAS","SAS EUROPEAN HOMES CENTRE","47932256200014","10-11","RUE","VENDOME",,,"75001","PARIS",,"100",,,"CHATEAU DU SOLEIL / CHEMIN",,,"01700","BEYNOST",,"0176AM","1054AM",,1,19419,,,,0,0,20,25,17,0,0,34,28,62,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,5900,0,0,0,"7",2019-12-31,,
"84","01","01043","2019","00104319A0069","90","2","SAS","SAS KODIAK INVESTISSEMENTS","50097837400063","63","AVENU","ROGER SALENGRO",,,"69100","VILLEURBANNE",,"100","936","RUE","DU VIVIER","LIEU DIT LA BATONNE",,"01700","BEYNOST",,"0153AE","0154AE",,1,634,,,,0,0,0,2,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,184,0,0,0,"5",2019-12-31,,
"84","01","01046","2019","00104619D0010","90","2",,,,"255","Route","des Calendras",,,"01290","BIZIAT",,"100","255","Route","de Calendras",,,"01290","BIZIAT",,"05400B",,,1,4680,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,159,0,0,0,0,"1",2019-12-31,,
"84","01","01047","2019","00104719A0036","90","2","LOGIDIA SA HLM","LOGIDIA","75620027500037","247","Chemi","de Bellevue","BP 21",,"01 96","PERONNAS",,"100","Lot n","Lotis","'Le Clos Luizard'","Lieu-dit 'Sur la Cote'",,"01 15","BLYES",,"0014AC",,,1,1221,,,,0,0,3,2,0,0,0,5,0,5,,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,418,0,0,0,"7",2019-12-31,,
"84","01","01049","2019","0010491900020","90","2",,,,"655","rue","Centrale",,,"01700","BEYNOST",,"100",,"quai","Chalard","lotissement Les Jardins de Stephanie",,"01120","LA BOISSE",,"0032AC",,,1,176,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,99,0,0,0,"5",2019-12-31,,
"84","01","01053","2019","00105319O0063","32","2",,"SCI OSBA","84219359100018",,,"4 rue des Chenes",,,"01250","REVONNAS",,"100",,,"690 chemin de Curtafray",,,"01000","BOURG EN BRESSE",,"0044CN","0187CN",,2,441,,,,0,0,0,0,0,0,0,2,0,2,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,193,227,0,0,0,"7",2019-12-31,"2019-12-19",
"84","01","01053","2019","00105319O0080","10","2",,,,,,"51 rue Chaudouet",,,"01960","PERONNAS",,"100",,,"13 rue Aime Cotton",,,"01000","BOURG-EN-BRESSE",,"0085AV",,,2,2710,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,172,0,0,0,"5",2019-12-31,"2019-12-19",
"84","01","01053","2019","00105319O0081","80","2",,,,,,"23 rue du Petit Cuiron",,,"01000","BOURG EN BRESSE",,"100",,,"23 rue du Petit Cuiron",,,"01000","Bourg-en-Bresse",,"0327CS",,,2,547,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107,38,0,0,0,"4",2019-12-31,"2019-12-27",
"84","01","01053","2019","00105319O0084","90","2",,,,,,"1 rue General Delestrain",,,"01000","BOURG EN BRESSE",,"100",,,"32 rue Gabriel Vicaire",,,"01000","BOURG EN BRESSE",,"0194AC",,,1,620,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,0,0,"12",2019-12-31,,
"84","01","01053","2019","00105319O0085","90","2",,,,,,"11 allee des Charmettes",,,"01000","BOURG EN BRESSE",,"100",,,"11 allee des Charmettes",,,"01000","BOURG EN BRESSE",,"0360AX","0363AX",,1,1074,,,,0,0,0,0,0,0,0,1,0,1,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,95,35,0,0,0,"7",2019-12-31,,
"84","01","01058","2019","00105819C0014","90","2",,,,"335","CHEMI","DU POIRIER ROYAL",,,"38510","VEZERONCE-CURTIN",,"100",,,"LA BRUYERE","LOT N_ 2 LOTISSEMENT DE LA LINCE",,"01300","BREGNIER CORDON",,"28850A","28700A","28800A",1,962,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,92,0,0,0,"5",2019-12-31,,
"84","01","01060","2019","00106019H0006","80","2",,,,,,"80- LE MONTHOUX",,,"01110","BRENOD",,"100",,,"80-LE MONTHOUX",,,"01110","BRENOD",,"0001ZH",,,2,1620,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,196,55,0,16,0,"12",2019-12-31,"2019-12-09",
"84","01","01061","2019","00106119C0012","10","2",,,,,,"32 avenue du Vieux Four",,,"01300","PREMEYZEL",,"100",,,"CHENET",,,"01300","BRENS",,"04380B",,,2,2934,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,144,0,0,0,"5",2019-12-31,"2019-12-10",
"84","01","01062","2019","0010621900016","90","2",,,,"19","rue","Collomb",,,"69500","BRON",,"100",,"chemi","du Bichon","lot D",,"01360","BRESSOLLES",,"0327AA",,,1,745,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,246,0,0,0,"5",2019-12-31,,
"84","01","01067","2019","00106719H0002","80","2",,,,,,"383 ROUTE DE LA TILLETTE",,,"01430","CEIGNES",,"100",,,"383 Route de la Tillette",,,"01430","CEIGNES",,"0244ZD",,,2,896,,,,0,0,0,0,0,0,0,0,0,0,,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,0,0,0,0,"1",2019-12-31,"2019-12-03",
"84","01","01071","2019","00107119B0019","90","2",,,,"76",,"GRANDE RUE",,,"01220","DIVONNE LES BAINS",,"100","436",,"rue du jura",,,"01170","CESSY",,"0041AW",,,1,1159,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,155,0,0,0,"5",2019-12-31,,
"84","01","01072","2019","00107219D0016","90","2",,,,,,"12A Rue Charles GUILLON",,,"01250","CEZERIAT",,"100",,,"Route de Treconnas",,,"01250","CEYZERIAT",,"0149AC","0150AC","0151AC",2,9903,,,,0,0,0,0,2,0,0,2,0,2,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,105,99,0,0,0,"7",2019-12-31,"2019-12-23",
"84","01","01072","2019","00107219D0021","80","2",,,,"111","Chemi","du Kellet",,,"01250","CEYZERIAT",,"100","111","Chemi","du Kellet",,,"01250","Ceyzeriat",,"19830A",,,2,115,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,327,0,0,0,0,"1",2019-12-31,"2019-12-23",
"84","01","01072","2019","00107219D0027","90","2",,"AIN HABITAT","76020029500011","22",,"RUE DE LA GRENOUILLERE",,,"01000","BOURG EN BRESSE",,"100",,,,,,"01250","Ceyzeriat",,"0567AH","0562AH","0575AH",1,2382,,,,0,0,0,6,0,0,0,6,0,6,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,552,0,0,0,"7",2019-12-31,,
"84","01","01085","2016","00108516V0005","10","2",,,,,,,,,,,,,,,,,,,"LA CHAPELLE DU CHATELARD",,,,,2,0,,,,0,0,0,0,0,0,0,1,0,1,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,120,0,0,"10",2019-12-31,"2016-12-15",
"84","01","01093","2019","00109319V0043","90","2",,,,"481",,"Avenue Charles de Gaulle",,,"01400","CHATILLON SUR CHALARONNE",,"100",,,"BISSIEUX","Lot 22",,"01400","CHATILLON SUR CHALARONNE",,"09370B",,,1,6941,,,,0,0,1,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"84","01","01093","2019","00109319V0047","90","2",,,,"79",,"rue Gambetta",,,"01400","Chatillon sur Chalaronne",,"100",,,,,,"01400","CHATILLON SUR CHALARONNE",,"17590V",,,1,0,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,83,0,0,0,"5",2019-12-31,,
"84","01","01098","2019","00109819C0011","32","2",,,,"560","CHEMI","DE CHARIGNIN",,,"01300","BELLEY",,"100",,,"ROUTE DE BELLEY",,,"01300","CHAZEY BONS",,"07610D",,,2,0,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,115,0,0,0,"5",2019-12-31,"2019-12-27",
"84","01","01103","2019","00110319B0017","80","2","HOLDING DE FRANCE","HOLDING DE FRANCE","489476911","215","ROUTE","de Marclaz",,,"74200","ALLINGES",,"100","86","ROUTE","de la Source",,,"01170","CHEVRY",,"09910A","09920A","09930A",2,4084,,,,0,0,0,0,0,0,0,0,0,0,,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,"2019-12-09",
"84","01","01103","2019","00110319B0021","90","2",,"SERENIS-2","49222510700019",,,,,,,,,,"154","ROUTE","ROUTE DU COILLOU",,,"01170","CHEVRY",,"06230A",,,2,5487,,,,0,0,2,0,1,0,0,3,0,3,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,237,0,0,0,"7",2019-12-31,"2019-12-19",
"84","01","01103","2019","00110319B0031","90","2","SCI FIONA BORGALLI","SCI FIONA BORGALLI","88007924900012","110","ROUTE","de Prost",,,"01170","CHEVRY",,"100","110","ROUTE","DE PROST",,,"01170","CHEVRY",,"10170A",,,1,641,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,185,0,0,0,"5",2019-12-31,,
"84","01","01103","2019","00110319B0032","90","2",,"2 P PATRIMOINE","52340772400021","13","CHEMI","DE BEAUNOIR",,,"72320","VIBRAYE",,"100",,"ROUTE","du Creux de Naz  NAZ DESSO","Lot les Jardins de Cecile",,"01170","CHEVRY",,"09140A",,,1,811,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,186,0,0,0,"5",2019-12-31,,
"84","01","01112","2019","00111219H0007","90","2",,,,,,"9 impasse DE L ARNIERE",,,"01430","CONDAMINE-LA-DOYE",,"100",,,"9 IMPASSE DE L ARNIERE",,,"01430","CONDAMINE LA DOYE",,"13030A","16100A","16140A",1,1569,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,117,36,33,13,0,"12",2019-12-31,,
"84","01","01124","2019","00112419D0009","10","2",,,,"22 bi","Place","du Marche",,,"71310","MERVANS",,"100",,,"VC 22  du Cimetiere",,,"01560","CORMOZ",,"0189AA",,,2,1338,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-12-31,"2019-12-10",
"84","01","01130","2019","00113019D0034","90","2",,,,"433",,"Grande rue",,,"01340","ATTIGNAT",,"100","642","Route","de Crangeat","Cras sur Reyssouze",,"01340","BRESSE VALLONS",,"122pZB","0135ZB",,1,5209,,,,0,0,1,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,123,0,0,0,"5",2019-12-31,,
"84","01","01130","2020","00113020D0001","90","2",,"MILADE","84290447600012","107","Chemi","des Poulattes",,,"01310","POLLIAT",,"100",,"Lotis","Le Petit Bosquet - Lot 7","ETREZ",,"01340","BRESSE VALLONS",,"0327AA",,,1,451,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,108,0,0,0,"5",2019-12-31,,
"84","01","01136","2019","00113619D0017","90","2",,,,"317","Chemi","des culards",,,"01290","SAINT ANDRE D'HUIRIAT",,"100",,"Route","de Cormoranche",,,"01290","CRUZILLES LES MEPILLAT",,"11680A",,,1,0,,,,1,0,0,2,0,0,0,3,0,3,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,117,15,99,0,0,"12",2019-12-31,,
"84","01","01142","2019","0011421900022","10","2",,,,"188","rue","du Cottey",,,"01120","DAGNEUX",,"100","188","rue","du Cottey",,,"01120","DAGNEUX",,"0751AC",,,2,600,,,,0,0,0,0,0,0,0,1,0,1,,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,110,80,0,0,0,"7",2019-12-31,"2019-11-28",
"84","01","01143","2019","00114319J0026","32","2",,"SCCV LES BALCONS DU LAC","83972149500027","6","Avenu","de Pont Neuf Cran-Gevrier",,,"74960","ANNECY",,"100","617",,"AVENUE DE GENEVE",,,"01220","DIVONNE LES BAINS",,"0062AI","0081AI","0064AI",2,4341,,,,2,9,13,4,2,0,2,0,30,30,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,350,2176,0,350,0,"12",2019-12-31,"2019-12-02",
"84","01","01143","2019","00114319J0066","90","2",,,,"8","Chemi","de la faverge",,,"1295","MIES",,"100","512","Rue","Guy de Maupassant",,,"01220","DIVONNE LES BAINS",,"0605AE","0606AE",,1,0,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,199,0,0,0,"5",2019-12-31,,
"84","01","01143","2019","00114319J0069","90","2",,,,"77","Chemi","DE LA ROUE",,,"01220","DIVONNE-LES-BAINS",,"100",,,"GRANDE CHAMPAGNE",,,"01220","DIVONNE LES BAINS",,"0370AP",,,1,1200,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,357,0,0,0,"5",2019-12-31,,
"84","01","01143","2019","00114319J0070","90","2",,,,,,,,,,,,,"94","Avenu","DE LA COTE D'ARBERE",,,"01220","DIVONNE LES BAINS",,"0281AV",,,1,0,,,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,44,0,0,0,"4",2019-12-31,,
"84","01","01143","2019","00114319J0071","90","2",,,,"330","Route","de bellevue","villa 14 - allee des chenes",,"01280","prevessin moens",,"100",,,,,,"01220","DIVONNE LES BAINS",,"1090AS",,,1,0,,,,0,2,0,0,0,1,0,0,0,3,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,85,296,0,85,0,"12",2019-12-31,,
"84","01","01145","2019","00114519D0010","32","2",,"S.C.I. DSV","84853514200022","601",,"les Robinieres",,,"01240","Dompierre sur Veyle",,"100","601",,"les Robinieres",,,"01240","Dompierre sur Veyle",,"01330F","10480F",,2,0,,,,0,0,0,0,1,0,0,1,0,1,,"2",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,190,0,190,0,190,"14",2019-12-31,"2019-12-07",
"84","01","01145","2019","00114519D0013","90","2",,,,,,"1 lotissement Genoux",,,"01240","lent",,"100","1100",,"mas du Lait",,,"01240","Dompierre-sur-Veyle",,"02630A",,,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,33,0,0,"12",2019-12-31,,
"84","01","01148","2019","00114819H0024","10","2",,,,,,"267 route du BRIAY",,,"01100","GROISSIAT",,"100",,,"13 LOTISSEMENT LES COTEAUX",,,"01590","DORTAN",,"0399ZC","0415ZC","0414ZC",2,650,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,91,0,0,0,"5",2019-12-31,"2019-12-22",
"84","01","01148","2019","00114819H0028","90","2",,,,,,"11 VOUAIS",,,"01590","DORTAN",,"100",,,"ROUTE DE MAISSIAT",,,"01590","DORTAN",,"0426ZC","0436ZC",,1,672,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,93,0,0,0,"5",2019-12-31,,
"84","01","01157","2019","00115719V0048","10","2",,,,,,,,,,,,,"206",,"ROUTE DE LA DOMBES",,,"01480","FAREINS",,"0070AK",,,2,0,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,147,0,0,0,"5",2019-12-31,"2019-11-27",
"84","01","01157","2019","00115719V0052","10","2",,,,"24",,"Chemin du sorbier",,,"01480","Jassans Riottier",,"100","330",,"CHEMIN DES SAPEYSES",,,"01480","FAREINS",,"0048AC",,,2,2150,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,89,0,0,0,"5",2019-12-31,"2019-12-10",
"84","01","01157","2019","00115719V0060","90","2",,,,,,,,,,,,,,,,,,"01480","FAREINS",,"091pAL",,,1,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,97,0,0,0,"4",2019-12-31,,
"84","01","01157","2019","00115719V0062","90","2",,"DANAKIL","87974749100014","1051",,"Chemin Champberthaud",,,"01600","Saint didier De Formans",,"100","113",,"CHEMIN DE LA GRAND CROIX",,,"01480","FAREINS",,"0006AM",,,1,0,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,220,0,0,0,"5",2019-12-31,,
