SDEC_ID;SDEC_NUM;SDEC_LIBEL;DEC_NOM;DEC_OBSERV;DEC_SOURCE
283.000000000000000;1.000000000000000;Secteur 1;SECTEURS;Découpage ville;
284.000000000000000;2.000000000000000;Secteur 2;SECTEURS;Découpage ville;
287.000000000000000;5.000000000000000;Secteur 5;SECTEURS;Découpage ville;
285.000000000000000;3.000000000000000;Secteur 3;SECTEURS;Découpage ville;
286.000000000000000;4.000000000000000;Secteur 4;SECTEURS;Découpage ville;
288.000000000000000;6.000000000000000;Secteur 6;SECTEURS;Découpage ville;
