OBJET;INSEE;NATURE;DATAPPRO;LIBELLE;URLFIC;IDURBA;TYPEPSC;ID_NCA;LIB_TYPEPSC2;TXT;BENEF;NOMFIC;DATVALID;geometry
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24023;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17295952, 44.15613309], [7.1730015, 44.15613374], [7.17300738, 44.15603473], [7.1729706, 44.15603352], [7.17296872, 44.1560335], [7.17295952, 44.15613309]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24022;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17322034, 44.15629549], [7.17326212, 44.15630021], [7.17328012, 44.15625031], [7.17330312, 44.15619022], [7.17326127, 44.15618298], [7.17322034, 44.15629549]]]}
;06153;Espace boisé classé;2017-06-29;Espace boisé classé;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;01;23095;;EBC;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17680273, 44.06322431], [7.17708926, 44.06313659], [7.17742777, 44.06306259], [7.1780255, 44.06285294], [7.1786964, 44.06248601], [7.17935917, 44.06207627], [7.17960657, 44.06189076], [7.17951679, 44.06177924], [7.17936504, 44.06174911], [7.17843123, 44.06213328], [7.17820442, 44.06216709], [7.17815869, 44.06229098], [7.17753498, 44.06228247], [7.17707372, 44.06224619], [7.17678618, 44.06219969], [7.17635707, 44.06205799], [7.17619017, 44.0620381], [7.17593272, 44.06204904], [7.17568744, 44.06237456], [7.17546281, 44.06264181], [7.17522637, 44.06281609], [7.17473744, 44.06294613], [7.17430102, 44.06296047], [7.17329661, 44.06293186], [7.17226002, 44.06292292], [7.17087649, 44.06294631], [7.1704787, 44.06293345], [7.16996932, 44.06291582], [7.16994159, 44.06291479], [7.17031782, 44.06307545], [7.17104427, 44.06320008], [7.17237377, 44.06333864], [7.17315411, 44.06342225], [7.1736941, 44.06341753], [7.17444651, 44.06348115], [7.17522401, 44.06347225], [7.17562655, 44.0634592], [7.17631449, 44.063321], [7.17643801, 44.06328393], [7.17648623, 44.06327335], [7.17662377, 44.06324845], [7.17680273, 44.06322431]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;25366;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17306928, 44.15592313], [7.1730053, 44.15591962], [7.17300024, 44.15597516], [7.17306346, 44.15597843], [7.17306928, 44.15592313]]]}
;06153;ZONE ROUGE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas forts;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;ROUGE;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.2050174, 44.06698104], [7.20511505, 44.0670676], [7.20519097, 44.06713417], [7.205296, 44.06722585], [7.20541109, 44.0673285], [7.20546386, 44.06737434], [7.20555401, 44.06745577], [7.20563851, 44.06752679], [7.20570986, 44.06758894], [7.20583928, 44.06770961], [7.20594357, 44.06781322], [7.20605353, 44.06792418], [7.2060718, 44.06793618], [7.20622066, 44.06803573], [7.20630646, 44.06809039], [7.20642532, 44.06816108], [7.20658456, 44.06823364], [7.20663432, 44.06826408], [7.20674183, 44.06833854], [7.20681299, 44.06838294], [7.20700169, 44.06850719], [7.20704728, 44.06853707], [7.20711902, 44.06858425], [7.20728037, 44.06869197], [7.20744146, 44.06879609], [7.20754039, 44.06886277], [7.20765071, 44.06896831], [7.20783927, 44.06915493], [7.20795465, 44.06926468], [7.20803496, 44.06933974], [7.20823681, 44.06953319], [7.20824372, 44.06953078], [7.2082841, 44.06950111], [7.20825851, 44.06945987], [7.20820726, 44.06940792], [7.20815374, 44.06933323], [7.208141, 44.06931865], [7.2080727, 44.06924017], [7.20801805, 44.06918563], [7.20786734, 44.06902739], [7.20779904, 44.06896089], [7.20753061, 44.06870515], [7.20741336, 44.06864269], [7.20731197, 44.06859197], [7.20723815, 44.06855551], [7.20711691, 44.06848807], [7.207076, 44.06846062], [7.20704227, 44.0684356], [7.20699006, 44.06838713], [7.20695115, 44.06833959], [7.20692041, 44.0683082], [7.20685745, 44.06824187], [7.20680486, 44.06820575], [7.20679124, 44.06820379], [7.20674008, 44.06818647], [7.20661905, 44.06814561], [7.20642172, 44.06806514], [7.20637243, 44.06803927], [7.20626873, 44.0679808], [7.20619676, 44.06793228], [7.20613733, 44.06789094], [7.20609355, 44.06785513], [7.20604834, 44.06781171], [7.2059296, 44.0676833], [7.20591026, 44.06766398], [7.20589964, 44.06765165], [7.20584381, 44.0676102], [7.20579468, 44.06756784], [7.20569582, 44.06749043], [7.20550246, 44.06732157], [7.20546564, 44.06728342], [7.20544623, 44.06725253], [7.20544634, 44.06725154], [7.20543379, 44.06723327], [7.20540423, 44.0672057], [7.20499597, 44.06682306], [7.20493888, 44.06677955], [7.20492117, 44.06677174], [7.20481996, 44.06672329], [7.20478491, 44.06671066], [7.20451686, 44.06665427], [7.20436526, 44.06661746], [7.20416207, 44.06656588], [7.2039658, 44.06650816], [7.20383486, 44.0664492], [7.20380646, 44.0664992], [7.20386357, 44.06653358], [7.20412451, 44.06663853], [7.20438236, 44.06669099], [7.20457001, 44.06672594], [7.20473084, 44.0667652], [7.20485929, 44.06682757], [7.2050174, 44.06698104]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24928;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17477099, 44.15594764], [7.17477625, 44.15599187], [7.17487637, 44.15598292], [7.17482547, 44.15585083], [7.17474788, 44.15585811], [7.17474985, 44.15586777], [7.1747637, 44.15591664], [7.17477099, 44.15594764]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.2035951, 44.06498669], [7.20358466, 44.06459275], [7.20359483, 44.06416982], [7.20364965, 44.06386031], [7.20370614, 44.06365918], [7.20421775, 44.06342049], [7.20498127, 44.06312293], [7.20542202, 44.06237915], [7.20468381, 44.06197881], [7.20404892, 44.0618263], [7.20302653, 44.06191608], [7.20235843, 44.06191105], [7.20227546, 44.06233057], [7.202094, 44.06250133], [7.20185482, 44.06312565], [7.20176494, 44.06347277], [7.20152658, 44.06383522], [7.201377, 44.06395971], [7.20110691, 44.06424367], [7.20106903, 44.06437118], [7.20109042, 44.06459666], [7.20175669, 44.06469842], [7.20232109, 44.06481601], [7.20285159, 44.06496028], [7.20318764, 44.06497988], [7.2035951, 44.06498669]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24019;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17495996, 44.15551231], [7.17497184, 44.15559387], [7.17497705, 44.15559323], [7.17502534, 44.15558426], [7.17501381, 44.15551251], [7.17495996, 44.15551231]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17005216, 44.15686207], [7.17075879, 44.15755158], [7.17036826, 44.1568941], [7.17027677, 44.15674312], [7.17005216, 44.15686207]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24020;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17318526, 44.15629178], [7.17322034, 44.15629549], [7.17326127, 44.15618298], [7.17322334, 44.15617622], [7.17320838, 44.1562214], [7.17320333, 44.15623611], [7.17318526, 44.15629178]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20091536, 44.06664204], [7.20092762, 44.0666859], [7.20106682, 44.06690672], [7.20114058, 44.06708197], [7.20133737, 44.06715677], [7.20146059, 44.06729162], [7.20139435, 44.06710365], [7.20138649, 44.06701215], [7.2015173, 44.06690208], [7.20173199, 44.06675212], [7.20202044, 44.06664429], [7.20239181, 44.06658539], [7.2027118, 44.06659482], [7.20297355, 44.06655938], [7.20350963, 44.06645183], [7.20374542, 44.06646399], [7.20345365, 44.06636661], [7.20336698, 44.06632404], [7.20329304, 44.06627987], [7.20320234, 44.06625709], [7.2031143, 44.06624864], [7.2029964, 44.06625907], [7.20285293, 44.06627168], [7.20271989, 44.06625595], [7.20257464, 44.066248], [7.20246317, 44.06624988], [7.2023009, 44.06624372], [7.20225135, 44.06625006], [7.20225079, 44.06627692], [7.20217715, 44.06631943], [7.20206877, 44.06635729], [7.20184354, 44.06640142], [7.20166468, 44.06641869], [7.20154936, 44.06644243], [7.20147038, 44.06647279], [7.20142605, 44.06652327], [7.20136569, 44.06657035], [7.20130606, 44.06659262], [7.20113763, 44.06659808], [7.20100903, 44.06661725], [7.20091536, 44.06664204]]]}
Elargissement quartier Saouca Blanca;06153;VOIRIE;2017-06-29;Emplacement réservé;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;05;23096;;9;55;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.18000919, 44.06640273], [7.17996591, 44.06636398], [7.17991884, 44.06632811], [7.17988706, 44.06626904], [7.17989197, 44.06619351], [7.17991696, 44.06610686], [7.17994437, 44.06605307], [7.17997377, 44.06600863], [7.17998473, 44.06597995], [7.17998497, 44.06591452], [7.17993185, 44.06591456], [7.17993129, 44.06593585], [7.17988215, 44.06603092], [7.17985092, 44.06609746], [7.17982787, 44.06616486], [7.17982222, 44.06622402], [7.17982585, 44.06627507], [7.17984076, 44.06631127], [7.17985812, 44.06633999], [7.1798873, 44.06637313], [7.17993319, 44.06641761], [7.17994451, 44.06643556], [7.17994737, 44.0664506], [7.17993396, 44.06647391], [7.17982953, 44.06661435], [7.17975904, 44.06671493], [7.17966777, 44.06684901], [7.17954119, 44.06702653], [7.17945269, 44.06715069], [7.17942929, 44.06718267], [7.17939655, 44.0672336], [7.17907655, 44.06738934], [7.17872291, 44.06759825], [7.17866409, 44.06762856], [7.17854867, 44.0676633], [7.17820523, 44.06775953], [7.17817306, 44.06776854], [7.17787361, 44.06784824], [7.17787936, 44.06785643], [7.17789578, 44.0678753], [7.17790489, 44.06788283], [7.17837196, 44.06775881], [7.1786547, 44.06768374], [7.17872067, 44.06765673], [7.17882146, 44.06760579], [7.17901887, 44.06748569], [7.17921058, 44.0673763], [7.17937661, 44.06729756], [7.17948767, 44.0672338], [7.1795477, 44.06712773], [7.17986345, 44.0666768], [7.18000718, 44.06648107], [7.18001093, 44.06644325], [7.18000919, 44.06640273]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;22672;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17302708, 44.15579008], [7.17307501, 44.15579826], [7.17309125, 44.15572968], [7.17304314, 44.15573756], [7.17304177, 44.15573779], [7.17304164, 44.15573824], [7.17302708, 44.15579008]]]}
;06153;ZONE ROUGE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas forts;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;ROUGE;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20510032, 44.05943456], [7.2050525, 44.05921261], [7.20501338, 44.05920904], [7.20497083, 44.05922741], [7.20474434, 44.05928298], [7.20446209, 44.05935359], [7.20426272, 44.05941596], [7.20411479, 44.05945725], [7.20372283, 44.0595637], [7.20368474, 44.05957931], [7.20344995, 44.05973408], [7.20340305, 44.05975849], [7.20333272, 44.05979509], [7.20324326, 44.05981226], [7.20324346, 44.05981237], [7.20324283, 44.05981234], [7.20308364, 44.05984554], [7.20302332, 44.05981122], [7.20272839, 44.05982859], [7.20255411, 44.05986016], [7.20211082, 44.05996894], [7.20190507, 44.06008966], [7.20161414, 44.06016377], [7.20127732, 44.06028423], [7.20115069, 44.06035164], [7.20112109, 44.06036215], [7.2011131, 44.0603657], [7.20101267, 44.06046627], [7.20086829, 44.06061824], [7.20085022, 44.06063299], [7.20083168, 44.06064897], [7.20077597, 44.06070537], [7.20075754, 44.06071815], [7.20073502, 44.06073299], [7.20070315, 44.0607517], [7.20055758, 44.06083687], [7.20050045, 44.06086718], [7.20044107, 44.06089758], [7.20031188, 44.06096248], [7.20025434, 44.0609856], [7.20022824, 44.06099607], [7.20010543, 44.06103233], [7.19998701, 44.06106373], [7.19994717, 44.06107941], [7.19986592, 44.06111146], [7.19978642, 44.06114363], [7.1997054, 44.0611754], [7.19966859, 44.06119321], [7.19951927, 44.0612852], [7.19943162, 44.06133714], [7.19940085, 44.06135383], [7.199378, 44.06136435], [7.19934784, 44.06137903], [7.19922351, 44.06143535], [7.19904142, 44.06152202], [7.199008, 44.06153997], [7.19895499, 44.06157202], [7.19886278, 44.06163505], [7.19870474, 44.06175801], [7.19867317, 44.06178076], [7.19864319, 44.06179958], [7.19862519, 44.06180973], [7.19858982, 44.06183173], [7.19851852, 44.06187674], [7.19840271, 44.06195878], [7.19829574, 44.06203355], [7.19825726, 44.06205756], [7.19820432, 44.06208708], [7.19812032, 44.06213104], [7.1980788, 44.06215282], [7.19803867, 44.06217473], [7.19796898, 44.06222788], [7.19790479, 44.06227946], [7.19783099, 44.062338], [7.19775071, 44.06239344], [7.19771504, 44.06241482], [7.19763691, 44.06245369], [7.19753024, 44.06250888], [7.19747962, 44.06253768], [7.19740948, 44.06259328], [7.19734768, 44.06264847], [7.19730348, 44.06268973], [7.19727997, 44.06271001], [7.19721098, 44.06276088], [7.19718979, 44.0627735], [7.19709646, 44.06282989], [7.19707676, 44.06284083], [7.1970004, 44.06286296], [7.19690507, 44.06289231], [7.19687702, 44.06290005], [7.19678589, 44.0629168], [7.19664009, 44.06294654], [7.19660853, 44.06294406], [7.19691783, 44.06310074], [7.1969579, 44.06307631], [7.19699225, 44.06306922], [7.19705619, 44.06306686], [7.19718946, 44.06307058], [7.19726096, 44.06307063], [7.19730395, 44.06306546], [7.19735261, 44.06305071], [7.19737533, 44.06303677], [7.19741469, 44.06300434], [7.19745161, 44.06295597], [7.19751428, 44.0628464], [7.19753087, 44.06282567], [7.19758544, 44.06277923], [7.19760779, 44.06276197], [7.19764295, 44.06273872], [7.19771969, 44.06269638], [7.19787482, 44.06260166], [7.1979546, 44.06255299], [7.1980521, 44.06253702], [7.19813835, 44.06245491], [7.19819455, 44.06240525], [7.19826794, 44.06234286], [7.19829389, 44.06232357], [7.19836169, 44.06229212], [7.19841322, 44.06226545], [7.19848537, 44.06222357], [7.19850586, 44.06221151], [7.19853584, 44.06218756], [7.19855957, 44.06216195], [7.19858458, 44.06212828], [7.19860948, 44.06209641], [7.19863863, 44.06207645], [7.19867137, 44.06206447], [7.19869424, 44.06206278], [7.19873044, 44.06208248], [7.19875538, 44.06208342], [7.19878782, 44.06207586], [7.19884428, 44.06204819], [7.1988921, 44.0620204], [7.19900331, 44.06194718], [7.19906376, 44.06191106], [7.19913074, 44.06187181], [7.19921509, 44.0618208], [7.19940999, 44.06171976], [7.19960912, 44.0616201], [7.19976776, 44.0615511], [7.19984221, 44.06151156], [7.19992962, 44.06147152], [7.20015859, 44.06134096], [7.20033855, 44.0612441], [7.20052075, 44.06114725], [7.20062556, 44.06108725], [7.2006387, 44.06108062], [7.20066049, 44.06106209], [7.20072432, 44.06100784], [7.20078118, 44.06095023], [7.20084557, 44.06088449], [7.20098656, 44.06076767], [7.20108423, 44.06069569], [7.20116725, 44.06064528], [7.20118334, 44.06063474], [7.20132395, 44.06055679], [7.20148371, 44.06047423], [7.20159733, 44.06042696], [7.2016672, 44.0603948], [7.20174007, 44.06035929], [7.20180478, 44.06033851], [7.20184581, 44.06032882], [7.20188609, 44.06031745], [7.20199772, 44.06028378], [7.20203724, 44.06026636], [7.20206223, 44.06025534], [7.20224707, 44.0601637], [7.20229988, 44.06013752], [7.20238213, 44.06010209], [7.20241636, 44.06009005], [7.20246405, 44.06007749], [7.20258905, 44.06003871], [7.2026393, 44.06002696], [7.20270904, 44.06001671], [7.20280161, 44.06000937], [7.20291023, 44.06000267], [7.20301185, 44.0599999], [7.20314805, 44.05998533], [7.20322964, 44.05996976], [7.20331597, 44.05995409], [7.20337282, 44.05993857], [7.20342625, 44.05991903], [7.20345681, 44.05990299], [7.20354477, 44.05986031], [7.20369795, 44.05978692], [7.20394224, 44.05967785], [7.20411926, 44.05959551], [7.20424917, 44.05953861], [7.20432459, 44.0595157], [7.20434752, 44.05953843], [7.20444818, 44.05948166], [7.2044829, 44.05946437], [7.20451299, 44.0594588], [7.20460633, 44.05945845], [7.20464686, 44.05946059], [7.2047459, 44.05946643], [7.20482556, 44.05946526], [7.20491092, 44.05945675], [7.20503889, 44.059443], [7.20506376, 44.05943961], [7.20507528, 44.05943965], [7.20510032, 44.05943456]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.14489061, 44.06763288], [7.14514884, 44.068006], [7.14587377, 44.06739811], [7.14586828, 44.06732948], [7.14586382, 44.06727398], [7.14583318, 44.06721043], [7.14579315, 44.06713084], [7.14575438, 44.06710544], [7.14569047, 44.06706608], [7.14530705, 44.06704449], [7.14500572, 44.067062], [7.14484931, 44.06734828], [7.14489061, 44.06763288]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24924;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17342057, 44.15621765], [7.17354107, 44.15623217], [7.17355206, 44.15619263], [7.17355675, 44.1561747], [7.17345063, 44.15615657], [7.17342057, 44.15621765]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24933;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17328936, 44.15582913], [7.17331325, 44.15578117], [7.17327042, 44.1557673], [7.1732289, 44.15575779], [7.17320337, 44.15581239], [7.17328936, 44.15582913]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17465933, 44.07099353], [7.17405542, 44.0708382], [7.17326649, 44.0706447], [7.17273544, 44.07051932], [7.17205936, 44.07055009], [7.17179939, 44.07065394], [7.17159407, 44.07086931], [7.17129027, 44.07121553], [7.17106069, 44.07151235], [7.17075166, 44.07183645], [7.17036186, 44.07213065], [7.16979864, 44.07239666], [7.1689378, 44.07296374], [7.16829653, 44.07335449], [7.16795215, 44.07359049], [7.16799137, 44.07410778], [7.16811444, 44.07446866], [7.16866155, 44.07459606], [7.16911293, 44.07434756], [7.16941914, 44.07397629], [7.16988413, 44.07383539], [7.17082841, 44.07317491], [7.17144068, 44.07361283], [7.17149795, 44.07369124], [7.17185004, 44.0735315], [7.17219221, 44.07340868], [7.17250899, 44.07327752], [7.17285802, 44.07311758], [7.17331583, 44.07281813], [7.17395465, 44.0725647], [7.17431684, 44.07243245], [7.17462906, 44.07229203], [7.17536391, 44.07152871], [7.17546127, 44.07137752], [7.17510695, 44.07130244], [7.17482455, 44.0710557], [7.17465933, 44.07099353]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24926;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17365364, 44.15620688], [7.17364232, 44.15624706], [7.17369067, 44.15625081], [7.17369944, 44.15621343], [7.17365364, 44.15620688]]]}
;06153;ZONE ROUGE;2017-06-29;Plan de prévention des risques naturels phénomènes avalancheux : zone verte (risque fort);http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;ROUGE;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.22188371, 44.0800506], [7.22196615, 44.0807509], [7.22213156, 44.08123106], [7.22262687, 44.08118942], [7.22297694, 44.08067098], [7.22306032, 44.08009105], [7.22286286, 44.07891971], [7.22281261, 44.07839585], [7.22279971, 44.07771505], [7.22270795, 44.07712753], [7.22246943, 44.07715069], [7.22239352, 44.07743715], [7.22223973, 44.07834394], [7.22222088, 44.07887085], [7.22192881, 44.07924294], [7.22185663, 44.07957836], [7.22188371, 44.0800506]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.14563957, 44.06805905], [7.14617546, 44.06806599], [7.14749028, 44.06869777], [7.14865717, 44.06928579], [7.14948497, 44.06951818], [7.1502646, 44.06969032], [7.15071056, 44.06958002], [7.15102113, 44.06905584], [7.15062471, 44.06878634], [7.15017924, 44.06844921], [7.14929589, 44.06794034], [7.14899944, 44.06767018], [7.14888601, 44.06729047], [7.14887804, 44.06706855], [7.14880454, 44.06657502], [7.1487571, 44.06584314], [7.14871131, 44.06543371], [7.14865609, 44.06526454], [7.14847681, 44.06517567], [7.14836693, 44.06518325], [7.14822758, 44.06535263], [7.14806675, 44.06587454], [7.14760806, 44.06603077], [7.14728447, 44.06611001], [7.14708725, 44.06622866], [7.14712519, 44.06648422], [7.14731464, 44.06674076], [7.14724897, 44.06693025], [7.14703737, 44.06710653], [7.14669201, 44.067227], [7.14629652, 44.06746479], [7.14617492, 44.06754167], [7.1460182, 44.06764125], [7.14595609, 44.06768126], [7.14583391, 44.06782655], [7.14579976, 44.06786737], [7.14563957, 44.06805905]]]}
;06153;;2017-06-29;Zone non-aedificandi;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;22205;;ZNA;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.19875444, 44.06527999], [7.19877127, 44.06526843], [7.19861165, 44.06508049], [7.19858322, 44.0650868], [7.19815509, 44.06518193], [7.19752622, 44.06532027], [7.19737432, 44.06539126], [7.19738803, 44.06561541], [7.19833451, 44.06546339], [7.19853723, 44.06542911], [7.19875444, 44.06527999]]]}
;06153;ZONE ROUGE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas forts;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;ROUGE;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20114393, 44.06901843], [7.20122627, 44.06933373], [7.20122759, 44.06934331], [7.20126166, 44.06955172], [7.20127659, 44.06962536], [7.20132845, 44.0697514], [7.2014592, 44.07008302], [7.20149458, 44.07020863], [7.20153597, 44.0704487], [7.2015543, 44.07082547], [7.20149359, 44.07104527], [7.20149765, 44.07126009], [7.20144304, 44.07220779], [7.20146729, 44.07226729], [7.20161459, 44.0726527], [7.20167678, 44.07275929], [7.20175858, 44.07281265], [7.20178441, 44.0729632], [7.20188545, 44.07312279], [7.20196046, 44.07327565], [7.20199652, 44.07353325], [7.20205784, 44.07439598], [7.20205782, 44.07502495], [7.20200086, 44.07528733], [7.20198175, 44.07544792], [7.2020404, 44.07567676], [7.20219486, 44.07615705], [7.20209508, 44.07693357], [7.20207321, 44.07716217], [7.20201523, 44.07728778], [7.20192219, 44.07740562], [7.20199782, 44.07741941], [7.20204556, 44.07739748], [7.20206516, 44.07740779], [7.20223472, 44.0774857], [7.20234898, 44.0774465], [7.20221912, 44.07738523], [7.202156, 44.07728426], [7.20217693, 44.07719027], [7.20217668, 44.07699388], [7.20224612, 44.07660384], [7.20228014, 44.07636206], [7.20228483, 44.07612772], [7.20226653, 44.07604415], [7.20218151, 44.07569251], [7.20208771, 44.07545994], [7.20215758, 44.07513815], [7.20226923, 44.07490446], [7.20226065, 44.07457745], [7.20223553, 44.07407182], [7.20218957, 44.07378001], [7.20215117, 44.07332922], [7.2021865, 44.07298144], [7.20222265, 44.07281755], [7.2021485, 44.07275948], [7.20203852, 44.07236815], [7.20198777, 44.07215526], [7.20201506, 44.07174814], [7.20206038, 44.07115087], [7.20206921, 44.07102336], [7.20207402, 44.07097171], [7.20197644, 44.06984748], [7.20179033, 44.06940141], [7.20177771, 44.06909792], [7.2016692, 44.06857501], [7.20117238, 44.06864619], [7.20115481, 44.06887128], [7.20114393, 44.06901843]]]}
