FID,id,nom_dept,nom_com,insee_com,nom_station,station_ue,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire,x_wgs84,y_wgs84,epsg_reg,geom
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2581,385,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO2,8,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2580,386,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO,38,4.19999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257f,387,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO,38,4.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257e,388,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO,38,4.5999999,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257d,389,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO,38,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257c,390,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,NO,38,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257b,391,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,SO2,1,2.79999995,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-257a,392,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,SO2,1,1.39999998,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2579,393,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,SO2,1,0.80000001,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2578,394,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,SO2,1,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2577,395,JURA,Damparis,39189,Damparis,FR82042,Rurale,Industriel,SO2,1,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,883257.9375,6665624,5.4150281,47.0656395,2154,POINT (883257.9599168466 6665624.170009847)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2576,396,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NOX as NO2,9,20.60000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2575,397,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NOX as NO2,9,23.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2574,398,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NOX as NO2,9,21.89999962,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2573,399,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NOX as NO2,9,26.29999924,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2572,400,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NOX as NO2,9,28.89999962,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2571,401,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO2,8,13.10000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2570,402,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO2,8,14.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256f,403,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO2,8,14.60000038,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256e,404,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO2,8,15.60000038,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256d,405,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO2,8,16.79999924,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256c,406,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,PM10,5,11.60000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,false,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256b,407,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,PM10,5,15.30000019,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,false,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-256a,408,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,PM10,5,16,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,false,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2569,409,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,PM10,5,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,false,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2568,410,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,PM10,5,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2567,411,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO,38,4.9000001,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2566,412,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO,38,5.9000001,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2565,413,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO,38,4.80000019,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2564,414,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO,38,7,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2563,415,SAONE-ET-LOIRE,Montceau-les-Mines,71306,Montceau-les-Mines,FR32005,Urbaine,De fond,NO,38,7.9000001,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,804477.75,6620759.5,4.36689281,46.67878342,2154,POINT (804477.7567609813 6620759.721498027)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2562,416,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NOX as NO2,9,18.79999924,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2561,417,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NOX as NO2,9,23.79999924,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2560,418,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NOX as NO2,9,,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255f,419,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NOX as NO2,9,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255e,420,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NOX as NO2,9,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255d,421,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO2,8,12.80000019,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255c,422,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO2,8,16.89999962,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255b,423,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO2,8,,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-255a,424,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO2,8,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2559,425,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO2,8,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2558,426,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM2.5,6001,8.10000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2557,427,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM2.5,6001,9.19999981,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2556,428,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM2.5,6001,12.10000038,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2555,429,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM2.5,6001,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2554,430,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM2.5,6001,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2553,431,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,O3,7,60.20000076,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2552,432,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,O3,7,59.29999924,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2551,433,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,O3,7,60.70000076,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2550,434,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,O3,7,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254f,435,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,O3,7,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254e,436,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM10,5,13.80000019,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254d,437,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM10,5,14.80000019,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254c,438,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM10,5,16.20000076,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254b,439,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM10,5,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-254a,440,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,PM10,5,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2549,441,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO,38,3.79999995,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2548,442,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO,38,4.5999999,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2547,443,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO,38,,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2546,444,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO,38,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2545,445,DOUBS,Besançon,25056,Besancon Prevoyance,FR82006,Urbaine,De fond,NO,38,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928026.3125,6687365,6.01541901,47.24739838,2154,POINT (928026.2952976716 6687365.036969395)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2544,446,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NOX as NO2,9,34.5,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2543,447,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NOX as NO2,9,41.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2542,448,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NOX as NO2,9,45.90000153,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2541,449,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NOX as NO2,9,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2540,450,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NOX as NO2,9,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253f,451,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO2,8,19,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253e,452,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO2,8,22.39999962,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253d,453,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO2,8,24.20000076,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253c,454,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO2,8,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253b,455,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO2,8,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-253a,456,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO,38,10.10000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2539,457,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO,38,12.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2538,458,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO,38,14.19999981,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2537,459,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO,38,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2536,460,DOUBS,Besançon,25056,Besancon Mégevand,FR82001,Urbaine,De fond,NO,38,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,928694.0625,6686120.5,6.02361107,47.23597336,2154,POINT (928694.0645716675 6686120.3577634245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2535,461,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NOX as NO2,9,35.90000153,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
