Maison des Associations;Date ;Heure de début;Heure de fin;Activité;Type de réservation;Association
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;ENSEIGNEMENT;OCCUPATION PERMANENTE;IFAC - INSTITUT DE FORMATION, D'ANIMATION ET DE CONSEIL
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;SENIORS;OCCUPATION PERMANENTE;CONSEIL DES SENIORS DE NICE 
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;ENSEIGNEMENT;OCCUPATION PERMANENTE;IFAC - INSTITUT DE FORMATION, D'ANIMATION ET DE CONSEIL
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;LOISIRS;ASSEMBLEE GENERALE;THEMANICE
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;10H00;13H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;11H00;13H00;SOCIAL;COURS;AZUR ENTRAIDE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;SOCIAL;COURS;AZUR ENTRAIDE
NICE-EST SAINT ROCH;27/02/2016;14H00;17H00;CULTURE;COURS;ASSOCIATION FRANCO TAMOULS DE LA COTE D'AZUR
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ENSEIGNEMENT;OCCUPATION PERMANENTE;IFAC - INSTITUT DE FORMATION, D'ANIMATION ET DE CONSEIL
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ORGANISME PUBLIC;OCCUPATION PERMANENTE;CONSEIL DEPARTEMENTAL DES ALPES-MARITIMES
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;14H00;17H00;CULTURE;PERMANENCE;LE RENDEZ-VOUS ASTROLOGIQUE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ENSEIGNEMENT;OCCUPATION PERMANENTE;IFAC - INSTITUT DE FORMATION, D'ANIMATION ET DE CONSEIL
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ACTIVITE BIEN ETRE;COURS;SACCIDANANDA YOGA
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;SENIORS;OCCUPATION PERMANENTE;CONSEIL DES SENIORS DE NICE 
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ORGANISME PUBLIC;OCCUPATION PERMANENTE;CONSEIL DEPARTEMENTAL DES ALPES-MARITIMES
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;ENSEIGNEMENT;REUNION;MAAT LE CHEMIN DU COEUR - ATELIER DE DEVELOPPEMENT PERSONNEL
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;THEATRE;COURS;ELLELIA
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;EMPLOI;OCCUPATION PERMANENTE;AGIRabcd06  - ASS. GRALE DES INTERVENANTS RETRAITES 
NICE-EST SAINT ROCH;27/02/2016;14H00;16H00;CULTURE;COURS;FRANCE RUSSIE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;SENIORS;OCCUPATION PERMANENTE;CONSEIL DES SENIORS DE NICE 
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;14H00;18H00;PROXIMITE;OCCUPATION PERMANENTE;MISSION LOCALE COMMUNAUTAIRE
NICE-EST SAINT ROCH;27/02/2016;15H00;17H00;LOISIRS;COURS;DANSONS
NICE-EST SAINT ROCH;27/02/2016;16H00;18H00;MUSIQUE;PERMANENCE;NHA MITA PEREIRA
TRACHEL;22/02/2016;12H00;14H00;ACTIVITE BIEN ETRE;COURS;LE BIEN ETRE PAR LE QI GONG
TRACHEL;22/02/2016;14H00;19H00;PROXIMITE;PERMANENCE;ASSOCIATION DU QUARTIER SAINT-ETIENNE
TRACHEL;24/02/2016;10H00;12H00;PROXIMITE;COURS;ASSOCIATION MEDIATION CITE
TRACHEL;24/02/2016;14H00;19H00;PROXIMITE;PERMANENCE;ASSOCIATION DU QUARTIER SAINT-ETIENNE
TRACHEL;25/02/2016;09H00;10H00;SOCIAL;DIVERS;ASSOCIATION ANTHROPOSOPHIQUE DE NICE 
TRACHEL;25/02/2016;18H00;19H00;SOCIAL;DIVERS;ASSOCIATION ANTHROPOSOPHIQUE DE NICE 
TRACHEL;26/02/2016;10H00;12H00;PROXIMITE;COURS;ASSOCIATION MEDIATION CITE
TRACHEL;26/02/2016;17H00;21H00;ORGANISME PUBLIC;REUNION;CCAS - CENTRE COMMUNAL D'ACTION SOCIAL DE LA VILLE DE NICE
TRACHEL;27/02/2016;10H00;13H00;THEATRE;COURS;LE QUADRANT MAGIQUE
TRACHEL;27/02/2016;14H00;17H00;CULTURE;REPETITION;ADRASIE - ASSOCIATION POUR LE DEVELOPPEMENT ET LE RAYONNEMENT DE LA CULTURE DE L'ASIE DU SUD EST
TRACHEL;27/02/2016;17H00;18H00;CHANT;COURS;AILN - ASSOCIATION DES INTERPRETES LYRIQUES DE NICE
TRACHEL;27/02/2016;18H00;20H00;CULTURE;PERMANENCE;AMCTCN - ASSOCIATION MASSIWA POUR LA CULTURE ET LA TRADITION COMORIENNE A NICE
