"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"196384","Police municipale ","10 bis avenue de verdun ","","77610","Fontenay-Trésigny","FR","2,87098221","48,70610122","14/12/2020 11:57:57"
"196383","Salle des fêtes communale","Place Bernard Palissy","","77610","Fontenay-Tresigny","FR","2,86808200","48,70709300","02/04/2020 10:02:54"
"196382","COMPLEXE SPORTIF","Route de Bellefontaine","","77610","Fontenay-Tresigny","FR","2,87156700","48,69227900","02/04/2020 10:04:53"
"196373","Centre sportif Jacques PROFIT","84 avenue de Verdun","","77610","Fontenay-Tresigny","FR","2,88030900","48,70433900","02/04/2020 10:05:41"
"196372","Gymnase","rue Pierre de Coubertin","","77610","Fontenay-Trésigny","FR","2,87099000","48,71179300","02/04/2020 10:08:30"
"196368","Mairie ","Mairie, 26 avenue du général de Gaulle","","77610","Fontenay-Tresigny","FR","2,86646000","48,70690300","02/04/2020 09:59:05"
