"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"135994","CNIM","18 Chemin du Pont de Poissy","","78850","Thiverval-Grignon","FR","1,93121100","48,83426100","21/10/2019 17:35:20"
"135993","AGROPARISTECH","AVENUE LUCIEN BRETIGNIERES","","78850","Thiverval-Grignon","FR","1,94170100","48,84583700","21/10/2019 17:35:22"
"132221","URM ECOSYS INRA-AGROPARISTECH","route de la ferme","","78850","Thiverval-Grignon","FR","1,94915500","48,84201400","21/10/2019 17:35:20"
"132220","ferme expérimentale","route de la ferme","","78850","Thiverval-Grignon","FR","1,94915500","48,84201400","21/10/2019 17:35:20"
"132219","AGROPARISTECH centre de Grignon","avenue lucien Brétignières","","78850","Thiverval-Grignon","FR","1,94328100","48,84549200","21/10/2019 17:35:21"
"132218","tHIVEMBAL","24 Rue Jean-Jacques champion","","78850","Thiverval-Grignon","FR","1,91195000","48,84046700","21/10/2019 17:35:21"
"132216","LIBERTY CLUB","2 route de saint germain de la grange","","78850","Thiverval-Grignon","FR","1,92819800","48,82307400","21/10/2019 17:35:21"
"132215","EPHAD LE BEL AIR","5 rue de la gare","","78850","Thiverval-Grignon","FR","1,94440800","48,84452700","21/10/2019 17:35:21"
