id_ceau,id_cer,type_ceau,obj_assi,classe1,classe2,delimit,est_corrid,est_reserv,commentair,long_m
FR32HL1534,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1271
FR32HL1446,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",2443
FR32HL1477,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2275
FR32HL1447,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",2571
FR32HL1448,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",373
FR32HL1449,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",679
FR32HL1450,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",1452
FR32HL1451,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",10040
FR32HL1500,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1464
FR32HL1535,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1682
FR32HL1452,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",5485
FR32HL1482,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4441
FR32HL1453,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",5321
FR32HL1454,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",1325
FR32HL1456,FR32CER2020,,,,T,,,T,"Cours d'eau, parties de cours d'eau ou canaux figurant sur la liste 2 établie en application de l'article L-214-17",783
FR32HL1457,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7247
FR32HL1501,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2182
FR32HL1553,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,277
FR32HL1458,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5526
FR32HL1459,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1698
FR32HL1476,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4806
FR32HL1460,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7754
FR32HL1461,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2505
FR32HL1470,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5485
FR32HL1462,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7580
FR32HL1463,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1401
FR32HL1464,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1654
FR32HL1465,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4002
FR32HL1466,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,841
FR32HL1469,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5905
FR32HL1518,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1799
FR32HL1616,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,167
FR32HL1467,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,20851
FR32HL1468,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4307
FR32HL1491,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,643
FR32HL1472,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,15385
FR32HL1538,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,196
FR32HL1478,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,8328
FR32HL1519,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1376
FR32HL1520,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1449
FR32HL1471,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,20119
FR32HL1473,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2671
FR32HL1474,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4372
FR32HL1475,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1083
FR32HL1617,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,131
FR32HL1479,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7091
FR32HL1480,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,6674
FR32HL1481,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7618
FR32HL1492,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,547
FR32HL1483,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2320
FR32HL1497,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1053
FR32HL1498,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1084
FR32HL1588,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,440
FR32HL1484,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5801
FR32HL1485,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1666
FR32HL1486,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5322
FR32HL1487,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2314
FR32HL1488,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,6467
FR32HL1489,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,275
FR32HL1490,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,645
FR32HL1493,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,305
FR32HL1496,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1168
FR32HL1499,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,979
FR32HL1502,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4073
FR32HL1503,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1183
FR32HL1504,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,522
FR32HL1505,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,758
FR32HL1506,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,199
FR32HL1507,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,361
FR32HL1508,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,556
FR32HL1509,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,841
FR32HL1510,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1472
FR32HL1511,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,594
FR32HL1512,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,188
FR32HL1513,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,935
FR32HL1514,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2798
FR32HL1515,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,484
FR32HL1516,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1532
FR32HL1517,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,941
FR32HL1521,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,544
FR32HL1522,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2889
FR32HL1523,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2654
FR32HL1524,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,941
FR32HL1525,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,522
FR32HL1526,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1386
FR32HL1527,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1258
FR32HL1528,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,539
FR32HL1529,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2974
FR32HL1530,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7416
FR32HL1531,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1975
FR32HL1532,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,861
FR32HL1536,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2786
FR32HL1537,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1550
FR32HL1539,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1677
FR32HL1540,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1225
FR32HL1541,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,802
FR32HL1542,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,313
FR32HL1543,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,386
FR32HL1544,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,933
FR32HL1545,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2749
FR32HL1546,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,784
FR32HL1547,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1779
FR32HL1548,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,785
FR32HL1549,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,143
FR32HL1550,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,763
FR32HL1551,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,813
FR32HL1552,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,260
FR32HL1567,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4955
FR32HL1568,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,385
FR32HL1554,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,6031
FR32HL1556,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,984
FR32HL1557,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1516
FR32HL1558,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1107
FR32HL1559,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,233
FR32HL1560,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,636
FR32HL1561,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1133
FR32HL1562,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1447
FR32HL1563,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,328
FR32HL1564,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,391
FR32HL1695,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,315
FR32HL1565,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1920
FR32HL1566,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1170
FR32HL1569,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,498
FR32HL1570,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3340
FR32HL1571,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,538
FR32HL1572,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,442
FR32HL1573,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,640
FR32HL1574,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2128
FR32HL1575,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2919
FR32HL1576,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,239
FR32HL1577,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1891
FR32HL1578,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2439
FR32HL1589,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1345
FR32HL1590,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,945
FR32HL1591,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,896
FR32HL1592,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,612
FR32HL1579,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,11351
FR32HL1580,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1304
FR32HL1581,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,821
FR32HL1582,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,826
FR32HL1583,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3203
FR32HL1584,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2978
FR32HL1585,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4032
FR32HL1586,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1056
FR32HL1587,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,563
FR32HL1594,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,771
FR32HL1595,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,416
FR32HL1596,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1548
FR32HL1598,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1848
FR32HL1599,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1917
FR32HL1600,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,751
FR32HL1601,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,312
FR32HL1602,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,164
FR32HL1603,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4290
FR32HL1604,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,154
FR32HL1605,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,234
FR32HL1606,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,442
FR32HL1607,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,228
FR32HL1608,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,346
FR32HL1609,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,263
FR32HL1610,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,685
FR32HL1611,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,671
FR32HL1612,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,499
FR32HL1613,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,369
FR32HL1614,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,337
FR32HL1615,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,350
FR32HL1618,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1239
FR32HL1619,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,206
FR32HL1620,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,981
FR32HL1621,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1043
FR32HL1622,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,332
FR32HL1623,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1074
FR32HL1624,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,543
FR32HL1625,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,696
FR32HL1626,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,787
FR32HL1627,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,190
FR32HL1628,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,935
FR32HL1629,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,349
FR32HL1630,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,39
FR32HL1631,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,686
FR32HL1632,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,7140
FR32HL1637,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2962
FR32HL1633,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2319
FR32HL1634,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3055
FR32HL1635,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5855
FR32HL1638,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3586
FR32HL1639,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,8569
FR32HL1636,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,22332
FR32HL1640,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1457
FR32HL1641,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,11753
FR32HL1642,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,998
FR32HL1720,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2225
FR32HL1643,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4846
FR32HL1644,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,999
FR32HL1645,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5616
FR32HL1646,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,999
FR32HL1647,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4818
FR32HL1654,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5799
FR32HL1648,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,9227
FR32HL1650,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,8594
FR32HL1651,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,999
FR32HL1652,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,987
FR32HL1649,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,19869
FR32HL1653,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3584
FR32HL1659,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,998
FR32HL1655,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,11934
FR32HL1656,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,10869
FR32HL1657,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4850
FR32HL1658,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,998
FR32HL1680,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,887
FR32HL1660,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4749
FR32HL1661,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5847
FR32HL1662,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,14369
FR32HL1681,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,948
FR32HL1663,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,8999
FR32HL1664,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4298
FR32HL1665,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4044
FR32HL1666,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,6009
FR32HL1682,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1029
FR32HL1684,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1338
FR32HL1685,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,394
FR32HL1722,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1497
FR32HL1667,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,5641
FR32HL1668,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,3685
FR32HL1669,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4222
FR32HL1686,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,873
FR32HL1687,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1206
FR32HL1688,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,878
FR32HL1689,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,937
FR32HL1690,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,803
FR32HL1691,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1695
FR32HL1692,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1308
FR32HL1693,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2535
FR32HL1694,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1135
FR32HL1670,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,13321
FR32HL1696,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,677
FR32HL1697,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1388
FR32HL1698,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,380
FR32HL1699,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,452
FR32HL1700,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1866
FR32HL1701,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,180
FR32HL1702,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,938
FR32HL1703,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,443
FR32HL1704,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1305
FR32HL1705,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,982
FR32HL1706,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,558
FR32HL1707,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,942
FR32HL1671,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,12632
FR32HL1672,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,4655
FR32HL1708,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1351
FR32HL1709,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,143
FR32HL1710,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,612
FR32HL1711,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,846
FR32HL1712,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,735
FR32HL1713,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,698
FR32HL1673,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,14038
FR32HL1714,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1440
FR32HL1715,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1196
FR32HL1716,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1104
FR32HL1717,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,937
FR32HL1718,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1258
FR32HL1719,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1306
FR32HL1721,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1528
FR32HL1674,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,11330
FR32HL1675,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,8429
FR32HL1676,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1182
FR32HL1677,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1586
FR32HL1678,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1068
FR32HL1679,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,801
FR32HL1723,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2032
FR32HL1724,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1878
FR32HL1725,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,742
FR32HL1726,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2815
FR32HL1727,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,654
FR32HL1728,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1038
FR32HL1729,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1452
FR32HL1730,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1401
FR32HL1731,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1190
FR32HL1732,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1777
FR32HL1733,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,1831
FR32HL1734,FR32CER2020,,,,,,,T,Réservoirs biologiques des SDAGE,2588
