"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"194377","parc d'attraction","les centres attractifs jean richard la mer de sable ","RN330","60950","Ermenonville","FR","2,67715400","49,14602700","25/02/2020 14:24:19"
