"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_LGT_1P","NB_LGT_2P","NB_LGT_3P","NB_LGT_4P","NB_LGT_5P","NB_LGT_6P","NB_LGT_DEMOLIS","NB_LGT_IND_CREES","NB_LGT_COL_CREES","NB_LGT_TOT_CREES","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","I_PISCINE","I_GARAGE","I_VERANDA","I_ABRIJARDIN","I_AUTREANNEXE","I_RESIDPRINC","I_RESIDSEC","I_PERSONNELLE","I_VENTE","I_LOCATION","I_LGTR_SENIORS","I_LGTR_ETUDIANTS","I_LGTR_TOURISME","I_LGTR_HOTELIERESOC","I_LGTR_SOCIAL","I_LGTR_HANDICAPES","I_LGTR_AUTRE","I_LGTR_AUTRE_LIBELLE","SDP_A1","SDP_B1","SDP_D1","SDP_ E1","SDP_F1","TYPE_OPERATION_CONSTR","PERIODE_DEVRT","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","01","01043","2018","00104318A0011","90","2","SCI","O&K","830221941","34","BOULE","EMILE ZOLA",,,"69600","OULLINS",,"100","20","CHEMI","DE LA BATONNE",,,"01700","BEYNOST",,"0385AI",,,1,556,,,,0,0,0,2,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,175,0,0,0,"5","2018-03-30",,
"84","01","01046","2017","00104617D0007","10","2",,,,,"Rue","des Gabonnieres",,,"01290","PONT DE VEYLE",,"100",,"Lotis","du Grand Chene","Lot 10",,"01290","BIZIAT",,"10910A",,,3,813,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,108,0,0,0,"5","2018-03-30","2017-08-10","2017-12-14"
"84","01","01049","2016","0010491600033","10","2",,,,"18","chemi","de la Creuzette",,,"69270","FONTAINE SUR SAONE",,"100",,"chemi","de Raclet","les Pavillons Crozel - lot n_1",,"01120","LA BOISSE",,"0251AD",,,3,226,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,94,0,0,0,"5","2018-03-30","2017-02-09","2017-06-26"
"84","01","01049","2017","0010491700004","32","2",,"SCCV LA BOISSE","82399996600018","116","rue","Bossuet",,,"69006","LYON",,"100",,,"chemin du Clos Perrier et",,,"01120","LA BOISSE",,"14030B",,,2,640,,,,0,0,0,0,2,0,0,2,0,2,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,226,0,0,0,"7","2018-03-30","2017-10-12",
"84","01","01049","2017","0010491700014","10","2",,,,"43","rue","Tonkin",,,"69100","VILLEURBANNE",,"100","388",,"Route Nationale","lot A",,"01120","LA BOISSE",,"0488AE",,,2,312,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,98,0,0,0,"5","2018-03-30","2017-11-08",
"84","01","01049","2017","0010491700016","90","2",,"RISYL SARL","41122168200023","85","rue","Racine",,,"69100","VILLEURBANNE",,"100","881",,"Route Departementale 1084","lot A",,"01120","LA BOISSE",,"0153AD",,,2,497,,,,0,0,0,2,0,0,0,2,0,2,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,124,247,0,0,0,"7","2018-03-30","2018-01-29",
"84","01","01053","2018","00105318O0003","80","2",,,,,,"51 chemin du Devorah",,,"01000","BOURG EN BRESSE",,"100",,,"51 chemin du Devorah",,,"01000","Bourg-en-Bresse",,"0195CD",,,2,2826,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,212,25,0,0,0,"4","2018-03-30","2018-03-12",
"84","01","01053","2018","00105318O0004","10","2",,,,,,"54 Grande Rue",,,"01660","MEZERIAT",,"100",,,"10 avenue de Jasseron",,,"01000","Bourg-en-Bresse",,"0205BI",,,2,237,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,110,0,0,0,"5","2018-03-30","2018-03-20",
"84","01","01053","2018","00105318O0011","90","2",,,,,,"77 rue Hector Berlioz",,,"01000","BOURG EN BRESSE",,"100",,,"77 rue Hector Berlioz",,,"01012","Bourg-en-Bresse",,"0495BP",,,1,374,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,7,0,0,"10","2018-03-30",,
"84","01","01054","2017","00105417A0021","10","2",,"SAS EVIDENCE","82292923800019","23","Rue","des Freres Lumiere",,,"69740","GENAS",,"100",,"Chemi","des Fontaines - lot n_1",,,"01800","BOURG-SAINT-CHRISTOPHE",,"17050C","17040C",,3,257,,,,0,0,0,1,0,0,0,1,0,1,,"2",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,103,0,0,"10","2018-03-30","2017-08-23","2018-02-05"
"84","01","01065","2017","00106517D0016","10","2",,,,"5","Alle","de la Batteuse",,,"01310","BUELLAS",,"100",,"Chemi","de la Presle","Lotissement Le Domaine de la Presle -",,"01310","Buellas",,"13210A",,,2,33358,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,101,0,0,0,"5","2018-03-30","2018-03-05",
"84","01","01065","2017","00106517D0019","10","2",,,,"410","Chemi","de Bezaton",,,"01310","POLLIAT",,"100",,,,"Lotissement ""Le Domaine de la Presle""",,"01310","Buellas",,"13210A",,,2,982,,,,0,0,0,0,0,1,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,132,0,0,0,"5","2018-03-30","2018-03-13",
"84","01","01069","2018","00106918D0003","90","2",,,,"4","Alle","des Sureaux",,,"01960","PERONNAS",,"100",,,"Hameau des Rippes","lot 3 le Clos de la Garenne",,"01240","Certines",,"0416ZE",,,1,656,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,123,0,0,0,"5","2018-03-30",,
"84","01","01071","2018","00107118B0003","90","2",,"SAS SERENIS","48097986300028","14","Rue","des Grottes",,,"01100","ARBENT",,"100",,,"route des vignes",,,"01170","CESSY",,"0162AI",,,1,921,,,,0,0,0,2,0,0,0,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,168,0,0,"12","2018-03-30",,
"84","01","01072","2018","00107218D0005","90","2",,,,"269","Chemi","du Moulin",,,"01250","JASSERON",,"100",,,"Croix de Bois",,,"01250","Ceyzeriat",,"0379AK",,,1,3172,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,135,0,0,0,"5","2018-03-30",,
"84","01","01074","2017","00107417V0013","10","2",,,,"20","Route","d'Heyrieux",,,"69780","MIONS",,"100",,"lotis","Le Verger de Saint Claude",,,"01320","CHALAMONT",,"04490E",,,3,0,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,125,0,0,0,"5","2018-03-30","2017-08-07","2018-01-12"
"84","01","01074","2017","00107417V0015","10","2",,,,"4","rue","du Clos Verger",,,"69200","VENISSIEUX",,"100",,,"SAINT CLAUDE",,,"01320","CHALAMONT",,"04490E",,,3,810,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,121,0,0,0,"5","2018-03-30","2017-08-18","2018-02-08"
"84","01","01074","2017","00107417V0016","10","2",,,,"74","rue","Saint Honore",,,"01320","Chalamont",,"100",,"lotis","SAINT CLAUDE",,,"01320","CHALAMONT",,"04490E",,,3,866,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,105,0,0,0,"5","2018-03-30","2017-08-14","2018-01-15"
"84","01","01074","2017","00107417V0017","10","2",,,,"13","Chemi","de GERRIER",,,"01800","SAINT MAURICE DE GOURDANS",,"100",,,"SAINT CLAUDE",,,"01320","CHALAMONT",,"10140E",,,3,832,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,110,0,0,0,"5","2018-03-30","2017-08-22","2017-11-21"
"84","01","01074","2018","00107418V0002","90","2",,,,"51",,"CITE DES FOLLIETS",,,"01700","SAINT MAURICE DE BEYNOST",,"100",,,"BEL AIR",,,,"CHALAMONT",,"08390A","08370A",,1,1650,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,106,0,0,0,"5","2018-03-30",,
"84","01","01078","2017","00107817B0005","80","2",,,,,,"831 RTE DE MUCELLE",,,"01630","CHALLEX",,"100","831",,"ROUTE DE MUCELLE",,,"01630","CHALLEX",,"04030D",,,2,7100,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,153,46,0,0,0,"4","2018-03-30","2017-10-05",
"84","01","01082","2018","00108218B0002","90","2",,,,,,"109 route de la Mairie",,,"01420","LHOPITAL",,"100",,,"Route des Forges",,,"01420","CHANAY",,"0348AN",,,1,3872,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,115,0,0,0,"5","2018-03-30",,
"84","01","01083","2016","00108316V0010","90","2",,"LOGIDIA","75620027500037","247",,"chemin de Bellevue","BP 21",,"01960","PERONNAS",,"100",,,"GRANDE RUE",,,"01990","CHANEINS",,"06350A","07630A","06000A",3,2524,,,,0,3,9,1,0,0,0,13,0,13,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,300,925,0,300,0,"14","2018-03-30","2016-10-20","2017-02-27"
"84","01","01089","2018","00108918A0003","90","2",,"SARL LA VENIR","42375841600030",,"Rue","du Commandant Jacquin",,,"01500","AMBERIEU EN BUGEY",,"100",,"Chemi","de la Vie du Bois","La Poizatiere",,"01 50","CHATEAU-GAILLARD",,"0345ZE",,,1,25869,,,,0,0,0,31,5,0,0,36,0,36,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,3538,0,0,0,"7","2018-03-30",,
"84","01","01091","2017","00109117B0019","10","2",,,,,,"118 route de Mussel - Ochi",,,"01200","CHATILLON-EN-MICHAILLE",,"100",,,"Lotissement ""Le Clos de la",,,"01200","CHATILLON-EN-MICHAILLE",,"03130A",,,2,804,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,116,0,0,0,"5","2018-03-30","2017-07-31",
"84","01","01091","2018","00109118B0008","90","2","SCI LE RELAIS DE LA POSTE 2","SCI LE RELAIS DE LA POSTE 2","83363630100016",,,"64 chemin de Sermenaz",,,"01700","NEYRON",,"100",,,"272 rue Louis Astier",,,"01200","CHATILLON-EN-MICHAILLE",,"0021AB","0018AB","0017AB",1,14459,,,,0,0,2,1,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,492,166,0,0,0,"7","2018-03-30",,
"84","01","01092","2018","00109218V0001","90","2",,,,"3T",,"avenue Paul Painleve",,,"01500","AMBERIEU EN BUGEY",,"100",,,"PILLIAT","ROUTE DE PONT D'AIN",,"01320","CHATILLON LA PALUD",,"17930B",,,1,1721,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,111,0,0,0,"5","2018-03-30",,
"84","01","01093","2018","00109318V0008","90","2",,,,,,"143 Chemin de Thiboloup",,,"01400","CHATILLON SUR CHALARONNE",,"100",,,"Route de Sulignat",,,"01400","CHATILLON SUR CHALARONNE",,"15470B","15490B","15500B",1,4971,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,48,90,208,0,0,"14","2018-03-30",,
"84","01","01102","2018","00110218D0002","80","2",,,,"176","Route","de Curtetrelle",,,"01190","CHEVROUX",,"100","176","Route","de Curtetrelle",,,"01190","CHEVROUX",,"03210B",,,2,2000,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,113,0,0,0,0,"1","2018-03-30","2018-03-13",
"84","01","01108","2017","00110817D0004","10","2",,,,"3","Chemi","de  Cornaloup",,,"01270","COLIGNY",,"100","VC 16",,"Lot n_13","La Jaconniere",,"01270","COLIGNY",,"0241ZB",,,3,1441,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,116,0,0,0,"5","2018-03-30","2017-08-21","2017-11-13"
"84","01","01109","2018","00110918B0005","90","2",,,,"4","Impas","de Thuyset",,,"74200","THONON LES BAINS",,"100",,,"PRE BACHAT","RUE DE PRE MOITIER",,"01550","COLLONGES",,"18050F","18040F",,1,323,,,,0,0,0,2,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,208,0,0,0,"5","2018-03-30",,
"84","01","01112","2017","00111217H0006","10","2",,"MAISON DU LAC","79117688600012",,,"6 RUE DU MONT CORNET LE CH",,,"01130","NANTUA",,"100",,,"LOTISSEMENT LOT N _ 4B",,,"01430","CONDAMINE LA DOYE",,"0086AZ",,,2,567,,,,0,0,0,0,0,1,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,116,0,0,0,"5","2018-03-30","2017-07-19",
"84","01","01114","2017","00111417B0003","10","2",,,,,,"355 rue du Cret d'Eau",,,"01200","CONFORT",,"100",,,"Rue de la Crete",,,"01200","CONFORT",,"0460AB",,,3,537,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,165,0,0,0,"5","2018-03-30","2017-05-29","2017-09-01"
"84","01","01130","2018","00113018D0004","90","2",,,,"21 A","Rue","du Docteur Nodet",,,"01000","BOURG EN BRESSE",,"100",,,"Les Pochons","Lot 2",,"01340","CRAS SUR REYSSOUZE",,"21300B",,,1,900,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,114,0,0,0,"5","2018-03-30",,
"84","01","01130","2018","00113018D0005","90","2",,,,"4","Alle","des Perthuisettes",,,"01340","CRAS SUR REYSSOUZE",,"100","4","Alle","des Perthuisettes",,,"01340","CRAS SUR REYSSOUZE",,"19050B",,,1,1006,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,0,0,0,91,"12","2018-03-30",,
"84","01","01136","2018","00113618D0001","90","2",,,,"184","Rue","de la Dombes",,,"01400","NEUVILLE LES DAMES",,"100",,"Route","du Biolay","Lot n_5",,"01290","CRUZILLES LES MEPILLAT",,"13840B","13760B",,1,0,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,99,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0002","90","2",,,,"45","Place","du Bourg",,,"71850","CHARNAY",,"100",,"Lotis","Le domaine du Biolay","Lot n_9",,"01290","CRUZILLES LES MEPILLAT",,"13880B",,,1,0,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,118,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0003","90","2",,,,"17","Rue","du Vert Coteau",,,"71680","CRECHES SUR SAONE",,"100",,,"Lotissement le Domaine du","Lot n_6",,"01290","CRUZILLES LES MEPILLAT",,"13770B","13850B",,1,0,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,108,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0004","90","2",,,,,,"Berlat",,,"69460","VAUX EN BEAUJOLAIS",,"100",,"Lotis","Le Domaine du Biolay","Lot n_8",,"01290","CRUZILLES",,"13790B","13870B",,1,0,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,121,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0005","90","2",,,,"6","Lotis","de la Route",,,"01290","CRUZILLES LES MEPILLAT",,"100",,"Lotis","Le Domaine du biolay","Lot 7",,"01290","CRUZILLES LES MEPILLAT",,"06750B",,,1,9600,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,104,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0006","90","2",,,,"160","Route","de Pont de Veyle",,,"01290","CRUZILLES-LES-MEPILLAT",,"100",,"Route","d'Illiat",,,"01290","CRUZILLES LES MEPILLAT",,"12000B","12010B",,1,2796,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,204,0,0,0,"5","2018-03-30",,
"84","01","01136","2018","00113618D0007","90","2",,,,"82B","Rue","Faubourg des Dombes",,,"01140","THOISSEY",,"100",,"Lotis","Le domaine du Biolay","Lot 10",,"01290","CRUZILLES LES MEPILLAT",,"00020B",,,1,5380,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,"5","2018-03-30",,
"84","01","01142","2017","0011421700022","10","2",,,,"13","rue","de la Villette",,,"69003","LYON",,"100","490","route","de Bourg","Lot A",,"01120","DAGNEUX",,"16070B",,,2,603,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,139,0,0,0,"5","2018-03-30","2017-10-31",
"84","01","01143","2016","00114316J0028","90","2",,"IMOTIS SAS","80162723300019",,,"L'ARTEMIS - ROUTE DE LA BO",,,"74370","METZ TESSY",,"100","577",,"AV DE GENEVE",,,"01220","DIVONNE LES BAINS",,"0079AI",,,3,1093,,,,0,0,0,4,0,0,1,0,4,4,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,225,500,0,225,0,"12","2018-03-30","2016-12-21","2017-09-12"
"84","01","01143","2017","00114317J0041","32","2",,"SCCV LES DIVINES","79770381600018","380",,"Grande Rue","BP 29",,"01570","FEILLENS",,"100","821",,"RUE RENE VIDART",,,"01220","DIVONNE LES BAINS",,"09890H",,,2,1296,,,,0,0,2,1,1,0,1,0,4,4,,"1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,178,419,0,178,0,"12","2018-03-30","2018-03-06",
"84","01","01143","2018","00114318J0012","80","2",,"DIAMUS","53078127700021","13B","Chemi","du Levant",,,"01210","FERNEY VOLTAIRE",,"100",,,"CHAMP VERDON",,,"01220","DIVONNE LES BAINS",,"11170H",,,2,1749,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,230,16,0,0,0,"4","2018-03-30","2018-03-16",
"84","01","01143","2018","00114318J0015","90","2",,"DYNACITE OFFICE PUBLIC DE L HABITAT DE L AIN","77930647100037","390","Boule","du 8 Mai 1945",,,"01013","BOURG EN BRESSE CEDEX",,"100","868",,"RUE D ARBERE",,,"01220","DIVONNE LES BAINS",,"0159AT","0033AT","0162AT",1,9116,,,,0,4,4,4,0,0,0,0,12,12,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,833,0,0,0,"7","2018-03-30",,
"84","01","01143","2018","00114318J0017","90","2",,,,"71","Route","de Narte",,,"01220","DIVONNE LES BAINS",,"100","123",,"RUE DES FONTANETTES",,,"01220","DIVONNE LES BAINS",,"0488AS",,,1,1984,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,95,0,0,0,"5","2018-03-30",,
"84","01","01143","2018","00114318J0022","90","2",,"SLC PITANCE","95750406100111","92",,"Cours VITTON",,,"69458","LYON Cedex 06",,"100",,,"VESENEX",,,"01220","DIVONNE LES BAINS",,"04810H","04840H","06850H",1,3558,,,,0,2,6,7,4,0,1,0,19,19,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,116,1758,0,116,0,"12","2018-03-30",,
