objectid,codcomm,nom,st_areashape,st_lengthshape
14140,900028,Cours d'eau,2835.20965,2146.71025138338
14141,900028,Cours d'eau,1153.13935,796.228815440744
14142,900028,Cours d'eau,1654.6567,1729.18939079709
14143,900028,34,3098.00015,213.24101490078
14144,900028,34,17458.1026,775.722532748048
14145,900028,34,10065.3812,510.508831456512
14146,900028,34,1937.48885,195.351902770733
14147,900028,Cours d'eau,140.31135,91.388093133833
14148,900028,Cours d'eau,1102.63625,423.962777954606
14149,900028,Cours d'eau,200.46095,124.22385270842
14150,900028,Cours d'eau,1143.5135,459.575599472245
14151,900028,Cours d'eau,624.14095,239.716431588011
14152,900028,Cours d'eau,176.01625,293.032416134342
14153,900028,Cours d'eau,30.54095,60.5915436508738
14154,900028,Cours d'eau,118.1109,199.370958846832
14155,900028,34,18781.69815,725.609213498969
14156,900028,34,3125.2017,256.833752894667
14157,900028,34,47911.17855,1128.70061812261
14158,900028,34,1241.38685,145.94218934004
14159,900028,34,17062.24825,579.269891609111
14160,900028,34,4896.5495,320.350764757152
14161,900028,34,4321.65725,277.280853819184
14162,900028,34,1860.78715,172.076797196219
14163,900029,34,95.0689,318.176166058903
14164,900029,34,11.9022,60.8936919767247
14165,900029,34,110.45005,370.254112202834
14166,900029,34,157.28165,118.575517208376
14167,900029,34,20.5111,104.256056886271
14168,900029,34,18.44485,55.8576624368442
14169,900029,34,5.71005,15.7975551711255
14170,900029,34,52.7186,153.650341013054
14171,900029,34,9.6661,24.2151453883922
14172,900029,34,23.03965,19.9886024829213
14173,900029,34,582.9527,100.233838817035
14174,900029,34,123.95885,48.7327527203123
14175,900029,34,25.28825,74.3879739205862
14176,900029,34,14.23465,35.5566948035708
14177,900029,34,4231.99295,303.096572554194
14178,900029,34,28.1773,19.8331536553749
14179,900029,34,14.2495,40.8105926282933
14180,900030,34,148.11915,44.4413478899351
14181,900031,Cours d'eau,329.5369,253.213563626302
14182,900031,34,35240.60765,1081.64803689909
14183,900031,34,5529.84025,370.668163279007
14184,900031,34,42.7615,27.9174316817078
14185,900031,34,327.8759,77.6090192970931
14186,900031,34,1121.8339,132.877675329283
14187,900031,Cours d'eau,248.75265,499.819417095877
14188,900031,Cours d'eau,275.46285,366.84443135791
14189,900031,Cours d'eau,386.72405,769.674155530044
14190,900031,Cours d'eau,408.09305,374.358556355809
14191,900031,34,134.2723,189.995451409704
14192,900031,34,1439.907,1354.71549656082
14193,900031,34,252.8357,467.047457089159
14194,900031,34,788.1302,631.300286303783
14195,900031,34,51.76445,47.7849883008997
14196,900031,34,254.28755,465.519077377643
14197,900031,Cours d'eau,1468.81005,1283.46622275716
14198,900031,Cours d'eau,4998.76885,915.624997535543
14199,900031,Cours d'eau,3415.87745,1103.47993663177
14200,900031,Cours d'eau,2895.5735,1062.18251850026
14201,900031,34,381.2597,319.072938612995
14202,900031,34,667.92625,606.199521001256
14203,900031,34,100.1297,91.1805225644314
14204,900031,34,253.4195,248.786046546175
14205,900031,34,2425.28365,205.291797990428
14206,900031,34,424.92665,348.167831522936
14207,900031,34,5378.99525,303.510832557852
14208,900031,34,935.37765,125.637312717488
14209,900031,34,52.0672,30.7740496338052
14210,900031,34,2237.9884,550.073253324391
14211,900031,34,308.72295,282.423343642679
14212,900031,34,11.95185,19.4893645302661
14213,900032,34,54.73735,31.8508690204689
14214,900032,Cours d'eau,9424.75425,580.390586201081
14215,900032,Cours d'eau,1820.3736,244.625997521237
14216,900032,Cours d'eau,2417.1821,283.372778013388
14217,900032,Cours d'eau,793.1443,196.602523547398
14218,900032,Cours d'eau,1135.2526,193.283974612048
14219,900032,Cours d'eau,16107.52765,1214.14097275032
14220,900032,34,2737.81295,194.492524863607
14221,900032,34,1519.1904,166.788562817039
14222,900032,34,828.85995,128.183810554814
14223,900032,34,337.07285,71.9210748811953
14224,900032,34,1061.9302,128.627194082818
14225,900032,34,776.6168,560.334872974442
14226,900032,Cours d'eau,17579.29665,1561.4729008924
14227,900032,Cours d'eau,2251.8648,267.541368204519
14228,900033,Cours d'eau,5554.32365,4897.77876101998
14229,900033,Cours d'eau,3732.60225,3032.30670962157
14230,900033,Cours d'eau,209.43825,268.424536128199
14231,900033,Cours d'eau,1273.0199,1049.48087249138
14232,900033,Cours d'eau,1401.1537,1260.94894267658
14233,900033,Cours d'eau,329.35325,462.529758337661
14234,900033,Cours d'eau,1552.04355,645.116837217142
14235,900033,Cours d'eau,12274.3435,3236.60525383203
14236,900033,Cours d'eau,2489.58175,864.37365819512
14237,900033,Cours d'eau,1453.23885,563.449027037088
14238,900033,Cours d'eau,1126.7054,419.122429380513
14239,900033,34,113.8628,46.3763980774105
14240,900033,Cours d'eau,559.8024,795.730817759581
14241,900033,Cours d'eau,1673.31565,648.711116315431
14242,900033,Cours d'eau,754.1069,771.784059799056
14243,900033,34,424.1523,84.5647334549322
14244,900033,Cours d'eau,4943.95665,948.647181887472
14245,900033,Cours d'eau,141.57265,100.180646465451
14246,900033,Cours d'eau,554.4133,418.222221910581
14247,900033,Cours d'eau,221.454,185.233251602559
14248,900033,Cours d'eau,125.94955,78.3880457044621
14249,900033,Cours d'eau,17.44185,17.9982519944104
14250,900033,Cours d'eau,403.08575,326.615330050444
14251,900033,Cours d'eau,2.04815,6.39609527746401
14252,900033,Cours d'eau,170.0445,99.3574122297666
14253,900033,Cours d'eau,7.76435,11.7802090304328
14254,900033,Cours d'eau,35.592,37.323353394451
14255,900033,Cours d'eau,5.0263,9.06662468115156
14256,900033,Cours d'eau,99.60095,60.888799304053
14257,900033,Cours d'eau,801.9655,446.006724207238
14258,900033,Cours d'eau,121.33255,96.6970842926384
14259,900033,Cours d'eau,3.1095,7.40544705155195
14260,900033,Cours d'eau,285.1201,147.669076885251
14261,900033,Cours d'eau,158.85485,85.6126670214015
14262,900033,Cours d'eau,158.4059,84.3492200144556
14263,900033,Cours d'eau,5.17295,10.536711525395
14264,900033,Cours d'eau,8.19485,12.0207643976743
14265,900033,Cours d'eau,3.6779,9.12895511922065
14266,900033,Cours d'eau,3.5551,9.38799543453322
14267,900033,Cours d'eau,156.96575,106.977602654209
14268,900033,Cours d'eau,702.5871,363.170831048922
14269,900033,Cours d'eau,12.65325,14.3629496576471
14270,900033,Cours d'eau,329.22285,176.258428406872
14271,900033,Cours d'eau,330.58245,214.889959213903
14272,900033,Cours d'eau,4704.46865,1010.17961963037
14273,900033,34,115.4296,46.5745146848404
14274,900033,Cours d'eau,2927.49955,576.343002016558
14275,900033,Cours d'eau,228.86635,255.330204002134
14276,900033,Cours d'eau,3120.3127,672.95171390952
14277,900033,Cours d'eau,3408.67955,1618.01252264128
14278,900033,Cours d'eau,208.52605,194.169769337947
14279,900033,Cours d'eau,40.0883,41.3221725212681
14280,900033,Cours d'eau,3765.43895,1527.936448153
14281,900033,Cours d'eau,226.18215,167.247672403972
14282,900033,Cours d'eau,226.18215,167.247672403972
14283,900033,Cours d'eau,304.45685,191.482053410696
14284,900033,Cours d'eau,1202.7497,1292.5513965324
14285,900033,Cours d'eau,6339.5908,5100.42378738618
14286,900033,Cours d'eau,6339.5908,5100.42378738618
14287,900033,Cours d'eau,304.45685,191.482053410696
14288,900033,Cours d'eau,1202.7497,1292.5513965324
14289,900033,34,233.4522,57.6670314056478
14290,900034,34,19.65775,16.6723264263125
14291,900034,34,3534.64805,244.10134928559
14292,900034,Cours d'eau,486.68,493.177639005421
14293,900034,Cours d'eau,586.14155,327.87508027536
14294,900034,Cours d'eau,1510.7893,853.166061917882
14295,900034,34,22.4888,17.2929184465356
14296,900034,34,166.24825,50.9348591161079
14297,900034,34,151.2748,294.274134665679
14298,900034,34,455.5892,810.171243806123
14299,900034,34,161.19855,290.015299311308
14300,900034,34,343.8376,508.380907223177
14301,900034,34,226.8915,426.889122118822
14302,900034,Cours d'eau,767.47065,359.135234440082
14303,900034,Cours d'eau,2117.87455,1041.54300091791
14304,900034,Cours d'eau,1958.42955,905.509511195139
14305,900034,Cours d'eau,2186.7097,783.096291248292
14306,900034,Cours d'eau,37.58205,55.749235479253
14307,900034,Cours d'eau,1664.0606,1295.91815267469
14308,900034,Cours d'eau,200.2536,520.490079242839
14309,900034,Cours d'eau,1483.9929,1504.68654194454
14310,900034,Cours d'eau,144.68485,230.653669503468
14311,900034,Cours d'eau,121.5039,160.367563121243
14312,900034,Cours d'eau,1181.78675,1157.74307750525
14313,900035,Cours d'eau,826.10965,256.976491855873
14314,900035,Cours d'eau,4685.5198,571.282832335306
14315,900035,Cours d'eau,1032.41785,306.781207176131
14316,900035,Cours d'eau,3327.9014,427.293775645363
14317,900035,Cours d'eau,1061.7697,517.294990319904
14318,900035,Cours d'eau,655.9587,400.556238886973
14319,900035,34,18468.76875,537.282005747461
14320,900035,34,8853.75,400.086099618368
14321,900035,34,520.983,290.3976205287
14322,900035,34,1063.15645,157.203659032284
14323,900035,34,522.0471,128.748933043065
14324,900036,Cours d'eau,458.5878,508.043971525228
14325,900036,Cours d'eau,398.8624,468.418532359645
14326,900036,Cours d'eau,284.0547,218.91119897596
14327,900036,Cours d'eau,605.9807,601.091524598433
14328,900036,Cours d'eau,103.15705,120.351445567571
14329,900036,Cours d'eau,197.41335,210.457106509579
14330,900036,34,52.91605,30.2054798720042
14331,900036,Cours d'eau,838.6073,1465.07967436365
14332,900036,Cours d'eau,212.26625,346.646684015533
14333,900036,Cours d'eau,372.0983,505.081055082434
14334,900036,Cours d'eau,37.6171,75.2591603179975
14335,900036,Cours d'eau,369.4307,663.482712074539
14336,900036,Cours d'eau,40.05585,98.0773488347715
14337,900036,Cours d'eau,837.6401,864.267412765635
14338,900036,Cours d'eau,297.18975,415.106654356699
14339,900036,Cours d'eau,50.70225,56.9784122476579
14340,900036,Cours d'eau,389.5106,587.832863822698
14341,900036,Cours d'eau,178.89705,161.085244728953
14342,900036,34,170.2649,171.435785396084
14343,900036,34,176.2966,199.707138466737
14344,900036,34,101.01705,103.487007543361
14345,900037,Cours d'eau,3951.99835,3929.33430141048
14346,900037,Cours d'eau,732.79135,568.345081190802
14347,900037,34,57.06945,32.2605606326436
14348,900037,Cours d'eau,569.88515,908.331349687199
14349,900037,34,3572.2887,233.326877384825
14350,900037,34,7654.30405,346.012248829635
14351,900037,34,3054.7326,216.845961949365
14352,900037,Cours d'eau,3698.8786,2025.14247135229
14353,900037,34,2058.94905,180.761783364235
14354,900037,34,5484.7606,344.909871662234
14355,900037,34,2863.2614,217.399697091434
14356,900037,34,1838.9068,170.549889723314
14357,900037,Cours d'eau,3982.98135,1186.15956327363
14358,900037,Cours d'eau,1420.90535,2259.0243895137
14359,900037,Cours d'eau,5.97165,13.4930381646157
14360,900037,Cours d'eau,5.1519,10.0590488528752
14361,900037,Cours d'eau,951.36405,1648.59589002606
14362,900037,Cours d'eau,236.8416,383.468366223539
14363,900037,Cours d'eau,1918.1178,2175.59193499582
14364,900037,Cours d'eau,4739.7351,3526.4693291741
14365,900037,Cours d'eau,7574.9017,5078.96498512928
14366,900037,Cours d'eau,350.8929,290.109727901516
14367,900037,34,696.90495,563.372324517446
14368,900037,34,2813.5321,244.227715306634
14369,900037,Cours d'eau,404.37305,745.351135380606
14370,900037,Cours d'eau,9005.9042,1350.35248658916
14371,900037,Cours d'eau,1925.78715,1122.2917490404
14372,900037,Cours d'eau,681.05685,358.596498107315
14373,900037,34,970.27165,155.353651487644
14374,900037,34,1105.89505,136.307475216886
14375,900037,34,7538.26935,360.009314000663
14376,900037,Cours d'eau,1435.2128,1136.55020246033
14377,900037,Cours d'eau,176.7631,80.8812751102606
14378,900037,Cours d'eau,305.78215,287.019096227949
14379,900037,Cours d'eau,1052.47445,574.299318972546
14380,900037,34,97.0843,90.5067707178648
14381,900037,34,59.7515,54.5195346432487
14382,900037,Cours d'eau,1619.87645,458.22776263088
14383,900039,Cours d'eau,28.0121,53.7054601672291
14384,900039,Cours d'eau,395.02155,426.507298017338
14385,900039,Cours d'eau,333.4008,594.647895250236
14386,900039,Cours d'eau,613.07185,699.568919448003
14387,900039,Cours d'eau,823.96865,777.357128102459
14388,900039,Cours d'eau,795.25235,1366.23399957339
14389,900039,Cours d'eau,717.17885,1586.57005937562
14390,900039,Cours d'eau,416.1443,554.054010151707
14391,900039,Cours d'eau,541.75755,631.333016825437
14392,900039,Cours d'eau,239.06365,276.785965058551
14393,900039,Cours d'eau,123.99185,350.426697081168
14394,900039,Cours d'eau,83.3423,88.1615945509672
14395,900039,Cours d'eau,235.348,386.68432969572
14396,900039,Cours d'eau,657.00345,643.198985648976
14397,900039,Cours d'eau,39.2583,94.3496111651052
14398,900039,Cours d'eau,5626.2571,3711.5746803425
14399,900039,Cours d'eau,243.1016,539.658490795322
14400,900039,Cours d'eau,8561.1583,1535.25723210703
14401,900039,34,1817.1574,189.614669495749
14402,900039,Cours d'eau,1309.10915,795.906561409413
14403,900039,Cours d'eau,3427.989,688.213270980761
14404,900039,Cours d'eau,1060.4913,503.449792087598
14405,900039,Cours d'eau,2471.1926,1407.93397538179
14406,900039,Cours d'eau,2974.76755,864.246376924889
14407,900039,Cours d'eau,265.9328,392.635462681449
14408,900039,Cours d'eau,1853.91445,408.965626614307
14409,900039,Cours d'eau,1150.2137,448.546090849381
14410,900039,Cours d'eau,1002.36655,551.633610504518
14411,900039,Cours d'eau,4644.25115,1038.2175335596
14412,900039,Cours d'eau,5821.86135,1158.54826800979
14413,900039,Cours d'eau,3629.3684,729.990230106183
14414,900039,Cours d'eau,36.97375,50.8028578105729
14415,900039,Cours d'eau,911.64705,767.21902909939
14416,900041,Cours d'eau,63.4399,43.1923970296737
14417,900041,Cours d'eau,631.47795,291.43090183516
14418,900041,Cours d'eau,1492.3986,678.586819618878
14419,900041,Cours d'eau,47.15765,97.0970310563259
14420,900041,Cours d'eau,1016.881,391.121464924622
14421,900041,Cours d'eau,3918.13435,1378.24454216944
14422,900041,34,134.8602,46.4716152034964
14423,900041,34,258.2101,59.2061518520699
14424,900041,34,328.0011,69.9160144697163
14425,900041,34,130.4822,42.6825754444945
14426,900041,34,773.19235,138.648473538487
14427,900041,34,507.6006,103.722913487458
14428,900041,34,11094.802,536.034549213461
14429,900041,34,340.2906,78.0136124171757
14430,900041,34,120.90785,53.6402968001911
14431,900041,Cours d'eau,4820.9627,2180.10639248476
14432,900041,Cours d'eau,253.1168,138.551542440718
14433,900041,34,3898.01915,258.456364481768
14434,900041,34,810.12605,125.772932822488
14435,900041,34,786.2393,106.110979493904
14436,900041,34,171.1508,49.344722005468
14437,900041,Cours d'eau,13.889,31.8619715029873
14438,900041,Cours d'eau,29.2946,50.9999575931823
14439,900041,Cours d'eau,60.92005,76.6106966839163
14440,900041,Cours d'eau,736.2047,256.556756562777
14441,900041,Cours d'eau,1072.7413,382.941957848529
14442,900041,Cours d'eau,526.28035,211.276369031994
14443,900041,Cours d'eau,787.4752,628.101946392276
14444,900041,Cours d'eau,1023.90615,337.68031272483
14445,900041,Cours d'eau,180.85475,86.8797011151711
14446,900041,Cours d'eau,2022.1588,862.177344907992
14447,900041,34,822.96565,131.597012790244
14448,900041,34,282.677,64.0110457844966
14449,900041,34,5615.6911,345.777765806793
14450,900041,34,1526.25955,168.055843182771
14451,900041,34,3673.5591,266.449415378883
14452,900041,34,1628.87115,195.353156513848
14453,900041,34,1714.7047,174.277814731334
14454,900041,34,7643.64205,379.01856403317
14455,900041,34,420.9028,77.4512956430064
14456,900041,34,559.28685,94.9215058076799
14457,900041,34,1207.25045,136.83827306151
14458,900041,34,696.88735,102.571997048527
14459,900041,34,2042.83085,185.6080998132
14460,900041,34,566.9512,102.117552324657
14461,900041,34,24513.62935,656.080692870855
14462,900041,34,19774.41895,575.95839937736
14463,900041,34,1735.97265,160.309843719118
14464,900041,34,1210.89275,133.763960702018
14465,900041,34,2950.2945,204.485096812734
14466,900041,34,7117.59655,343.957078352468
14467,900041,34,4883.46325,292.777714588186
14468,900041,34,14216.2044,509.365317813663
14469,900041,34,3522.23245,230.643246560431
14470,900041,34,153.9842,46.8719537878151
14471,900041,34,4959.8817,294.045804780112
14472,900041,Cours d'eau,329.3373,360.140950167317
14473,900041,Cours d'eau,627.07025,545.382596460746
14474,900041,Cours d'eau,4558.65785,2087.22420774529
14475,900041,Cours d'eau,1537.4237,482.337609351588
14476,900041,Cours d'eau,1303.51205,481.587512744182
14477,900041,Cours d'eau,2302.6436,745.27913461019
14478,900041,Cours d'eau,1175.39,380.566837690122
14479,900041,Cours d'eau,160.6879,113.988064684641
14480,900041,Cours d'eau,1114.13265,350.061063372987
14481,900041,34,1060.67955,128.064591603279
14482,900041,34,984.1848,145.077724842832
14483,900041,34,106.0345,41.9414424073864
14484,900042,Cours d'eau,73.6391,111.381887081736
14485,900042,34,2637.386,212.345430694563
14486,900042,34,3141.71395,230.004460646191
14487,900042,34,22918.83565,796.065248263694
14488,900042,34,1898.1301,209.750002719912
14489,900042,34,2862.6641,203.201452029446
14490,900042,34,309366.0934,4356.79854682747
14491,900042,34,2050.9694,181.335414805772
14492,900042,34,717.803,117.597419078068
14493,900042,34,47920.59515,1010.82440446417
14494,900042,34,764.3963,135.451873979204
14495,900042,34,518.1664,90.3173497070999
14496,900042,34,1249.5914,163.02471375271
14497,900042,34,14521.9078,505.28880584548
14498,900042,34,710.8274,110.465643839714
14499,900042,34,7323.51,365.91996866036
14500,900042,34,276.85315,71.6538870689855
14501,900042,34,388.65805,85.858209057159
14502,900042,Cours d'eau,58.31925,78.5039148437422
14503,900042,34,392.7952,82.3219607392484
14504,900042,34,268.70925,68.0572799311187
14505,900042,34,7378.22555,425.384737992808
14506,900042,34,10104.77215,417.125777868319
14507,900042,34,1888.56425,188.597205314751
14508,900042,34,5415.4199,294.084252378128
14509,900042,34,2698.91345,216.61770282973
14510,900042,34,824.48355,117.885005316355
14511,900042,34,4279.57995,280.149009967248
14512,900042,34,1467.96035,181.286648767103
14513,900042,34,2633.32905,230.567405781014
14514,900042,34,1247.0147,154.570860310962
14515,900042,34,950.17945,128.459033927009
14516,900042,34,197.25455,58.1445477659552
14517,900042,34,27927.50525,749.323618504229
14518,900042,34,2966.54495,225.352228801002
14519,900042,34,787.45275,106.245753677078
14520,900042,34,1035.38105,129.295496178015
14521,900042,34,123.13005,60.2908597360308
14522,900042,34,10873.72855,402.738124404976
14523,900042,34,8965.2625,413.272798919535
14524,900042,34,2673.2454,231.840331522919
14525,900042,34,898.9666,137.363615021732
14526,900042,34,2784.18355,228.515567779317
14527,900042,34,10986.6374,395.220766812756
14528,900042,34,366.839,98.8279804577579
14529,900042,34,4440.46735,260.990057765174
14530,900042,34,2313.54025,230.791237309594
14531,900042,34,7098.60625,353.360568434321
14532,900042,34,609.20805,119.983033986965
14533,900042,34,387.71645,83.503430519961
14534,900042,34,3591.63115,243.517102367497
14535,900042,34,1720.68975,196.380787235162
14536,900042,34,858.0716,114.467063682954
14537,900042,34,571.82615,109.096149482013
14538,900042,34,1826.8372,162.910197803399
14539,900042,34,1256.648,150.84645111675
14540,900042,34,3127.33045,254.689736369763
14541,900042,34,2394.6338,203.410235138113
14542,900042,34,62.0746,31.6524814658375
14543,900042,34,3627.4567,236.43461852789
14544,900042,34,1880.50555,175.86058614119
14545,900042,34,3214.3423,249.828068725885
14546,900042,34,4047.17,274.180562481688
14547,900042,Cours d'eau,2245.53455,1397.40152710197
14548,900042,Cours d'eau,141.49895,81.9284419655961
14549,900042,Cours d'eau,201.23805,114.119522310357
14550,900042,Cours d'eau,611.873,284.077796425462
14551,900042,Cours d'eau,564.3755,501.051256768995
14552,900042,34,1288.85885,142.439306663331
14553,900042,34,7946.5033,400.841318949917
14554,900042,34,363.6934,82.6254665977094
14555,900042,34,261.52835,60.6598063532785
14556,900042,34,1515.3436,235.954407469048
14557,900042,34,4213.05915,377.920130696963
14558,900042,34,1543.52705,165.752267270063
14559,900042,34,270.335,63.641551465271
14560,900042,34,1706.3403,168.056279995297
14561,900042,34,2921.44295,213.851257358722
14562,900042,34,1166.2477,176.643167937663
14563,900042,34,193.6829,76.9168051886886
14564,900042,34,1173.7811,135.577607836702
14565,900042,Cours d'eau,2555.74335,2214.26918103044
14566,900042,Cours d'eau,375.51845,719.547206093437
14567,900042,Cours d'eau,450.216,455.601210614246
14568,900042,34,39.4618,26.3553840740154
14569,900042,34,1531.06945,150.562696884806
14570,900042,34,10630.36145,413.106335552762
14571,900042,Cours d'eau,190.1773,303.183053586513
14572,900042,Cours d'eau,1311.26705,1831.9520431028
14573,900042,34,121.8079,52.3043371903083
14574,900042,34,276.24195,63.9096809575663
14575,900042,34,154.33085,48.5893504859802
14576,900042,34,154.33085,48.5893504859802
14577,900042,34,693.3032,103.248547684512
14578,900042,34,5009.22305,349.709125063992
14579,900042,34,5488.98275,295.148399902362
14580,900042,34,1194.2552,173.877589388766
14581,900042,Cours d'eau,249.3355,1007.30026672325
14582,900042,Cours d'eau,517.4524,887.47578470306
14583,900042,Cours d'eau,555.78465,1292.41170025544
14584,900042,Cours d'eau,96.2499,178.205107921667
14585,900042,Cours d'eau,191.30625,361.186150579137
14586,900042,Cours d'eau,0.01925,0.763434798410456
14587,900042,Cours d'eau,313.401,527.862393281167
14588,900042,34,208.50955,58.270106246453
14589,900042,34,970.6528,197.995475086531
14590,900042,34,444.49555,92.3587512908881
14591,900042,Cours d'eau,278.9757,340.330764946006
14592,900042,Cours d'eau,295.97845,417.137379928336
14593,900042,34,2864.5685,206.740392288503
14594,900042,34,534.7416,101.51274952928
14595,900042,34,574.6104,95.3105764374677
14596,900042,34,1816.9722,161.37310671147
14597,900042,34,756.99955,119.913690619821
14598,900042,34,17692.8004,596.094889991856
14599,900042,34,2425.2912,191.213986687553
14600,900042,34,891.9643,137.523840437724
14601,900042,34,2274.0999,186.735025111273
14602,900042,34,1257.6324,136.579846953874
14603,900042,Cours d'eau,56.84265,115.127883735262
14604,900042,34,1398.0087,173.56629301073
14605,900042,34,2517.1268,209.676578955513
14606,900042,34,1276.98185,151.191488182353
14607,900042,34,234.253,96.8925202316747
14608,900042,34,6887.98065,408.642540950686
14609,900042,34,453.28695,84.2204262857985
14610,900042,34,44.4283,27.8265511961657
14611,900042,34,3055.8061,215.383495249765
14612,900042,34,1021.3493,160.909543039877
14613,900042,34,1007.73685,124.69581836073
14614,900042,34,1006.925,124.852059113554
14615,900042,34,1562.36045,154.273324610471
14616,900042,34,1104.5056,128.865081768969
14617,900042,34,621.51525,93.148998564044
14618,900042,34,2427.19805,203.930854664062
14619,900042,34,1295.8698,165.291373574695
14620,900042,34,136.5456,46.3633262373593
14621,900042,34,828.70245,117.922193562324
14622,900042,34,3035.3904,224.177695984929
14623,900042,34,6503.2922,325.849574950464
14624,900042,34,197.6908,58.8432360798045
14625,900042,34,1669.72605,159.638126310407
14626,900042,34,459.5122,85.1401609218049
14627,900042,Cours d'eau,1868.89535,723.121607500332
14628,900042,Cours d'eau,759.73945,631.408233293347
14629,900042,Cours d'eau,2908.1019,1243.1601473454
14630,900042,34,3204.93905,240.68247444165
14631,900042,34,3198.34475,218.724396623634
14632,900042,34,615.90785,93.4173336919705
14633,900042,34,335.11535,70.9079366425012
14634,900042,34,2148.7077,205.317925208462
14635,900042,34,1907.4018,180.329733883625
14636,900042,34,4530.7421,261.956975146997
14637,900042,34,6023.4297,348.564502333089
14638,900042,34,1137.11695,147.197626495259
14639,900042,34,2067.0441,177.213003284831
14640,900042,34,5045.42295,301.27623726609
14641,900042,34,5858.8545,392.351520353791
14642,900042,34,185.5539,48.9795614087898
14643,900042,34,102.28495,37.5895048590054
14644,900042,34,3306.91265,264.600823585134
14645,900042,34,307.9057,71.2331218259302
14646,900042,34,750.60885,103.908013759439
14647,900043,34,4752.45115,313.707903623102
14648,900043,34,5555.20125,419.655714003663
14649,900043,34,4082.58285,255.78985676732
14650,900043,34,33176.8069,1019.70663760294
14651,900043,34,49403.2494,1380.81697916083
14652,900043,34,7962.03525,417.838080197961
14653,900043,34,1626.996,175.922959099575
14654,900043,34,17197.7168,916.635281149595
14655,900043,34,898.57985,155.413757179108
14656,900043,Cours d'eau,546.1201,399.051369563121
14657,900043,Cours d'eau,498.07215,429.46215251794
14658,900043,Cours d'eau,743.35045,808.246734130879
14659,900043,Cours d'eau,358.47205,351.075311235516
14660,900043,Cours d'eau,220.27955,198.614642081568
14661,900043,34,198.62755,51.7811439111484
14662,900043,34,168.14715,48.6965201452155
14663,900043,34,43606.07535,1050.17352106474
14664,900043,34,73070.36585,1433.27368206332
14665,900043,34,14193.50705,543.008967434535
14666,900043,34,7522.69565,436.287393409573
14667,900043,34,6089.53785,462.161434528098
14668,900043,Cours d'eau,2922.51505,1243.87059475131
14669,900043,Cours d'eau,507.61695,194.742884486096
14670,900043,Cours d'eau,3633.5334,1376.66166635687
14671,900043,34,714.24125,101.07459486638
14672,900043,34,3933.71465,260.846650767212
14673,900043,34,1042.94905,121.882574134249
14674,900043,34,4281.13695,283.155372596389
14675,900043,34,802.8741,106.761767792704
14676,900043,34,981.6621,126.882780038449
14677,900043,34,1278.9163,137.473055963394
14678,900043,34,1299.7088,142.197561491194
14679,900043,34,861.3226,119.977984150133
14680,900043,34,412.67015,113.609339514347
14681,900043,34,1484.79945,152.339297058682
14682,900043,34,2618.129,209.098805078439
14683,900043,34,455.72045,93.6354814098607
14684,900043,34,2560.87975,187.966618190333
14685,900043,34,310.27905,75.8047690649928
14686,900043,34,4486.1445,302.130334379018
14687,900043,34,426.8714,89.5266186244976
14688,900043,34,951.0669,124.561211298239
14689,900043,34,746.14745,111.312988314523
14690,900043,34,1175.90585,131.662554964021
14691,900043,34,1013.5574,125.951488799436
14692,900043,34,457.40525,93.9403117431942
14693,900043,34,3197.36755,221.630041203918
14694,900043,34,924.609,115.189709252188
14695,900043,Cours d'eau,1533.13825,603.318061457823
14696,900043,Cours d'eau,193.79715,83.4542465405589
14697,900043,Cours d'eau,6524.42965,2412.05444759041
14698,900043,34,131.0121,43.4768444222185
14699,900043,34,913.7736,124.32283226676
14700,900043,34,1448.4072,152.264084041553
14701,900043,34,2467.87975,330.208123953041
14702,900043,34,1038.19135,121.771261305656
14703,900043,34,993.40775,119.329012591154
14704,900043,34,1877.1001,165.172222083437
14705,900043,34,4889.7185,429.435893544066
14706,900043,34,1355.548,147.237923118474
14707,900043,34,562.66855,92.7908543134077
14708,900043,34,1487.7438,145.668202305396
14709,900043,34,3813.7822,412.790691509711
14710,900043,34,49486.1167,1226.70860770073
14711,900043,34,9629.27415,502.023098300329
14712,900043,34,4543.51635,298.679961777026
14713,900043,34,2377.1524,242.072140388061
14714,900043,34,242.44355,65.8034396579582
14715,900043,34,296.9961,74.3212840673375
14716,900043,34,15368.4283,538.499967875469
14717,900043,34,14159.2324,613.759759651968
14718,900044,Cours d'eau,28.6754,60.7793778809642
14719,900044,Cours d'eau,72.68855,121.956587175892
14720,900044,Cours d'eau,385.7941,610.896976207369
14721,900044,Cours d'eau,1322.50145,1071.09189896088
14722,900044,Cours d'eau,463.8645,302.787427298075
14723,900044,Cours d'eau,2215.3152,1881.98109466166
14724,900044,Cours d'eau,147.17445,121.30593725439
14725,900044,Cours d'eau,149.8116,188.917402651874
14726,900044,Cours d'eau,1579.4931,1697.6287138708
14727,900044,Cours d'eau,278.6071,348.738511868768
14728,900044,Cours d'eau,481.94615,420.889819303484
14729,900044,Cours d'eau,948.19505,1746.96682153425
14730,900044,34,2857.06135,217.057199187868
14731,900044,34,1451.4827,206.389782124182
14732,900044,34,1433.8114,145.901684503531
14733,900044,34,21385.56035,858.981094529675
14734,900044,34,12210.416,449.840060765757
14735,900044,34,483.36745,90.0638770862597
14736,900044,34,1433.54155,145.905015872109
14737,900044,34,130.18605,42.7656336065381
14738,900044,34,767.66855,108.770255729406
14739,900044,34,1445.1792,162.124135653078
