"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","01","01053","2019","00105319O0001","9","2",,"GITES DE FRANCE DE L'AIN","40032730000036",,,"3 rue Robert Schuman",,,"01000","BOURG EN BRESSE",,"100",,,"43 rue de la Republique",,,"01000","Bourg-en-Bresse",,"0153BC",,,2,458,,,,,"2",0,0,0,0,0,0,0,0,0,0,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2019-04-08",
"84","01","01057","2018","00105718D0003","2","2",,"Commune de Boz representee par Madame JOUBERT-LAU","21010057400016",,"Place","de la mairie",,,"01190","BOZ",,"100",,"Rue","de la Mortelle",,,"01190","BOZ",,"09630A","09640A",,2,1960,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1,0,"8",2019-04-30,"2018-05-23",
"84","01","01071","2018","00107118B0012","1","2",,"SCI C.L. FERNEY","81127746600017","158","Rue","DES ESPINETTES","ZI Des Landiers Ouest",,"73290","LA MOTTE SERVOLEX",,"100","112","Chemi","du Journans",,,"01170","CESSY",,"0024AO",,,2,1844,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,35,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2019-04-30,"2019-04-05",
"84","01","01072","2018","00107218D0001","9","2",,"GARAGE DU REVERMONT","81090463100027","35","Rue","Paul Berliet","ZAC des Plans",,"01250","CEYZERIAT",,"100","35","Rue","Paul Berliet","ZAC les Plans",,"01250","Ceyzeriat",,"0119ZA","0120ZA","0121ZA",2,13393,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-03-31",
"84","01","01072","2018","00107218D0003","9","2",,"SC LES PLANS","82400761100018","ZA",,"LES PLANS",,,"01250","CEYZERIAT",,"100","ZA",,"LES PLANS",,,"01250","Ceyzeriat",,"0129ZA",,,2,2364,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-04-23",
"84","01","01088","2017","00108817A0009","8","2",,"du Parc","40441636400028","31","Rue","de Verdun",,,"01100","OYONNAX",,"100",,"Rue","de Montroi",,,"01 80","CHARNOZ-SUR-AIN",,"06650C",,,2,16000,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2017-09-22",
"84","01","01089","2018","00108918A0004","9","2",,"DS","81013514500011","2","Rue","de la Graviere",,,"69 48","ANSE",,"100",,,"ZA ""en Beauvoir"" Lot 21",,,"01 50","CHATEAU-GAILLARD",,"0488ZR",,,2,2667,,,,,"1",0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2018-06-12",
"84","01","01089","2018","00108918A0009","9","2",,"Stephane MOREL","75166827800011",,"Lieu-","'La Tournelle'",,,"01 27","PIRAJOUX",,"100",,,"ZA 'En Beauvoir' Lot 9 et",,,"01 50","CHATEAU-GAILLARD",,"0487ZR","0471ZR","0472ZR",2,3879,,,,,"1",0,0,0,0,0,0,0,0,0,300,311,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2018-08-27",
"84","01","01093","2019","00109319V0009","9","2","LMDN","LMDN","793368879","0",,"ROUTE DE DOMPIERRE","LES GRANDES PRAIRIES",,"01990","BANEINS",,"100","465",,"RUE CHRISTIAN BARNARD","ZI CHALARONNE CENTRE",,"01400","CHATILLON SUR CHALARONNE",,"10670A","09960A",,1,3000,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,,
"84","01","01093","2019","00109319V0010","9","2",,"RIAS IMMOBILIER","52926315400013","45",,"RUE D'ALMA",,,"69400","VILLEFRANCHE SUR SAONE",,"100",,,"IMPASSE DE MAILLARD",,,"01400","CHATILLON SUR CHALARONNE",,"05980A","04020A","05960A",1,2823,,,,,,0,0,0,0,0,0,0,0,0,191,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,,
"84","01","01102","2017","00110217D0003","9","2",,"GAEC DE LA BOUCHARDIERE  represente par Monsieur","45183291900018","275","Rue","de la Bouchardiere",,,"01190","CHEVROUX",,"100",,"Lieu-","La Bouchardiere",,,"01190","CHEVROUX",,"01630B","02930B","02940B",2,33973,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2017-04-14",
"84","01","01103","2018","00110318B0025","2","2",,"Commune de Chevry","21010103600015","230",,"route de Prost",,,"01170","CHEVRY",,"100",,"rue","Saint Maurice",,,"01170","CHEVRY",,"753B",,,2,2030,0,0,0,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,1,"8",2019-04-30,"2019-03-28",
"84","01","01109","2018","00110918B0025","9","2",,"L'ARCHE DE NOE","48528475600015",,,"782 route DE PIERRE D EN B",,,"01550","COLLONGES",,"100",,,"PIERRE D EN BAS",,,"01550","COLLONGES",,"0006ZC","0004ZC",,2,31836,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2019-04-30",
"84","01","01129","2017","00112917V0003","9","2",,"BERNIER",,,,,,,,,,,"297",,"ROUTE DE L'ABBAYE",,,"01320","CRANS",,"02410A",,,2,945,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2017-11-30",
"84","01","01134","2018","00113418D0013","1","2",,"SCI MINGRET","40301810400014","1367",,"route de Pont-de-Veyle",,,"01290","GRIEGES",,"100",,,,"ZA de la Fontaine",,"01290","CROTTET",,"1741C","2128C",,2,2208,0,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-11-27",
"84","01","01134","2018","00113418D0015","9","2",,"CLUB ULM DE CROTTET ",,"495",,"route de Cruzilles",,,"01290","LAIZ",,"100","295",,"chemin des Meuniers",,,"01290","CROTTET",,"59ZK",,,2,27892,,,,,"1",0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-12-20",
"84","01","01134","2018","00113418D0018","9","2",,"PHILMUR","38220055800023",,,,"ZA de la Fontaine",,"01290","CROTTET",,"100",,,,"ZA de la Fontaine",,"01290","CROTTET",,"2130C","2126C","2265C",2,15940,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606,148,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2019-04-30,"2019-01-08",
"84","01","01135","2017","00113517B0023","1","2",,"SCI IMPALA  - M. LUNDIN Ian",,,,,,,,,,,,,,,,"01170","CROZET",,,,,2,0,,,,,"2",0,0,0,0,280,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-02-07",
"84","01","01135","2017","00113517B0024","9","2",,"SAS NIMIR HOLDINGS - M. LUNDIN Ian",,,,,,,,,,,,,,,,"01170","CROZET",,,,,2,0,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1,0,0,0,0,"8",2019-04-30,"2018-01-30",
"84","01","01135","2017","00113517B0027","9","2",,"SAS NIMIR HOLDINGS - M. LUNDIN Ian",,,,"Route d'Haree",,,"01170","CROZET",,"100",,,,,,"01170","CROZET",,,,,2,0,,,,,"2",1,0,0,0,2544,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-03-08",
"84","01","01138","2018","00113818C0010","2","2",,"COMMUNAUTE DE COMMUNES BUGEY SUD",,"34",,"GRANDE RUE","BP 3",,"01300","BELLEY",,"100","0003","RUE","RUE DE LA MAIRIE",,,"01350","CULOZ",,"0296AN","0295AN","0294AN",2,4003,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,50,0,0,0,0,0,0,0,1,0,"8",2019-04-30,"2018-12-19",
"84","01","01138","2018","00113818C0012","9","2","EPIC SNCF",,"41228073720375","116","COUR","lafayette Compus INCITY",,,"69007","LYON",,"100","709","RUE","DE Luyrieux",,,"01350","Culoz",,"307AL","305AL","301AL",2,89722,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,537,39,0,0,0,0,0,0,0,1,0,"14",2019-04-30,"2019-03-19",
"84","01","01142","2018","0011421800026","1","2",,"FONCIERE HABITAT ET HUMANISME","33980485800043","69","chemi","de Vassieux",,,"69647","CALUIRE ET CUIRE",,"100","1132","rue","de Geneve",,,"01120","DAGNEUX",,"0672AC",,,2,932,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,"14",2019-04-30,"2019-03-26",
"84","01","01142","2019","0011421900010","9","2",,"SCI HTBD","48207097600014","1460","rue","de Geneve",,,"01120","DAGNEUX",,"100","1460","rue","de Geneve",,,"01120","DAGNEUX",,"0478AD","0477AD","0476AD",1,1057,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,,
"84","01","01154","2017","00115417D0014","2","2",,"COMMUNE D'ETREZ",,"128","Route","de Montrevel",,,"01340","ETREZ",,"100","200","Route","DE MONTREVEL",,,"01340","ETREZ",,"178PAA","0272AA","0004AA",2,11197,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,11,387,0,0,0,0,0,0,1,0,"14",2019-04-30,"2018-07-17",
"84","01","01157","2017","00115717V0008","8","2",,"VOUILLAT",,,,,,,,,,,"929",,"CHEMIN DU BICHERON",,,"01480","FAREINS",,"0036AC",,,2,0,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2017-06-13",
"84","01","01157","2017","00115717V0041","1","2",,"SCI CAWIJO","53023919300010",,,"74 rue Berthelot",,,"69400","ARNAS",,"100",,,"ZAC de Montfray - CHAMP DU",,,"01480","FAREINS",,"0164ZC",,,2,14152,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-02-08",
"84","01","01159","2019","00115919D0013","9","2",,"SCI IE",,,,"Lieu dit Les Rollets",,,"01140","ILLIAT",,"100","380",,"Grande Rue",,,"01570","FEILLENS",,"0748AM","0407AM","0405AM",1,178,,,,,,1,0,0,0,0,0,0,0,0,144,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,,
"84","01","01163","2017","00116317D0007","8","2",,"HENRY Alexis et GOUMAZ Vanessa",,"1635","Route","des Clermonts",,,"01340","FOISSIAT",,"100","1142",,"de Montclair",,,"01340","FOISSIAT",,"0806WH",,,2,2013,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"14",2019-04-30,"2017-07-28",
"84","01","01163","2017","00116317D0009","9","2",,"GAEC FERME DUBOIS represente par Monsieur DUBOIS","80014428900017","574","Route","de Droizelles",,,"01340","FOISSIAT",,"100",,,"Au Mollard",,,"01340","FOISSIAT",,"0304WB","0305WB","0306WB",2,81331,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2017-08-16",
"84","01","01170","2017","00117017H0002","9","2",,"SAS ELLONY - M. RENOUD FREDERIC","31896168700064",,,"ZA EN FAURIANNE",,,"01460","BEARD-GEOVREISSIAT",,"100",,,"AUX CORTONS - ZA EN FAURIA",,,"01460","BEARD - GEOVREISSIAT",,"0206AD",,,2,10000,,,,,"2",0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2019-04-30,"2018-01-31",
"84","01","01171","2019","00117119H0001","9","2",,"SAS BUATHIER - M. AUVACHEY Simon Pierre","76020022000027",,,"1100 ROUTE D'OYONNAX",,,"01100","GEOVREISSET",,"100",,,"ROUTE D OYONNAX",,,"01100","GEOVREISSET",,"15990A","16010A","15970A",2,7921,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,0,0,0,980,0,400,0,0,0,0,0,0,0,0,0,0,0,0,"13",2019-04-30,"2019-04-30",
