resource_id,dataset_id,url,content_type,content_length,filename,magic_mime,real_size
a56e5702-98e7-40a1-90d5-28ab37647436,5cab2eef8b4c4125a3cb570b,https://admin.aedmap.org/media/upload/defibmap_212_16000.csv,text/csv,4832,./data/5cab2eef8b4c4125a3cb570b_a56e5702-98e7-40a1-90d5-28ab37647436.csv,application/csv,4832
8a46097b-cefc-4ad3-b552-171ce49f4d8c,595922fba3a7291dd09c8182,https://datacat.datalocale.fr/file/416442/raw/ASSOC_Calendrier-inter-associatif-2012_bro_v1.0.csv,text/csv;charset=ascii,3412,./data/595922fba3a7291dd09c8182_8a46097b-cefc-4ad3-b552-171ce49f4d8c.csv,text/html,341
454ce9bd-ef84-47cf-9f68-4f6365b037f4,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415223/raw/ELECT_Resultats-Europeennes--2009_bro_v1.0.csv,text/csv;charset=ascii,1616,./data/595922ffa3a7291dcf9c81ee_454ce9bd-ef84-47cf-9f68-4f6365b037f4.csv,text/html,341
f0de4f26-9e53-4986-ad90-c3f3be756447,59592373a3a7291dcf9c821e,https://datacat.datalocale.fr/file/416133/raw/2014_lycees25.csv,text/csv;charset=ascii,36800,./data/59592373a3a7291dcf9c821e_f0de4f26-9e53-4986-ad90-c3f3be756447.csv,text/html,341
b874f5c4-c92d-4d84-9e48-bfe6da4bd61d,5a0d11b1b595082e6193910a,https://datacat.datalocale.fr/distribution/495969/raw/liste-csv-plages-activites-plage-aquitaine.csv,text/csv;charset=windows-1255,271003,./data/5a0d11b1b595082e6193910a_b874f5c4-c92d-4d84-9e48-bfe6da4bd61d.csv,text/html,341
3900f60d-0463-4f71-a137-350e75c8a265,59606796a3a7296407d6a7c4,https://datacat.datalocale.fr/distribution/1014567/raw/cedi_2010_DM2.csv,text/csv;charset=utf-8,656412,./data/59606796a3a7296407d6a7c4_3900f60d-0463-4f71-a137-350e75c8a265.csv,text/html,341
707bf899-be82-476e-91b6-d50b30814e32,5936becca3a72968e28772f3,https://datacat.datalocale.fr/file/415578/raw/liste-meubles-labellises-adt33.csv,text/csv;charset=ascii,378946,./data/5936becca3a72968e28772f3_707bf899-be82-476e-91b6-d50b30814e32.csv,text/html,341
f9684443-d7e1-416a-a388-e8cd7c3057e4,560d915fb595086cd601d753,http://data.caf.fr/dataset/6a2ddd84-adac-44e8-a137-7cbbbd05cbab/resource/f9684443-d7e1-416a-a388-e8cd7c3057e4/download/BORNES2011.csv,text/csv,2638,./data/560d915fb595086cd601d753_f9684443-d7e1-416a-a388-e8cd7c3057e4.csv,text/plain,2638
5a8c65e2-5504-4a35-bb9c-8add74e86f67,595922fea3a7291dcf9c81ed,https://datacat.datalocale.fr/file/416088/raw/DIVER_Iop-Brocas_bro_v1.0.csv,text/csv;charset=ascii,382,./data/595922fea3a7291dcf9c81ed_5a8c65e2-5504-4a35-bb9c-8add74e86f67.csv,text/html,341
6d6e173e-4c91-4005-a05c-806e20171214,5959237ba3a7291dd09c81bb,https://datacat.datalocale.fr/file/415101/raw/2013-09-02-095417nb-saisine-halde.csv,text/csv;charset=ascii,2544,./data/5959237ba3a7291dd09c81bb_6d6e173e-4c91-4005-a05c-806e20171214.csv,text/html,341
e4707881-e38a-45f2-b763-411f6665c862,595923b6a3a7291dd09c81d1,https://datacat.datalocale.fr/file/415778/raw/leognan-airaq-2012_allPoluants.csv,text/csv;charset=ascii,233,./data/595923b6a3a7291dd09c81d1_e4707881-e38a-45f2-b763-411f6665c862.csv,text/html,341
256ebccf-9efc-4619-8cb6-13e6156e90ca,59aea790b595087a239169ca,http://opendata.nicecotedazur.org/data/storage/f/2017-08-25T08%3A44%3A18.562Z/t06064-zone-urba.csv,text/csv,296741,./data/59aea790b595087a239169ca_256ebccf-9efc-4619-8cb6-13e6156e90ca.csv,text/plain,296741
1f6f397e-aec7-4b5e-909b-b764ae470d9a,5fcec2379d8581efdb43096e,https://sig.hautsdefrance.fr/ext/opendata/Sraddet2020/cer_reservoir_l_fr32.csv,text/csv,164035,./data/5fcec2379d8581efdb43096e_1f6f397e-aec7-4b5e-909b-b764ae470d9a.csv,application/csv,164035
dbefd57e-b412-4e61-8897-6e746409156c,5936beaea3a72968e28772e2,https://datacat.datalocale.fr/file/414600/raw/sp%C3%A9cification%20des%20champs%20du%20jeu%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/5936beaea3a72968e28772e2_dbefd57e-b412-4e61-8897-6e746409156c.csv,text/html,341
55fc3567-cb4f-4061-84f7-30075e475e1f,595922fea3a7291dd09c8186,https://datacat.datalocale.fr/file/415195/raw/CARTO_Brocas_osm_v1.0.csv,text/csv;charset=ascii,1716,./data/595922fea3a7291dd09c8186_55fc3567-cb4f-4061-84f7-30075e475e1f.csv,text/html,341
3d6be75a-a81b-4363-a09c-b6341d9d202c,5c14547e9ce2e74b28bea585,http://opendata.chalons-agglo.fr/datasets/c594879c99794737bca7083d13d7c499_0.csv?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,text/csv,1266,./data/5c14547e9ce2e74b28bea585_3d6be75a-a81b-4363-a09c-b6341d9d202c.csv,application/csv,2701
843e88c4-50d0-4d3a-a5aa-4dc17b409a99,59d46012a3a7291992b1ebbb,https://datacat.datalocale.fr/distribution/415765/raw/2013-09-02-095320tx_utilisation_reseaux_sociaux.csv,text/csv;charset=ascii,2168,./data/59d46012a3a7291992b1ebbb_843e88c4-50d0-4d3a-a5aa-4dc17b409a99.csv,application/csv,2168
78da991d-675c-460e-a6f3-42228b983389,59592301a3a7291dd09c818a,https://datacat.datalocale.fr/file/415865/raw/GITCO_Liste-des-G%25C3%25AEtes_bro_v1.0.csv,text/csv;charset=ascii,547,./data/59592301a3a7291dd09c818a_78da991d-675c-460e-a6f3-42228b983389.csv,application/csv,547
bd6f406a-7671-4e59-8a70-a99b1c0a6bb3,595922fda3a7291dd09c8185,https://datacat.datalocale.fr/file/416226/raw/BUD12_BP-Vue-d%2527ensemble_bro_v1.0.csv,text/csv;charset=ascii,710,./data/595922fda3a7291dd09c8185_bd6f406a-7671-4e59-8a70-a99b1c0a6bb3.csv,text/plain,710
55c6afac-b9fa-49e9-a6e2-404ce219dbf2,59cf1ac0a3a7291992b1ea22,https://datacat.datalocale.fr/file/1282168/raw/liste-chambres-hotes-declarees-mairie-aquitaine.csv,text/csv;charset=windows-1255,642651,./data/59cf1ac0a3a7291992b1ea22_55c6afac-b9fa-49e9-a6e2-404ce219dbf2.csv,application/csv,642651
d2eba8d6-4216-4f2e-ad84-277ab5acf896,5baaf25806e3e75e1c7347f4,https://datacat.datalocale.fr/distribution/415150/raw/RESCL_Foot-USB1-R%25C3%25A9sultats-2012_bro_v1.0.csv,text/csv;charset=ascii,1468,./data/5baaf25806e3e75e1c7347f4_d2eba8d6-4216-4f2e-ad84-277ab5acf896.csv,application/csv,1468
ce9d11b4-77d1-4efd-af25-274ba22686b8,595923c2a3a7291dcf9c8241,https://datacat.datalocale.fr/file/440909/raw/taxesLocalesCommunes.csv,text/csv;charset=utf-8,21203,./data/595923c2a3a7291dcf9c8241_ce9d11b4-77d1-4efd-af25-274ba22686b8.csv,application/csv,21203
137f6b24-0beb-4f40-8f8f-3361abc05ce9,5f61583ca381aa2fe7628568,"http://belfort-cab.opendata.arcgis.com/datasets/0dd95375ff4e46849141767d4a00bf47_12.csv?outSR={""latestWkid"":3948,""wkid"":3948}",text/csv,77764,./data/5f61583ca381aa2fe7628568_137f6b24-0beb-4f40-8f8f-3361abc05ce9.csv,application/csv,199771
a0111c77-164b-47a8-9b9d-78cb3c2e0c61,5baaf2539ce2e7749d6c0dc0,https://datacat.datalocale.fr/distribution/415284/raw/GESFO_Histogramme-age_bro_v1.0.csv,text/csv;charset=ascii,744,./data/5baaf2539ce2e7749d6c0dc0_a0111c77-164b-47a8-9b9d-78cb3c2e0c61.csv,application/csv,744
6541fe89-0f1a-41fb-97cb-7f7f703bf38e,59cf1a82b59508043de9b87e,https://datacat.datalocale.fr/file/415151/raw/RESCL_Foot-USB1-R%25C3%25A9sultats-2012_bro_v1.0.csv,text/csv;charset=ascii,1468,./data/59cf1a82b59508043de9b87e_6541fe89-0f1a-41fb-97cb-7f7f703bf38e.csv,application/csv,1468
b33684d0-135b-4c4f-96bc-4c8e94c046ee,5bd89e8306e3e73a748c0ec0,"http://portail-agglo-plainevallee.opendata.arcgis.com/datasets/e0b87368ce25480cb2514066d854204c_0.csv?outSR={""latestWkid"":2154,""wkid"":102110}",text/csv,922,./data/5bd89e8306e3e73a748c0ec0_b33684d0-135b-4c4f-96bc-4c8e94c046ee.csv,application/csv,1666
e57484e2-93a3-4319-8f11-275e2bbcb427,5cab2eef8b4c4125a3cb570b,https://admin.aedmap.org/media/upload/defibmap_1020_77610.csv,text/csv,970,./data/5cab2eef8b4c4125a3cb570b_e57484e2-93a3-4319-8f11-275e2bbcb427.csv,application/csv,970
58216bff-40c1-40ff-bbef-9721bd2a19e9,5cab2eef8b4c4125a3cb570b,https://admin.aedmap.org/media/upload/defibmap_298_47330.csv,text/csv,268,./data/5cab2eef8b4c4125a3cb570b_58216bff-40c1-40ff-bbef-9721bd2a19e9.csv,text/plain,268
ad873b74-aa7a-4fb4-a9b8-6ff55e379311,5e166f7fdee7e75ddd25e8ea,https://opendata.hautsdefrance.fr/sites/default/files/membres-ceser-2013-04-15.csv,text/csv,11428,./data/5e166f7fdee7e75ddd25e8ea_ad873b74-aa7a-4fb4-a9b8-6ff55e379311.csv,text/plain,11428
9d78fb50-0743-4402-ad2b-4084e89e20b9,59592315a3a7291dd09c8197,https://datacat.datalocale.fr/file/440883/raw/agriculture_detailsExploitationCommune.csv,text/csv;charset=utf-8,29472,./data/59592315a3a7291dd09c8197_9d78fb50-0743-4402-ad2b-4084e89e20b9.csv,application/csv,29472
8757c808-20d3-48b5-8099-be6e2e0eb28d,595922fba3a7291dcf9c81e8,https://datacat.datalocale.fr/file/416325/raw/ACCID_accidents-2005-2011_bro_v1.0.csv,text/csv;charset=ascii,265,./data/595922fba3a7291dcf9c81e8_8757c808-20d3-48b5-8099-be6e2e0eb28d.csv,application/csv,265
44eee637-bd97-4a4a-8f9f-2f4face4a06c,5e9dc6fb50e78562fdf2d2a5,https://koumoul.com/s/data-fair/api/v1/datasets/tonnage-decheterie-par-type-dechet-par-dept/convert,text/csv; charset=UTF-8,230259,./data/5e9dc6fb50e78562fdf2d2a5_44eee637-bd97-4a4a-8f9f-2f4face4a06c.csv,application/csv,230259
8a11e492-c27a-486b-952a-fee102dca66c,585bac1fc751df19392b7154,http://retraitesolidarite.caissedesdepots.fr/sites/default/files/CNRACL2015_dcd_droit_risk_20052015.csv,text/csv,434,./data/585bac1fc751df19392b7154_8a11e492-c27a-486b-952a-fee102dca66c.csv,text/plain,844
3b30f3e3-e00c-49b5-8f1e-0689483af534,59592395a3a7291dd09c81c6,https://datacat.datalocale.fr/file/416035/raw/volumesOpr_PP_51aba6659c4aa.csv,text/csv;charset=ascii,1412,./data/59592395a3a7291dd09c81c6_3b30f3e3-e00c-49b5-8f1e-0689483af534.csv,application/csv,1412
0df857cd-c3ee-447a-8567-72e1a08ae58a,595923b4a3a7291dcf9c823a,https://datacat.datalocale.fr/file/415206/raw/ambes-airaq-2012_allPoluants.csv,text/csv;charset=ascii,232,./data/595923b4a3a7291dcf9c823a_0df857cd-c3ee-447a-8567-72e1a08ae58a.csv,text/plain,232
efb72084-f1a4-4375-aee3-87075a0d05c2,59592348a3a7291dcf9c8213,https://datacat.datalocale.fr/file/1022603/raw/datalocale-daily.csv,text/csv;charset=UTF-8,1770339,./data/59592348a3a7291dcf9c8213_efb72084-f1a4-4375-aee3-87075a0d05c2.csv,application/csv,1770339
f9a6dcb1-d44c-475e-b2ed-835315dd82a8,5369a186a3a729239d206615,http://webstat.banque-france.fr/fr/quickviewexport.do?trans=&start=&end=&snapshot=&periodSortOrder=&SERIES_KEY=227.STS.M.AT.S.UNEH.RTT000.4.000&type=csv,text/csv,6308,./data/5369a186a3a729239d206615_f9a6dcb1-d44c-475e-b2ed-835315dd82a8.csv,text/plain,6308
ee1baf74-1c5c-4350-9ee3-7931ebb91f46,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415223/raw/ELECT_Resultats-Europeennes--2009_bro_v1.0.csv,text/csv;charset=ascii,1616,./data/595922ffa3a7291dcf9c81ee_ee1baf74-1c5c-4350-9ee3-7931ebb91f46.csv,application/csv,1616
8ee1a49a-bf3a-41bb-8c96-d05b81adf06e,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415229/raw/ELECT_Resultats-Presidentielles-2012_bro_v1.0.csv,text/csv;charset=ascii,628,./data/595922ffa3a7291dcf9c81ee_8ee1a49a-bf3a-41bb-8c96-d05b81adf06e.csv,text/plain,628
6a214078-da8d-4f84-96dc-cb4cd50a4659,59592393a3a7291dcf9c8231,https://datacat.datalocale.fr/file/415522/raw/2013-09-02-095406tx_ess_salaries.csv,text/csv;charset=ascii,2644,./data/59592393a3a7291dcf9c8231_6a214078-da8d-4f84-96dc-cb4cd50a4659.csv,application/csv,2644
74976b69-109d-483d-ae5b-b487ebd7c666,59592310a3a7291dd09c8193,https://datacat.datalocale.fr/file/416093/raw/condomatix.csv,text/csv;charset=ascii,10681,./data/59592310a3a7291dd09c8193_74976b69-109d-483d-ae5b-b487ebd7c666.csv,application/csv,10681
b735a5d8-42e1-47e8-a363-6da2e75af0f9,5fcacdbcb28732a0e11f7cc0,https://sig.hautsdefrance.fr/ext/opendata/Sraddet2020/transp_barreau_roissy_picardie.csv,text/csv,49,./data/5fcacdbcb28732a0e11f7cc0_b735a5d8-42e1-47e8-a363-6da2e75af0f9.csv,text/plain,49
5bf7dcb3-b1c5-4cee-8ac5-e2e1f0ad6b66,5936bed7a3a72968e18772bb,https://datacat.datalocale.fr/file/414600/raw/sp%C3%A9cifications%20du%20jeu%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/5936bed7a3a72968e18772bb_5bf7dcb3-b1c5-4cee-8ac5-e2e1f0ad6b66.csv,application/csv,2208
846580f6-f92c-481f-8d18-83b0840ac922,5c0b0cc206e3e76d7904ccef,http://portail-agglo-plainevallee.opendata.arcgis.com/datasets/4475db108cc24764b47e6d05ee2eaac0_0.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,text/csv,175,./data/5c0b0cc206e3e76d7904ccef_846580f6-f92c-481f-8d18-83b0840ac922.csv,application/csv,220
af66e143-3c66-4664-84cf-deb8a7a57649,59592303a3a7291dd09c818c,https://datacat.datalocale.fr/file/415149/raw/RESCL_Foot-USB1-Classement-2012_bro_v1.0.csv,text/csv;charset=ascii,665,./data/59592303a3a7291dd09c818c_af66e143-3c66-4664-84cf-deb8a7a57649.csv,text/html,341
53e3f9a5-443a-4ded-9a2d-4b9c2d4f5c6d,5960687ba3a7296407d6a7e8,https://datacat.datalocale.fr/file/415142/raw/fichier%20au%20format%20csv%20encod%C3%A9%20en%20UTF-8.%20Ce%20fichier%20contient%20les%20informations%20utilis%C3%A9es%20pour%20construire%20l%27indice%20de%20gouvernance%20d%C3%A9martemental,text/csv;charset=ascii,2244,./data/5960687ba3a7296407d6a7e8_53e3f9a5-443a-4ded-9a2d-4b9c2d4f5c6d.csv,text/html,341
1a928b7e-d87e-4b9c-8013-42ddbdce9147,595923b6a3a7291dcf9c823b,https://datacat.datalocale.fr/file/415005/raw/SaintSulpiceO3_01-06_2013.csv,text/csv;charset=ascii,1113,./data/595923b6a3a7291dcf9c823b_1a928b7e-d87e-4b9c-8013-42ddbdce9147.csv,text/html,341
1365e7b4-cad7-441f-b39b-5c50363203c4,5d37d8519ce2e774c890b663,https://datacat.datalocale.fr/distribution/1012674/raw/cedi_2011_BP.csv,text/csv;charset=utf-8,1149458,./data/5d37d8519ce2e774c890b663_1365e7b4-cad7-441f-b39b-5c50363203c4.csv,text/html,341
4f5d3c43-87bb-4ee2-ad78-49c957c5fdde,5f88e2e40b27a1acb17ce920,https://opendata-sig.saintdenis.re/datasets/1f3d44764d8e45a2bfa335b2e9107f6b_1.csv?outSR=%7B%22latestWkid%22%3A2975%2C%22wkid%22%3A2975%7D,text/csv,2103,./data/5f88e2e40b27a1acb17ce920_4f5d3c43-87bb-4ee2-ad78-49c957c5fdde.csv,application/csv,12872
03579388-e5c5-41ec-b0aa-e070a1d406be,59592373a3a7291dcf9c821e,https://datacat.datalocale.fr/file/416133/raw/2014_lycees25.csv,text/csv;charset=ascii,36800,./data/59592373a3a7291dcf9c821e_03579388-e5c5-41ec-b0aa-e070a1d406be.csv,text/html,341
c9d81019-0a0b-4e6e-8e8e-a4cdb40886fa,5b935f3a9ce2e71b83bc02c2,https://datacat.datalocale.fr/distribution/416324/raw/ACCID_accidents-2005-2011_bro_v1.0.csv,text/csv;charset=ascii,265,./data/5b935f3a9ce2e71b83bc02c2_c9d81019-0a0b-4e6e-8e8e-a4cdb40886fa.csv,text/html,341
c51cb587-4e7d-41cb-b4d5-8efadc81a1bd,595923a0a3a7291dd09c81cc,https://datacat.datalocale.fr/file/1592853/raw/resultatElectionLegislative-2007-1erTour_circoGiro.csv,text/csv;charset=utf-8,12830,./data/595923a0a3a7291dd09c81cc_c51cb587-4e7d-41cb-b4d5-8efadc81a1bd.csv,text/html,341
719b0a79-323f-45e9-8465-1f90305c8c0b,595922eaa3a7291dd09c817d,https://datacat.datalocale.fr/file/415655/raw/surfaceAgricoleAquitaine-bio-conversion_2008-2011.csv,text/csv;charset=ascii,14806,./data/595922eaa3a7291dd09c817d_719b0a79-323f-45e9-8465-1f90305c8c0b.csv,text/html,341
3e0c8e1c-54d0-44eb-91ef-77387e06ec6e,596067aba3a7296407d6a7c9,https://datacat.datalocale.fr/file/1242009/raw/cedi_2014_CA.csv,text/csv;charset=utf-8,1276732,./data/596067aba3a7296407d6a7c9_3e0c8e1c-54d0-44eb-91ef-77387e06ec6e.csv,text/html,341
f95f6c7b-0a8c-4f19-b0f6-06ad60dc1f0f,59606877a3a7296408d6a81a,https://datacat.datalocale.fr/file/414813/raw/DVZ_IG_1-4_Cantonales2011.csv,text/csv;charset=ascii,2389,./data/59606877a3a7296408d6a81a_f95f6c7b-0a8c-4f19-b0f6-06ad60dc1f0f.csv,text/html,341
93e37056-d36d-4b40-9de8-5cdf941eaba5,59d45f89b59508043ce9b9d7,https://datacat.datalocale.fr/distribution/416333/raw/BUD13_BP-Vue-d%2527ensemble_bro_v1.0.csv,text/csv;charset=ascii,718,./data/59d45f89b59508043ce9b9d7_93e37056-d36d-4b40-9de8-5cdf941eaba5.csv,text/html,341
72aa29f1-6abd-4bc3-8c4a-f107f51b2043,595923c0a3a7291dd09c81d7,https://datacat.datalocale.fr/file/414676/raw/2013-09-02-095106tx-donateurs-imposables-associati.csv,text/csv;charset=ascii,2636,./data/595923c0a3a7291dd09c81d7_72aa29f1-6abd-4bc3-8c4a-f107f51b2043.csv,text/html,341
bd87621a-3ca8-4873-bbde-29c6bb45af21,595923b9a3a7291dcf9c823d,https://datacat.datalocale.fr/file/415123/raw/merignac-airaq-pm2-no-co_2012.csv,text/csv;charset=ascii,367,./data/595923b9a3a7291dcf9c823d_bd87621a-3ca8-4873-bbde-29c6bb45af21.csv,text/html,341
5ec021e8-15de-4933-8f1b-58cda0cdac0e,595922ffa3a7291dd09c8188,https://datacat.datalocale.fr/file/415254/raw/ELE814_Presence-Elus-mois-2008-2012_rec_v1.0.csv,text/csv;charset=ascii,27047,./data/595922ffa3a7291dd09c8188_5ec021e8-15de-4933-8f1b-58cda0cdac0e.csv,text/html,341
13ad0538-4219-4754-a2f0-9e01215faeba,59592388a3a7291dd09c81c1,https://datacat.datalocale.fr/file/415484/raw/2013-09-02-095123tx_ecole_eco-ecole.csv,text/csv;charset=ascii,2669,./data/59592388a3a7291dd09c81c1_13ad0538-4219-4754-a2f0-9e01215faeba.csv,text/html,341
e58143ca-f2c9-4fab-814a-899bd8b202b5,59592378a3a7291dcf9c8222,https://datacat.datalocale.fr/file/414825/raw/2013-09-02-095017nb-creation_associations.csv,text/csv;charset=ascii,2540,./data/59592378a3a7291dcf9c8222_e58143ca-f2c9-4fab-814a-899bd8b202b5.csv,text/html,341
dbc6961b-06fb-49f3-9045-722df13007f6,59cf1a75b59508043ce9b856,https://datacat.datalocale.fr/file/416442/raw/ASSOC_Calendrier-inter-associatif-2012_bro_v1.0.csv,text/csv;charset=ascii,3412,./data/59cf1a75b59508043ce9b856_dbc6961b-06fb-49f3-9045-722df13007f6.csv,text/html,341
56215cfb-0c9c-49e3-b575-79acf5cd6ae5,59592307a3a7291dcf9c81f6,https://datacat.datalocale.fr/file/415647/raw/2013-09-02-095159tx_depenses_mutualisees.csv,text/csv;charset=ascii,2826,./data/59592307a3a7291dcf9c81f6_56215cfb-0c9c-49e3-b575-79acf5cd6ae5.csv,text/html,341
c0db20fb-f597-4a99-873f-1ea8b42ae0e5,5959230da3a7291dcf9c81fa,https://datacat.datalocale.fr/file/416399/raw/recap2013RimonsGensacSauveterre.csv,text/csv;charset=ascii,1733174,./data/5959230da3a7291dcf9c81fa_c0db20fb-f597-4a99-873f-1ea8b42ae0e5.csv,text/html,341
3132e2b9-1695-4c27-92c4-24bb24864f54,5bb23a0006e3e74c7a9dc622,http://open-loiret.opendata.arcgis.com/datasets/48c7814f273e416389fc5a40d85e76b5_2.csv?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,text/csv,6270,./data/5bb23a0006e3e74c7a9dc622_3132e2b9-1695-4c27-92c4-24bb24864f54.csv,application/csv,69469
ecf87517-f751-4e2f-b845-1c847081ee94,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415229/raw/ELECT_Resultats-Presidentielles-2012_bro_v1.0.csv,text/csv;charset=ascii,628,./data/595922ffa3a7291dcf9c81ee_ecf87517-f751-4e2f-b845-1c847081ee94.csv,text/html,341
0541711d-66d9-461f-b715-e32341a45d09,59cf1a88a3a7291992b1ea15,https://datacat.datalocale.fr/file/415303/raw/correspondance-code-insee-code-postalGironde.csv,text/csv;charset=ascii,380220,./data/59cf1a88a3a7291992b1ea15_0541711d-66d9-461f-b715-e32341a45d09.csv,text/html,341
41f4ba89-9b05-4e15-aeb7-fabd62b6c807,593457e7a3a72968e1876c1d,https://datacat.datalocale.fr/distribution/421907/raw/DownloadCsv%3Fcontainer%3Ddatabordeaux%26entitySet%3Dpoied,text/csv;charset=utf-8,27874,./data/593457e7a3a72968e1876c1d_41f4ba89-9b05-4e15-aeb7-fabd62b6c807.csv,text/html,341
92572fe1-3141-477c-ab43-a99141700aa9,595922fda3a7291dcf9c81eb,https://datacat.datalocale.fr/file/414605/raw/BUD11_BP-Vue-d%2527ensemble_bro_v1.0.csv,text/csv;charset=ascii,697,./data/595922fda3a7291dcf9c81eb_92572fe1-3141-477c-ab43-a99141700aa9.csv,text/html,341
94a5aadf-3bf8-4771-a24d-3a57690b3c21,59cf1b2eb59508043de9b8a0,https://datacat.datalocale.fr/file/1608060/raw/resultatElectionLegislative-2007-ElusGironde.csv,text/csv;charset=utf-8,1411,./data/59cf1b2eb59508043de9b8a0_94a5aadf-3bf8-4771-a24d-3a57690b3c21.csv,text/html,341
30b395cb-5ed9-4505-855e-21361b7443f8,59cf1a79a3a7291993b1e9f3,https://datacat.datalocale.fr/file/415187/raw/CARTO_Brocas-Centre-Bourg_osm_v1.0.csv,text/csv;charset=ascii,1478,./data/59cf1a79a3a7291993b1e9f3_30b395cb-5ed9-4505-855e-21361b7443f8.csv,text/plain,1478
e318cc5e-3e98-4b34-a6e8-39cc55f5041a,595923b6a3a7291dcf9c823b,https://datacat.datalocale.fr/file/415005/raw/SaintSulpiceO3_01-06_2013.csv,text/csv;charset=ascii,1113,./data/595923b6a3a7291dcf9c823b_e318cc5e-3e98-4b34-a6e8-39cc55f5041a.csv,text/html,341
795a7127-a505-4b68-a984-a8f653c26d94,595922fba3a7291dd09c8182,https://datacat.datalocale.fr/file/416440/raw/ASSOC_Calendrier-inter-associatif-2011_bro_v1.0.csv,text/csv;charset=ascii,4245,./data/595922fba3a7291dd09c8182_795a7127-a505-4b68-a984-a8f653c26d94.csv,text/html,341
e3bff2e9-f306-4c54-ac46-1788d33ef4ba,59aea79eb595087a239169d0,http://opendata.nicecotedazur.org/data/storage/f/2019-06-24T09%3A16%3A45.398Z/semaine-26-du-24-au-29-juin-2019.csv,text/csv,34680,./data/59aea79eb595087a239169d0_e3bff2e9-f306-4c54-ac46-1788d33ef4ba.csv,text/plain,34680
d6446e7f-b3bd-4fc5-ba25-ffda2dff5a57,59592301a3a7291dd09c818a,https://datacat.datalocale.fr/file/415865/raw/GITCO_Liste-des-G%25C3%25AEtes_bro_v1.0.csv,text/csv;charset=ascii,547,./data/59592301a3a7291dd09c818a_d6446e7f-b3bd-4fc5-ba25-ffda2dff5a57.csv,text/html,341
12442a89-0c74-4865-bc4f-bbbcb84e6a94,59cf1b2eb59508043de9b8a0,https://datacat.datalocale.fr/file/1608046/raw/resultatElectionLegislative-2007-2emeTour_cantonGi.csv,text/csv;charset=utf-8,6126,./data/59cf1b2eb59508043de9b8a0_12442a89-0c74-4865-bc4f-bbbcb84e6a94.csv,text/html,341
9b248aec-3a99-4b7f-991e-ab2595754444,5f88e3ecb8e01baf88d147e0,https://portail-agglo-plainevallee.opendata.arcgis.com/datasets/f4d85922625940f59a1bb7c4b54a3846_0.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,text/csv,91,./data/5f88e3ecb8e01baf88d147e0_9b248aec-3a99-4b7f-991e-ab2595754444.csv,text/plain,77
ce82eb98-ee3c-4846-b534-cb84e171232b,59592378a3a7291dd09c81ba,https://datacat.datalocale.fr/file/472682/raw/nombreFoyerBeneficiareRSA.csv,text/csv;charset=utf-8,423,./data/59592378a3a7291dd09c81ba_ce82eb98-ee3c-4846-b534-cb84e171232b.csv,text/html,341
e0cf252e-e811-4378-9626-cb8a13454ab1,59d30eb1a3a7291992b1eb28,https://datacat.datalocale.fr/file/416165/raw/2013-09-02-095602tx_collterr_agenda21.csv,text/csv;charset=ascii,2665,./data/59d30eb1a3a7291992b1eb28_e0cf252e-e811-4378-9626-cb8a13454ab1.csv,text/html,341
ea4a00a3-61ab-4eff-bd89-06bec32bfd2c,5b24a38bb595086b661972fb,https://datacat.datalocale.fr/distribution/1448749/raw/Synthese_beneficiaires_AS_tableau_crois%C3%A9_2016.csv,text/csv;charset=utf-8,73034,./data/5b24a38bb595086b661972fb_ea4a00a3-61ab-4eff-bd89-06bec32bfd2c.csv,text/html,341
8ea43dc9-f106-4e7a-b232-df91db59a277,5959230fa3a7291dd09c8192,https://datacat.datalocale.fr/file/416264/raw/Dep_15_Candidatures_T1_c.csv,text/csv;charset=ascii,60610,./data/5959230fa3a7291dd09c8192_8ea43dc9-f106-4e7a-b232-df91db59a277.csv,text/html,341
ef5d86ba-0588-4bf1-8263-e4c580704b00,5fa5e383b4e729a69c1a55d9,https://api.opendata.onisep.fr/downloads/5fa598e956109/5fa598e956109.csv,text/csv,272352,./data/5fa5e383b4e729a69c1a55d9_ef5d86ba-0588-4bf1-8263-e4c580704b00.csv,text/plain,272352
7e089d47-1ccd-4757-9241-c94ce7d38478,5959238ba3a7291dcf9c822d,https://datacat.datalocale.fr/file/415106/raw/2013-09-02-095434tx_scot_interscot.csv,text/csv;charset=ascii,2721,./data/5959238ba3a7291dcf9c822d_7e089d47-1ccd-4757-9241-c94ce7d38478.csv,text/html,341
