"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","07","07259","2017","00725917C0008","2","2",,"mairie de St just d'Ardeche","21070259300018","1",,"Place de la Mairie",,,"07700","Saint Just d'Ardeche",,"100","1",,"PL DE LA MAIRIE",,,"07700","SAINT-JUST-D'ARDECHE",,"618B",,,3,1424,,,,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,313,0,494,0,0,0,0,1,0,0,"14",2018-05-31,"2017-09-28","2018-05-15"
"84","07","07281","2017","00728117A0049","2","2",,"COMMUNE DE SAINT PERAY",,,,"PLACE DE L'HOTEL DE VILLE","BP 108",,"07130","SAINT PERAY",,"100",,,"RUE JULES FERRY",,,"07130","SAINT-PERAY",,"0777AD","0849AD",,2,3209,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,91,0,0,0,0,1,0,0,0,0,"8",2018-05-31,"2018-05-24",
"84","07","07295","2017","00729517B0006","9","2",,"ASSOCIATION LES MURIERS","522603984",,,,"LES MURIERS",,"07190","SAINT-SAUVEUR-DE-MONTAGUT",,"100",,,"Les Acacias",,,"07190","SAINT-SAUVEUR-DE-MONTAGUT",,"86AI","87AI","284AI",2,0,,,,,"1",0,0,0,0,0,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-18",
"84","07","07308","2018","0073081800004","9","2","SCI","MACHEFER IMMO",,,,"pont de la pierre",,,"07100","BOULIEU-LES-ANNONAY",,"100",,,"Allee des Herons","ZA Grande Ile",,"07370","SARRAS",,"2783B",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"84","07","07314","2017","00731417B0006","9","2","E.I.  FERME DE LAPRAS",,"82770139200017",,,,"La Pras",,"07240","Chalencon",,"100",,,,"Prachazal",,"07240","Silhac",,"30ZA",,,3,5515,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-09-29","2018-02-02"
"84","07","07323","2017","00732317A0013","2","2",,"Commune de Toulaud","21070323700011","85",,"rue du Moulin de l'Aure",,,"07130","TOULAUD",,"100","770",,"RUE DU MOULIN DE L'AURE",,,"07130","TOULAUD",,"0168AI","0170AI","0312AI",2,734,,,,,"2",0,1,0,0,0,0,0,0,0,60,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,89,0,0,0,0,0,1,"14",2018-05-31,"2018-05-15",
"84","07","07324","2016","00732416A0054","8","2",,"SCI LES CLEMATITES","47817011100015","665",,"des Malfondieres",,,"26600","Mercurol",,"100","93 B",,"de Chapotte",,,"07300","TOURNON SUR RHONE",,"0926AS",,,3,1043,,,,,"2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-02-28","2017-08-01"
"84","07","07324","2018","00732418A0012","1","2","SCI / SARL","INTENSE","en cours","322",,"des Maraichers",,,"07300","TOURNON SUR RHONE",,"100","24",,"Farconnet",,,"07300","TOURNON SUR RHONE",,"0078AL",,,2,75,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-30",
"84","07","07330","2017","00733017G0035","2","2",,"COMMUNE DE VALLON PONT D ARC","21070330200013",,,,"A LA MAIRIE",,"07150","VALLON PONT D'ARC",,"100",,,"RATIERE",,,"07150","VALLON-PONT-D'ARC",,"349D","350D","980D",3,6004,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,1,"8",2018-05-31,"2017-10-25","2018-02-01"
"84","07","07330","2018","00733018G0002","9","2",,"Sarl L'ile-sous-Mezelet","49753176400015",,,"route des Gorges",,,"07150","VALLON-PONT-D'ARC",,"100",,,"lieu-dit L'ILE",,,"07150","VALLON-PONT-D'ARC",,"783E","784E","788E",2,24240,,,,,"1",0,0,0,0,0,0,0,0,0,29,32,0,29,0,36,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-18",
"84","07","07336","2018","00733618D0001","9","2","Commune de Vernon",,,,,,"Champegua",,"07260","Vernon",,"100",,,,"Champegua",,"07260","Vernon",,,,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,53,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08037","2017","00803717A0011","2","2",,"COMMUNE D'AUVILLERS-LES-FORGES","21080035500013","28","place","de la Mairie",,,"08260","AUVILLERS-LES-FORGES",,"100",,"place","de la Mairie",,,"08260","AUVILLERS-LES-FORGES",,"296D",,,2,589,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,646,38,646,0,0,0,0,1,0,"13",2018-05-31,"2018-05-12",
"44","08","08105","2017","00810517X0032","9","2",,"Conseil Departemental des Ardennes","22080004900011",,,"Hotel du Departement",,,"08011","CHARLEVILLE-MEZIERES CEDEX",,"100",,,"Route de Montherme",,,"08000","CHARLEVILLE-MEZIERES",,"138AB","363AB",,3,0,,,,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,0,0,0,1,0,0,"8",2018-05-31,"2017-08-04","2017-08-05"
"44","08","08105","2017","00810517X0033","1","2",,"SCI ALP","49057500200020","226",,"avenue Carnot",,,"08000","CHARLEVILLE-MEZIERES",,"100","255",,"avenue Carnot",,,"08000","CHARLEVILLE-MEZIERES",,"567CY",,,3,4791,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-10-16","2018-06-01"
"44","08","08105","2018","00810518X0003","2","2",,"Ville de Charleville-Mezieres","21080096700015","4",,"place Jacques Felix",,,"08000","CHARLEVILLE-MEZIERES",,"100","1",,"rue Jean Zay",,,"08000","CHARLEVILLE-MEZIERES",,"99DE",,,2,1016,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,81,0,0,0,0,0,0,0,1,0,"8",2018-05-31,"2018-05-07",
"44","08","08105","2018","00810518X0028","9","2",,"Selfstock","52910534800021","18",,"rue Moliere",,,"58000","NEVERS",,"100",,,"Avenue de l'industrie",,,"08000","CHARLEVILLE-MEZIERES",,"276AT","302AT","304AT",1,6998,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08105","2018","00810518X0029","9","2",,"Proteame","78612009700021","6",,"rue des Mesanges",,,"08000","CHARLEVILLE-MEZIERES",,"100",,,"Place de l'Hotel de la Pre",,,"08000","CHARLEVILLE-MEZIERES",,"282BX","283BX","284BX",1,2562,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,915,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08122","2018","00812218A0001","9","2","EDF CNPE DE CHOOZ",,"55208131734132",,,"CNPE DE CHOOZ",,,"08600","Chooz",,"100",,,,,,"08600","Chooz",,"13AA",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08155","2018","00815518A0001","9","2",,"LASSAUX Nicolas","49127808100014","1","hamea","narinseaux",,,"08260","etalle",,"100",,"rd","32",,,"08260","etalle",,"50ZA","47ZA","46ZA",2,15642,0,0,0,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-02",
"44","08","08169","2018","00816918A0001","9","2","EARL DE LA FONTAINE",,"79914582600019","8","RTE","DE ROCQUIGNY",,,"08220","Saint-Jean-aux-Bois",,"100",,,"RD 20","LES EGREVES",,"08260","Flaignes-Havys",,"55ZI",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08173","2018","00817318U0003","9","2",,"SCI SwB 08","83814981300019","5",,"rue de la Grosse Borne",,,"08160","CHALANDRY-ELAIRE",,"100",,,"Le Clos du Moulin",,,"08160","FLIZE",,"974AC","705AC",,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08198","2018","00819818E0001","9","2","GUIOT MICHEL",,"35074164100020",,,,"HARAS DE TALMA",,"08250","Grandpre",,"100",,,,"HARAS DE TALMA",,"08250","Grandpre",,"349F","350F","396F",2,42243,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-04-19",
"44","08","08199","2018","00819918A0001","9","2","PONCIN TP",,"34200057700011","16","RTE","d AIGLEMONT",,,"08700","La Grandville",,"100","16","RTE","d AIGLEMONT",,,"08700","La Grandville",,"302AC","304AC","306AC",2,0,,,,,"2",0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-16",
"44","08","08208","2018","00820818A0001","2","2","MAIRIE HANNAPPES",,"21080191600011","15","RUE","HAUTE",,,"08290","Hannappes",,"100",,,"RUELLE JUMELET",,,"08290","Hannappes",,"813A",,,2,815,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,"8",2018-05-31,"2018-05-24",
"44","08","08218","2017","00821817A0001","9","2",,"G.MANQUILLET PARIZEL ET CIE","78562049300011","26",,"RUE DE L'INDUSTRIE","SORENDAL",,"08800","LES HAUTES RIVIERES",,"100",,,"RUE DE L INDUSTRIE","SORENDAL",,"08800","LES HAUTES RIVIERES",,"428AP","431AP","516AP",3,11981,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8011,924,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,"2017-09-20","2018-04-20"
"44","08","08226","2018","00822618A0001","9","2","SCI","SCI JJDSL",,,,"route de Najauge",,,"08320","HIERGES",,"100",,,"SAINTE MARIEPRE",,,"08320","HIERGES",,"416B",,,1,2890,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08239","2018","00823918U0008","9","2","SCEA","SCEA BRISSART LIVOIR","39488726900014","12",,"Rue Saint-Hilaire",,,"08310","JUNIVILLE",,"100",,,"Chemin d'Aussonce",,,"08310","JUNIVILLE",,"400AM","149ZO","150ZO",1,28640,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08243","2018","00824318U0001","9","2","EARL BRODIER",,"83901111100011","2",,"HAMEAU DE LA CROTIERE",,,"08460","Lalobbe",,"100",,,,"LE BOIS DES ANES",,"08460","Lalobbe",,"12A",,,1,8500,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08256","2018","00825618E0001","9","2","EARL LACROIX",,"32463024300016","2","RUE","DE L EGLISE",,,"08400","Liry",,"100",,,,,,"08400","Liry",,"860B","680B",,1,5944,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08273","2018","00827318A0001","9","2",,"LASSAUX Nicolas","49127808100014","1",,"narinseaux",,,"08260","marby",,"100",,,,"bontin",,"08260","marby",,"432A",,,2,6829,0,0,0,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-11",
"44","08","08277","2018","00827718A0001","9","2","GAEC JENNEPIN",,"39079520100024","8","RUE","Principale",,,"08290","Marlemont",,"100",,,,"le plan suzon",,"08290","Marlemont",,"85AK","82AK","81AK",1,42532,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08314","2017","00831417U0013","9","2",,"SCEA 08","49293179500024",,,,"La Vigne",,"08300","NEUFLIZE",,"100",,,,"La Vigne",,"08300","NEUFLIZE",,"74ZL","75ZL","76ZL",2,26949,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-02-23",
"44","08","08319","2018","00831918A0002","2","2","MAIRIE DE NEUVILLE LEZ BEAULIE",,"21080286400012","7","RUE","DE LA COURCINETTE",,,"08380","Neuville-lez-Beaulieu",,"100",,"RTE","DEPARTEMENTALE N  20","PONT D ANY",,"08380","Neuville-lez-Beaulieu",,"199B",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-26",
"44","08","08341","2018","00834118U0005","9","2",,"COMMUNE DE POIX TERRON","21080307800018",,,"place de la mairie",,,"08430","POIX TERRON",,"100",,,"place de la mairie",,,"08430","POIX-TERRON",,"473AB",,,1,323,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,,
"44","08","08354","2018","00835418E0004","9","2",,"GAEC Ponsin Delandhui","51232841000018","2",,"Rue Lamee",,,"08450","LA BESACE",,"100",,,"Chemin Rural de Stonne aux","Les Huttes",,"08450","RAUCOURT-ET-FLABA",,"69D","70D","72D",1,18573,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08360","2018","00836018U0002","9","2","EARL DESSAIN",,"37870379700027","2","RUE","DU FOUR",,,"08220","Renneville",,"100",,,"CHEMIN D EXPLOITATION N  2",,,"08220","Renneville",,"24ZM","77ZM",,2,0,,,,,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-31",
"44","08","08362","2018","00836218U0001","1","2",,"SCI LES LINDARETS","4386571080003","28",,"rue Buirette",,,,"REIMS",,"100",,,"Rue Henri Bauchet",,,"08300","RETHEL",,"410ZI","409ZI","406ZI",2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-11",
"44","08","08367","2017","00836717A0012","9","2","IMMALDI ET CIE","IMMALDI ET COMPAGNIE","37856863800043","13",,"rue Clement Ader",,,"77230","DAMMARTIN EN GOELE",,"100","26-28",,"RUE ROYALE",,,"08230","ROCROI",,"316AC","314AC","153AC",2,0,,,,"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1459,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-11",
"44","08","08403","2017","00840317U0007","2","2",,"Commune de Sault-les-Rethel",,"30",,"Rue Avenue Bourgoin",,,"08300","SAULT-LES-RETHEL",,"100","71",,"Avenue Bourgoin",,,"08300","SAULT-LES-RETHEL",,"161AE",,,2,4635,,,,,"2",1,0,0,0,0,0,0,0,0,339,0,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-16",
"44","08","08418","2018","00841818U0002","9","2",,"SCEA DU PUITS BAS","34861479300019",,,"Ruelle du Puits Bas",,,"02340","SOIZE",,"100",,,"Route de Renneville","WALEPPE",,"08220","SEVIGNY-WALEPPE",,"6AC",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-04-27",
"44","08","08484","2018","00848418U0002","9","2","SC FORRAS",,"41821518200027","6","RUE","DE LA MAIRIE","AU DESSUS DE L EGLISE",,"08310","Ville-sur-Retourne",,"100",,"CHEM","RURAL N  13",,,"08310","Ville-sur-Retourne",,"34ZO","33ZO","32ZO",1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08488","2018","00848818D0002","9","2",,"La Fonte Ardennaise","78582050700099","22",,"rue Joliot Curie",,,"08440","VIVIER-AU-COURT",,"100","22",,"rue Joliot Curie",,,"08440","VIVIER-AU-COURT",,"450AD","127AD","340AD",2,42000,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10887,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-04-25",
"44","08","08488","2018","00848818D0006","9","2",,"La Fonte Ardennaise",,"22",,"rue Joliot Curie",,,"08440","VIVIER-AU-COURT",,"100","22",,"rue Joliot Curie",,,"08440","VIVIER-AU-COURT",,"450AD",,,1,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"44","08","08497","2017","00849717A0004","1","2",,"SCI L'Arbousier",,"7",,"rue de la Houblonniere",,,"08000","DAMOUZY",,"100","30",,"boulevard Lucien Pierquin",,,"08000","WARCQ",,"51AE",,,2,0,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1899,0,0,2021,0,0,121,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-10-03",
"44","08","08497","2018","00849718A0006","9","2",,"SCI de l'Houblonniere",,"7",,"rue de la Houblonniere",,,"08090","DAMOUZY",,"100","25",,"rue des Champs Fleuris",,,"08000","WARCQ",,"247AD","250AD","285AD",1,1394,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"76","09","09030","2018","0090301800002","2","2","COMMUNE D AUZAT",,"21090030400010",,"RUE","de la Mairie",,,"09220","Auzat",,"100",,,,,,"09220","Auzat",,"3294A","3383A",,2,4791,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,"8",2018-05-31,"2018-05-07",
"76","09","09032","2018","0090321800010","9","2","COMMUNE D AX LES THERMES",,"21090032000016",,"PL","Roussel",,,"09110","Ax-les-Thermes",,"100",,,,"Plateau de Bonascre",,"09110","Ax-les-Thermes",,"1188D",,,1,380931,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,78,0,0,0,0,0,0,1,0,0,"8",2018-05-31,,
"76","09","09070","2018","0090701800001","9","2","SCEA LES CHUTES D ASTON",,"82438672600015",,,,"Saint-Martin",,"09310","Les Cabannes",,"100",,,,"Saint-Martin",,"09310","Les Cabannes",,"1024A","55A","1023A",1,15060,,,,"2",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,125,219,0,125,0,70,0,0,70,0,0,27,0,0,0,0,0,0,1,0,0,"14",2018-05-31,,
"76","09","09122","2017","0091221700048","9","2","SAS HENRI SANZ",,"43010118800018","8","IMP","du Tintoret",,,"11100","Narbonne",,"100",,"BD","du Sud","Quartier Lauquie",,"09000","Foix",,"294AY",,,2,1719,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,1,0,0,"8",2018-05-31,"2018-05-22",
"76","09","09122","2017","00912217C0048","9","2",,"SAS HENRI SANZ",,"8",,"IMPASSE DU TINTORET",,,"11100","NARBONNE",,"100","9001",,"BD DU SUD",,,"09000","FOIX",,"273AY",,,1,17127,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,1,0,0,"8",2018-05-31,,
"76","09","09122","2018","0091221800014","9","2","CCI DE L ARIEGE",,"18090001100016","21","COUR","Gabriel Faure",,,"09000","Foix",,"100","21","COUR","Gabriel Faure",,,"09000","Foix",,"8419C","8418C","6106C",1,738,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,193,0,193,0,0,0,1,0,0,"13",2018-05-31,,
"76","09","09122","2018","00912218C0014","9","2",,"CHAMBRE COMMERCE ET INDUSTRIE",,"21",,"ALL DE VILLOTE",,,"09000","FOIX",,"100",,,"LA VILLE",,,"09000","FOIX",,"526C","530C","531C",1,735,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,193,0,193,0,0,0,1,0,0,"13",2018-05-31,,
"76","09","09145","2018","0091451800004","2","2","COMMUNE DE LES ISSARDS",,"21090145000010","1",,"Grand Rue",,,"09100","Les Issards",,"100",,,"Grand Rue","Village",,"09100","Les Issards",,"177A",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,"8",2018-05-31,"2018-05-18",
