"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"134560","salle des fêtes","rue paul dulin","","80160","Neuville-les-Loeuilly","FR","2,18217800","49,79143600","27/10/2018 23:54:53"
