"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"191249","intermarché","9 avenue rocher prat","","63430","Pont-du-Chateau","FR","3,24207600","45,79997900","15/01/2020 10:35:50"
