objectid,inseecom,commune,date_maj,nom,st_areashape,st_lengthshape
1,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,8050.309774315,1283.43270616767
2,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1192.492892095,146.06411941471
3,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,199.228263505,91.0585007818876
4,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,4635.325310595,387.49817548949
5,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,10541.115581835,782.710791245396
6,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,146966.73010388,1613.27490520529
7,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1694.15504655,176.763719958598
8,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,2198.54746683,372.06093258958
9,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,343176.998879395,2586.04460672901
10,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1478.482844085,182.181626587932
11,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,277.826697035,68.6444749262835
12,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,160.938704355,51.4983229857737
13,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,553.246921555,121.489725500133
14,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,438.29105341,89.0407754365298
15,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4447.160809685,261.823519451014
16,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,132839.82504209,1593.79788395872
18,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,15.592737745,27.7454169439423
19,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,4590.13437906,448.679335647769
20,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,668.44426345,151.252946883053
21,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1371.172145005,190.413596500406
22,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,33133.21798521,1315.8430214229
23,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,20848.85161137,811.936703824211
24,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,31409.186037885,1166.70445097723
25,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,1202844.75338775,6361.02432880429
26,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,21613.26138245,868.307333559106
27,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,218023.074963545,3968.53643048317
28,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,348653.416781485,4300.27068762412
29,90073,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,71740.09037863,2159.36992677688
30,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,253954.12086881,3731.16956974973
31,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,184182.592588635,3574.42831614182
32,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,67807.267839855,2285.12850435231
33,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,5697876.39809687,20092.5959511222
34,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,118369.097337185,2366.12617976244
35,90087,ROPPE,2020/08/14 00:00:00+00,ilot parcellaire,1379633.34033496,9236.99428196659
36,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,33574.869615795,928.546479281989
37,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,82739.15192207,1547.69812323505
38,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,616.77482231,98.8823720946471
39,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,208298.693838235,2637.41795762127
40,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,6756.64406642,582.356427400726
41,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,16480.7626802,999.475260466385
42,90103,VETRIGNE,2020/08/17 00:00:00+00,ilot parcellaire,64206.54612194,1624.6696825702
43,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,66249.341194895,2912.45401931491
44,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,416367.145724475,5034.7915879811
45,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,156105.74433708,2107.1822801241
46,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,228149.04783537,3943.0172560138
47,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,7148.427729555,644.91854966343
48,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,256891.836086795,2187.99588863484
49,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,74865.59922097,2377.93006771183
50,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,46888.90953272,1838.83405569405
51,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,450642.87860368,5841.33840058632
52,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,882249.06834559,7518.76048189478
53,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,1025068.65720008,11768.5032678699
54,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,680334.869439625,4056.97499807138
55,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,255233.97924391,2198.42758209498
56,90010,BELFORT,2020/08/13 00:00:00+00,ilot parcellaire,134025.001804505,3135.33115312634
57,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,216955.193546665,4774.69216449289
58,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,65622.78222655,1747.09950774242
59,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,731960.607882555,8988.42345324773
60,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,3188.31482833,350.176788627899
61,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,319853.08012651,3749.06446979465
63,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,53483.426892675,1750.53298835189
64,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,15614.98991149,1067.69756293881
65,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,13544.03907108,550.638557334655
66,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9524.57360372,407.788094734955
67,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,293023.802753935,2556.85545730652
68,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,3313.674550055,242.937924518275
69,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,9358.65284937,458.600359561385
70,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,5722.74735338,284.02849667915
71,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,9662.657213675,405.340648477638
72,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4469.41333513,403.687354905669
73,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3574.314052815,262.879700705851
74,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1983.018047195,250.985694331264
75,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,23338.765649085,947.96737000304
76,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,3680.76651531,277.968811170471
77,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,10505.906047835,428.064404243496
78,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,17738.068004575,1197.38830174274
79,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,6319.413417595,320.25463323317
80,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,99469.924894715,2290.60994529146
81,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,75481.22083118,3392.64910021634
82,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,161307.23909053,3232.61963331954
83,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,22103.70691067,893.056046695797
84,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,201323.15190346,2144.76907441062
85,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,800414.379339815,5697.30465495769
86,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,70652.455266465,1495.45256643686
87,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,826530.766688105,8918.782738194
88,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,670.74867785,100.926788375851
89,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,4876.784214,283.952183839602
90,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,18856.66206796,579.124038576178
91,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,14998.99506674,680.248636015901
92,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,14220.69046554,686.717455211617
93,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,21207.18806465,876.137496027357
94,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,24412.82238094,913.979524558794
95,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,2218.65764669,203.452033666513
96,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,3995.36331068,322.671056255866
97,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,52933.629625225,1471.91866053365
98,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,79455.2848051,1445.61491487432
99,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,26458.265355775,860.183273602512
100,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,3198.69628337,232.860325176353
101,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,2629259.71162549,7884.93437622087
102,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,16869.884116565,566.640551307544
103,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,1087910.07368558,4327.47751665381
104,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,106905.48126924,1669.48335743448
105,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,130549.52081406,1891.68970041163
106,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,439537.420086135,5052.82567090899
107,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,220872.48360812,2855.13844605384
108,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,118549.23022371,2054.67315128281
109,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,37660.390302505,1213.58547251438
110,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,12509.707342745,485.169313586479
111,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,1011.77767706,123.380927665423
112,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,8237.878729625,476.148113133427
113,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,4143.020229815,281.98915757347
114,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,3255.79508516,233.361314633994
115,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,3470.546401205,315.568889946737
116,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,8640.529844235,465.371194471465
117,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,595183.902373165,4537.5738422848
118,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,1030.095718215,126.756861222968
119,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,8060.80025082,489.769628437269
120,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,575018.99960322,5707.9975781287
121,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,139638.963722565,1936.4856066165
122,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,15647.99432345,634.467930779707
123,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,7567.687624905,448.288580197854
125,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,261295.330608865,2475.64545814832
126,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,4359.02376796,261.985136657185
127,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,312017.096293905,3886.21314257389
128,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,10980.52971257,849.615958789757
129,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,3206.07338766,220.119472112492
130,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,8305.878737775,459.758434733664
131,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,13074.7930114,600.031729696958
132,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,13627.822053245,791.928192379763
133,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,32643.777359595,1085.34398652633
134,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,13435.82977809,596.587230797757
135,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4830.883119385,285.810218679207
136,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,21331.23791385,999.497686371354
137,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,25965.834709405,781.973879413665
138,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,130678.656833295,1829.56646241317
139,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,51833.564464775,1044.94514750435
140,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,2665.374968075,204.89616898979
141,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,2251.923838645,243.089459425289
142,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,93808.41855144,1675.46511631524
143,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,11916.919489715,511.456827067487
144,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1265.58408769,203.561040771056
145,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,7245.727564095,362.834233864415
146,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,23716.427668345,614.808491821179
147,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,5541.695415115,323.896031365114
148,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,524432.866602445,3298.89921933549
149,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,246944.76356053,2023.43587992914
150,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,138120.718816085,2602.04843125223
151,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4495.769403275,280.934791073558
152,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,2827.65574422,371.46263867402
153,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,23809.360989635,743.012364616413
154,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7719.18355015,443.517182510071
155,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,43824.55960118,1103.36589197223
156,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,32730.773136885,846.705054650386
157,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2045.00642944,523.84726117047
158,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7545.047087975,677.713882175597
159,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,11448.794644255,782.081496799189
160,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,30625.9147261,1271.046331559
161,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,899.073309505,164.981382950941
162,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4679.996951155,290.632376056141
163,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,997.200073285,122.282143936179
164,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,5349.367701445,279.472344546617
165,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,4828.41306703,400.537656067227
166,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,28493.433920095,1102.51206229607
167,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,27144.64391295,699.470444824711
168,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,16295.910377895,586.297561838361
169,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,2151.187981985,324.348322670174
170,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,568430.678528585,9413.8984924815
171,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,30241.492363835,858.604106952832
172,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,3913.32399093,323.71648372349
173,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,5158.11543863,364.704728090012
174,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,49470.43665128,1300.3643202741
175,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,26516.905035185,1104.26644212435
176,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,481292.83771851,3106.20196932099
177,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,12611.46701862,484.749084768363
178,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,131292.353972435,1502.20321248951
179,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2368.405104555,225.312216020664
180,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,7835.758735245,482.771139325614
181,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,13143.133498565,473.458388105751
182,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,12000.724446585,444.016825262501
183,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,53426.279446165,1473.70255591106
184,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,24836.002407695,686.319497636508
185,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,45467.6554128,932.128654731474
186,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,24354.15191999,783.925815657337
187,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,296531.24582541,2722.45843821499
188,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,14337.48788204,483.641403802157
189,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,50378.40704771,1179.86737535793
190,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,6745.974195645,367.799169688921
191,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,7067.95155742,326.431050980837
192,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6087.89201587,329.798812400174
193,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,105626.93315507,1837.68000293865
194,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6690.909978605,354.20913189082
195,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6988.012657135,325.799562198455
196,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7012.573802565,408.627306127999
197,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3540.01516906,291.01098887754
198,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,15775.443577765,651.23470742461
199,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3565.001651175,346.715713851604
200,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,9502.264486555,519.545109819534
201,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,43023.74148927,1139.40453750372
202,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,8969.38627012,410.365615258347
203,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,33776.42948998,1208.56603214619
204,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,10127.94480217,511.676618873605
205,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9823.165661315,515.277733999979
206,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,140680.486826695,1524.95142288552
207,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,6388.500354255,412.434929629219
208,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,8904.5594315,423.315673611832
209,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,3302.538691825,265.723788501405
210,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,14072.50902211,663.940490712006
211,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,17837.597189155,706.552386396951
212,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,1294.112813525,163.425057834783
213,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2965.90525535,251.333155358521
214,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,159596.917650295,2262.74190542147
215,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,20029.024032525,809.227659421055
216,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,179492.525144695,2304.92713167903
217,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,73844.551192715,1102.92396073593
218,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,1495.215997615,150.04161980769
219,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9118.4282049,408.513774518002
220,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,5158.15393081,895.870482733345
221,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,3802.48723327,304.401134250049
222,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,6879.229594485,516.236315728904
223,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,8133.30982,405.58391279099
224,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,10568.56588291,660.595747930866
225,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,21477.45626291,640.630361882236
226,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,60808.37019875,1210.720681071
227,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,42346.08459838,840.095875663201
228,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,29370.116105935,1266.85974132208
229,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,57958.759305315,1252.05588453953
230,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,101799.7493289,1556.62657485474
231,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,151478.236968645,1946.03031538525
232,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,10816.95078863,628.507221365755
233,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6122.41463644,357.632047391881
234,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,5539.540729265,308.949089366969
235,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,6890.839038125,360.0270880678
236,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7153.375406635,503.397187648454
237,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3196.02488389,369.759129473888
238,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,83148.01854281,1508.86122163405
239,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,23863.9357384,1245.53281456099
240,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,7933.504511835,336.685387903015
241,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,39455.766164535,935.805710782159
242,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,8179.6681514,354.236538079433
243,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,23886.201861185,652.017581649897
244,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,6075.23485709,370.279625110811
245,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,12933.61055563,595.270873606849
246,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,81489.447123485,1358.07841166097
247,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9604.206512435,409.213737056958
248,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,5552.69783347,321.445310072571
249,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3584.490065795,296.840264771779
250,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,8658.19740876,371.88700221703
251,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4785.95560881,323.71669042663
252,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,3729.576906515,369.349020479739
253,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,14795.09819732,635.284744785698
254,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,5260.937415,311.342127124688
255,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,166840.33765821,1831.82605797749
256,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7273.749411515,360.277916616055
257,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,11030.736457355,430.1101307996
258,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,18164.21267872,870.124735597196
259,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7284.38225806,376.449202009945
260,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,5692.583824255,398.188293087778
261,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,96805.454359725,1546.74755568625
262,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,17728.089563485,901.282295273447
263,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1636.70557791,383.393414920335
264,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,237330.76789204,2125.10584831662
265,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,118062.53474582,2292.20390539826
266,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,12328.032948995,772.668306009188
267,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9614.34416382,395.904121304707
268,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6566.23414595,329.9551490908
269,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,65104.90353041,1377.24094477716
270,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6145.24366056,367.244436315136
271,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6222.444737485,328.481878962227
272,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,11405.24389853,545.563616449648
