"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"132622","Mairie D'auga","5, Chemin du Chateau","","64450","Auga","FR","-0,38214500","43,47651200","20/04/2020 11:04:36"
