"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"196696","Église Saint Jean-Baptiste","1 Place Gén Guillaut","","34340","Marseillan","FR","3,52859500","43,35554200","12/07/2020 19:07:16"
"196695","Services Techniques","Avenue de la Zone Industrielle","","34340","Marseillan","FR","3,52036700","43,35747800","16/06/2020 10:33:17"
"196694","Hôtel de Ville","1 Rue Général de Gaulle","","34340","Marseillan","FR","3,52757200","43,35584500","12/07/2020 19:06:30"
"196330","Gymnase de Marseillan","Route de Florensac","","34340","Marseillan","FR","3,52221500","43,36289100","16/06/2020 10:33:11"
