"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","01","01002","2020","00100220A0003","9","2","Collectivite territoriale","Commune de L'ABERGEMENT-DE-VAREY","21010002000010","1","Place","de la Mairie",,,"01 64","L'ABERGEMENT-DE-VAREY",,"100",,"Place","du Pese-lait",,,"01 64","L'ABERGEMENT-DE-VAREY",,"0005AE","0006AE","0149AE",1,956,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,27,0,0,0,0,0,0,0,"13",2020-07-31,,
"84","01","01004","2019","00100419A1058","1","2",,"SARL CEDDIA PROMOTION","539092346","48","Rue","de Marseille",,,"69330","MEYZIEU",,"100","79","Rue","Alexandre Berard",,,"01 50","AMBERIEU-EN-BUGEY",,"0027AO","0026AO","0025AO",2,1831,,,,,"2",1,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-04-10",
"84","01","01004","2020","00100420A1031","8","2",,"SAS LUNA","87765527400018","16",,"Residence des Chenes",,,"38390","LA-BALMES-LES-GROTTES",,"100","99","Rue","du Tremollard",,,"01500","AMBERIEU-EN-BUGEY",,"1363AW","1361AW","0895AW",2,202,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-31",
"84","01","01025","2020","00102520D0023","9","2",,"EARL DES SABLES",,,,"1010 route DES SABLES",,,"01380","BAGE-DOMMARTIN",,"100",,,"LE CORRIDOR",,,"01380","BAGE DOMMARTIN",,"18240A",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-27",
"84","01","01027","2020","0010272000008","9","2",,"SIEPEL","25690094500013","21","chemi","de Rajat",,,"69780","SAINT-PIERRE-DE-CHANDIEU",,"100",,,"Iles Nouvelles",,,"01360","BALAN",,"04890C",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,176,0,0,0,0,0,0,0,1,0,"8",2020-07-31,,
"84","01","01033","2020","00103320B0028","9","2",,"MAENOLA","87819896900015","667","Rue","Santos Dumont","Chatillon-en-Michaille",,"01200","VALSERHONE",,"100",,"Rue","Santos Dumont","Chatillon-en-Michaille",,"01200","VALSERHONE",,"0297AI","0281AI",,2,1657,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-31",
"84","01","01036","2020","00103620C0005","8","2",,"GUILLOT Pierre",,,,"33 Chemin du Creux de Moul",,,"01260","VZLROMEY SUR SERAN",,"100",,,"Chemin du Creux du Moulin","Fitignieu",,,"VALROMEY SUR SERAN",,"04080A",,,2,2016,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,156,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-06-01",
"84","01","01046","2020","00104620D0004","9","2",,"GAEC Les Prelions represente par Monsieur BAGNE",,"400","Route","de Calendras",,,"01290","Biziat",,"100","400","Route","de Calendras",,,"01290","BIZIAT",,"05530B","08920B",,2,2844,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803,42,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2020-07-31,"2020-07-16",
"84","01","01046","2020","00104620D0008","9","2",,"SCEA Les Ecuries de Biziat representee par Monsie","88464354500001",,,"Scivolieres",,,"71240","JUGY",,"100",,,"Le Retissinge",,,"01290","BIZIAT",,"08360A","08350A","08810A",1,765,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01046","2020","00104620D0011","9","2",,"LE RANCH DE MIMI represente par Madame CHAPELLE M","75345684700015","1715","Route","des Rutets",,,"01290","BIZIAT",,"100","1715","Route","de Rutets",,,"01290","BIZIAT",,"08540B",,,1,7170,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01049","2020","0010492000006","9","2",,"SARL COTIERE AUTO",,"137","chemi","du Pre Molliet",,,"01120","LA BOISSE",,"100","127","chemi","de la Saccuniere",,,"01120","LA BOISSE",,"1228AI","1036AI","1220AI",2,9913,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-03",
"84","01","01053","2020","00105320O0008","9","2",,"Association Diocesaine Belley-Ars","31492581900018",,,"27 rue du Docteur Nodet",,,"01000","BOURG EN BRESSE",,"100",,,"27 rue Docteur Nodet",,,"01000","Bourg-en-Bresse",,"0206AL","0205AL","0179AL",2,27097,,,,,"2",1,1,0,0,0,0,0,0,0,3763,81,562,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-30",
"84","01","01053","2020","00105320O0027","2","2",,"Commune de Bourg en Bresse","21010053300012",,,"Hotel de Ville","BP 90419",,"01012","Bourg-en-Bresse cedex",,"100",,,"43  boulevard Paul Bert",,,"01000","Bourg-en-Bresse",,"0321AM",,,2,1580,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,0,1593,0,1593,0,0,0,1,0,1,"13",2020-07-31,"2020-07-23",
"84","01","01053","2020","00105320O0047","9","2",,"UDSP 01","38027888700027",,,"200 avenue Capitaine Dhonn",,,"01000","BOURG EN BRESSE",,"100",,,"27 B avenue Arsene d'Arso",,,"01000","BOURG EN BRESSE",,"0623BO","0425BO",,1,2495,,,,,,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01053","2020","00105320O0050","9","2",,"COMMUNE DE BOURG EN BRESSE","21010053300012",,,"Place de l'Hotel de Ville",,,"01000","BOURG EN BRESSE",,"100",,,"10 rue Auguste Perrodin",,,"01000","Bourg-en-Bresse",,"0570AC",,,1,19245,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,477,0,0,0,0,0,0,0,0,1,"8",2020-07-31,,
"84","01","01069","2020","00106920D0004","9","2",,"SCI LOUAULT",,"3","Rue","des Pres",,,"89170","SAINT FARGEAU",,"100",,,"CHAMP VARY",,,"01240","Certines",,"0180ZE",,,1,1987,,,,,,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01105","2020","00110520V0006","9","2",,"BM ENGINEERING","53839592200015","2507","Avenu","de l'Europe","Bat N",,"69140","RILLIEUX LA PARE",,"100",,"rue","Copernic","ZAC Technoparc Saone Vallee - Lot 17",,"01390","CIVRIEUX",,"0210ZW",,,2,3189,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-24",
"84","01","01108","2020","00110820D0005","9","2",,"GAEC DES BOCQUILLOTS represente par Monsieur PICO","79230669800012",,,"Arguisy",,,"01270","COLIGNY",,"100",,,"Arguisy",,,"01270","COLIGNY",,"0074ZL","0078ZL","0069ZL",1,3948,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,166,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2020-07-31,,
"84","01","01115","2020","00111520D0002","9","2",,"SARL DE MONTBURON representee par Monsieur PUGLIE","40080860600018","123","Route","de Montburon",,,"01310","CONFRANCON",,"100",,,"Montburon",,,"01310","CONFRANCON",,"0106ZD","0100ZD","0023ZD",2,10278,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-24",
"84","01","01130","2020","00113020D0008","1","2",,"SCI RIQUIER representee par Monsieur RIQUIER Dami","88173058400011","203 B","Route","de Bourg",,,"01340","JAYAT",,"100",,,"ZA Le BOis d'Arche","Cras sur Reyssouze",,"01340","BRESSE VALLONS",,"12310C","12290C","12710C",2,1361,,,,,"1",0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,207,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-18",
"84","01","01142","2020","0011422000012","9","2",,"INDIVISION CMC & BRP","31978448400028","354","rue","Andre Philip",,,"69007","LYON",,"100",,"rue","de la Craz",,,"01120","DAGNEUX",,"1045AH",,,1,6650,,,,,,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,,
"84","01","01143","2020","00114320J0019","9","2",,"SAS DUPARC ET GESLIN representee par PROVENCIA","76020047700056","1","Rue","DE LA VENETIE",,,"74944","ANNECY LE VIEUX",,"100",,,"MARAIS D ARBERE",,,"01220","DIVONNE LES BAINS",,"0176AX","0173AX","0123AX",1,21000,,,,,,0,0,0,0,0,0,0,0,0,408,0,0,0,0,3500,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,"11",2020-07-31,,
"84","01","01143","2020","00114320J0024","9","2",,"MAIRIE DE DIVONNE-LES-BAINS","21010143200001","73","Avenu","des Thermes",,,"01220","DIVONNE-LES-BAINS",,"100","805",,"RUE D ARBERE",,,"01220","DIVONNE LES BAINS",,"0061AT",,,1,15000,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,599,0,0,0,0,1,0,0,0,0,"8",2020-07-31,,
"84","01","01147","2020","00114720D0004","9","2",,"GAEC DE MIROTON represente par Monsieur FENIET C","75084867300018","320 B","Impas","du Miroton",,,"01270","DOMSURE",,"100","320B","Impas","du Miroton",,,"01270","DOMSURE",,"0006ZR",,,2,4500,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-10",
"84","01","01149","2020","00114920A0006","2","2",,"Commune de DOUVRES","21010149900049","140","Place","de la Babilliere",,,"01500","DOUVRES",,"100","34","Chemi","de Ronde",,,"01 50","DOUVRES",,"04630B","17520B",,2,4014,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,27,0,0,0,0,1,0,0,0,0,"8",2020-07-31,"2020-07-21",
"84","01","01157","2020","00115720V0009","9","2",,"SASU STRAFIL (Siret 352308910000012)",,"284",,"Rue de l'industrie",,,"01480","JASSANS-RIOTTIER",,"100",,,,,,"01480","FAREINS",,,,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-03",
"84","01","01160","2019","00116019J0005","9","2",,"ALTA FERNEY VOLTAIRE","83307717500010","8","AVENU","DELCASSE",,,"75008","PARIS",,"100",,"RUE","DE GENEVE - Lots P01-P02","ZAC FERNEY-GENEVE INNOVATION - Lots P0",,"01210","FERNEY-VOLTAIRE",,"0259AN","0008AN","0009AN",2,29755,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-17",
"84","01","01163","2020","00116320D0013","9","2",,"Commune de Foissiat representee par Monsieur PICA","21010163000015","129","Rue","de la mairie",,,"01340","FOISSIAT",,"100",,"Rue","du Stade",,,"01340","FOISSIAT",,"0108AB","0806AB","0105AB",1,30428,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,186,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01173","2018","00117318J1026","9","2",,"OGEC JEANNE D'ARC",,"273","Rue","DE GENEVE",,,"01170","GEX",,"100","0273","Rue","RUE DE GENEVE",,,"01170","GEX",,"0023AH",,,2,4768,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,265,0,0,0,0,1,0,0,0,0,"8",2020-07-31,"2019-02-18",
"84","01","01173","2020","00117320J0008","2","2",,"COMMUNE DE GEX","21010173900014","77","Rue","DE L'HORLOGE",,,"01170","GEX",,"100",,"Chemi","DU GRAND CHAUVILLY",,,"01170","GEX",,"0082BC","0018BC",,2,0,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,223,0,0,0,0,0,0,0,0,1,"8",2020-07-31,"2020-07-15",
"84","01","01180","2020","00118020B0006","9","2",,"ETASSE",,"500","Chemi","Chemin des Bourneaux",,,"01220","Grilly",,"100",,,"EN PALIE",,,"01220","GRILLY",,"0066AC","0065AC",,2,1279,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-17",
"84","01","01194","2019","0011941900013","1","2",,"TERRE HABITAT AMENAGEMENT","79204814200022","19B",,"RUE DE LA REPUBLIQUE",,,"69740","GENAS",,"100","42",,"RUE HECTOR BERLIOZ / 200W",,,"01480","JASSANS-RIOTTIER",,"0338AK","0339AK",,2,1110,,,,,"1",0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-06",
"84","01","01196","2019","00119619D0008","1","2",,"SCI ALENA representee par Madame GUILLOUX Stepha","83209425400014",,,"Cezille",,,"01340","JAYAT",,"100",,,"Cezille",,,"01340","JAYAT",,"27610C","0002AA","25580C",2,32642,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4514,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-01-24",
"84","01","01196","2020","00119620D0014","9","2",,"SAS McDonald's France representee par Monsieur VI","72200393602320","1","Rue","Gustave Eiffel",,,"78280","GUYANCOURT",,"100",,,"Cezille",,,"01340","JAYAT",,"27610C",,,1,7629,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01224","2019","00122419A0024","9","2","EARL DE LA VIA COLLA","EARL DE LA VIA COLLA","41256746300010","185","Rue","Via Colla",,,"01 36","LOYETTES",,"100",,"Lieu-","Herbes Piquantes",,,"01 36","LOYETTES",,"03170D","03180D","03190D",2,11487,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-16",
"84","01","01232","2020","00123220D0017","1","2",,"SCI DPM'IMMO representee par Monsieur MOIRAUD Thi","83980081000013","272","Route","du Revermont",,,"01851","MARBOZ",,"100","190","Chemi","des Jarois",,,"01851","MARBOZ",,"0153WR",,,2,8775,,,,,"2",0,0,0,0,0,0,0,0,0,301,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1230,1875,0,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-31",
"84","01","01246","2020","00124620D0005","8","2",,"PELLETIER",,"17","Impas","de la Brasserie",,,"01660","Mezeriat",,"100","158",,"de Chaveyriat",,,"01660","MEZERIAT",,"03090E",,,2,681,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,18,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,"2020-07-01",
"84","01","01246","2020","00124620D0010","9","2",,"SCI FCR representee par Madame RONGIER Cecilia","754076958","320","Chemi","du Biolay",,,"01660","MEZERIAT",,"100","320","Chemi","du Biolay",,,"01660","MEZERIAT",,"17200A","17210A","17260A",1,2293,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01249","2020","00124920A0020","9","2",,"BCP","84361337300029",,,"112 Rue Garibaldi",,,"69006","LYON",,"100",,,"2023 Grande Rue",,,"01700","MIRIBEL",,"1105AH","1104AH","0367AH",1,3185,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,70,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,,
"84","01","01249","2020","00124920A0021","9","2",,"SCI DANI-ADAM","53421912600024",,,"154 Impasse des Araignees",,,"01700","BEYNOST",,"100",,,"225 Rue des Brotteaux",,,"01700","MIRIBEL",,"0653AI",,,1,888,,,,,,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2020-07-31,,
"84","01","01273","2020","00127320A0006","9","2",,"SCI LA COLOC'","87971157000017","5",,"Avenue Paul Painleve",,,"01450","PONCIN",,"100",,,"Rue du Docteur Hubert",,,"01160","NEUVILLE SUR AIN",,"0081AE",,,1,218,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,"14",2020-07-31,,
"84","01","01284","2020","00128420D0004","9","2",,"EARL BON BOYAT representee par Monsieur BOYAT Lau",,"170","Impas","des Essarts",,,"01190","OZAN",,"100",,,"En Boliere",,,"01190","OZAN",,"0511ZE","0554ZE","0531ZE",2,14931,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4942,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-03",
"84","01","01284","2020","00128420D0006","9","2",,"SCI STANIM 1 representee par Monsieur ANSEL Step","53047683700014",,,"Corsant",,,"01540","PERREX",,"100",,,"ZA La Boliere",,,"01190","OZAN",,"0415ZE",,,1,7844,,,,,,0,0,0,0,0,0,0,0,0,128,0,0,0,0,369,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,,
"84","01","01289","2020","00128920D0003","1","2",,"SCI LLC","87919108800019","11 te",,"rue du Grand Challes",,,"01000","BOURG EN BRESSE",,"100","833",,"AVENUE DE LYON",,,"01960","Peronnas",,"0234AO","0237AO","0235AO",2,789,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2020-07-31,"2020-06-17",
"84","01","01296","2020","00129620D0002","9","2","GAEC DU CHARNAY",,"43766091300017",,,,"Le Charnay",,"01270","Pirajoux",,"100",,,,"Le Charnay",,"01270","Pirajoux",,"76ZC",,,2,30181,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-28",
"84","01","01305","2020","00130520D0002","9","2",,"SIVU PONT DE VAUX","25010205000011","66","Rue","Marechal de Lattre de Tas",,,"01190","PONT DE VAUX",,"100",,,"Croix Touris",,,"01190","PONT DE VAUX",,"0076AB","0077AB",,2,15370,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,1,0,"8",2020-07-31,"2020-07-09",
"84","01","01305","2020","00130520D0003","9","2",,"SIVU PONT DE VAUX","25010205000011","66","Rue","Marechal de Lattre de Tas",,,"01190","PONT DE VAUX",,"100",,,"Pre Chapuisi",,,"01190","PONT DE VAUX",,"02080A",,,2,54421,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,1,0,"8",2020-07-31,"2020-07-09",
"84","01","01313","2020","00131320J0023","9","2","CERN",,"39461066100016",,,,,,,,,,,,"Route de Saint Genis",,,"01280","Prevessin-Mo ns",,"8AV",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,410,1224,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2020-07-31,,
"84","01","01344","2020","00134420D0004","9","2",,"GINAD","483678272","165","Chemi","de la Graviere",,,"01000","SAINT DENIS LES BOURG",,"100","6127","Chemi","de la Graviere",,,"01000","SAINT DENIS LES BOURG",,"13370C",,,2,2272,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-09",
"84","01","01346","2020","00134620D0002","9","2",,"EARL des Jardins d'Aestiv representee par Monsieu","79043753700018","1575","Chemi","des Piolys",,,"01340","SAINT DIDIER D AUSSIAT",,"100",,,"Charbonniere",,,"01340","SAINT DIDIER D'AUSSIAT",,"0264AE","0266AE","0037AE",2,48308,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-21",
"84","01","01350","2020","00135020D0004","9","2","SAS CAMPOLI","CAMPING DU SERVON","81859181000010","115","Chemi","du Moulin des Groboz",,,"01370","SAINT ETIENNE DU BOIS",,"100","115","Chemi","du Moulin de Groboz",,,"01370","SAINT ETIENNE DU BOIS",,"15200C","15210C",,2,6794,,,,,"1",0,0,0,0,214,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-09",
"84","01","01354","2020","00135420J0011","1","2",,"SCI ALFA IMMO",,,,,,,,,,,"47","RUE","du Mont-Rond","ZA Allondon",,"01630","ST GENIS POUILLY",,"0158AO","0115AO",,2,954,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2020-07-31,"2020-07-17",
