"Identifiant","Nom","Adresse","Adresse 2","Code postal","Ville","Pays","Longitude","Latitude","Modification"
"193238","ELECTRA","Rue de la foret","","44880","Sautron","FR","-1,67738800","47,26674300","24/02/2020 15:08:17"
"192936","Espace Saltera","Rue de la ferme","","44880","Sautron","FR","-1,68038200","47,26530800","24/02/2020 15:51:23"
"192934","Espace phelippes Beaulieux","21 rue de la foret","","44880","Sautron","FR","-1,67838100","47,26508100","24/02/2020 15:52:16"
"192933","Espace de la Vallée","2 rue de la mairie","","44880","Sautron","FR","-1,67255200","47,26369400","24/02/2020 15:53:07"
"192920","Véhicule police municipale","Rue de la vallée","","44880","Sautron","FR","-1,67394000","47,26406900","07/02/2020 11:59:11"
"192919","Terrain de foot synthétique","Rue de la foret","","44880","Sautron","FR","-1,67777200","47,26604800","07/02/2020 11:55:37"
"192918","Complexe sportif","Rue de la foret","","44880","Sautron","FR","-1,67893900","47,26592300","07/02/2020 11:47:44"
"192917","La poste","10 rue de Bretagne","","44880","Sautron","FR","-1,66377700","47,26139000","07/02/2020 11:42:55"
"192916","Mairie","14 rue de la Vallée","","44880","Sautron","FR","-1,67322700","47,26416800","07/02/2020 11:43:52"
