OBJET;INSEE;NATURE;DATAPPRO;LIBELLE;URLFIC;IDURBA;TYPEPSC;ID_NCA;LIB_TYPEPSC2;TXT;BENEF;NOMFIC;DATVALID;geometry
Chemin des Launes;06033;VOIRIE;2018-12-21;Elargissement de la voie à 8 mètres;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;05;25226;;I.30;04;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.20374039, 43.77606077], [7.20355886, 43.77611419], [7.20333569, 43.77617439], [7.20285578, 43.77630587], [7.20257176, 43.77637948], [7.20210372, 43.7764982], [7.20138707, 43.77668632], [7.20108836, 43.77676949], [7.20109442, 43.77677184], [7.20113558, 43.77681419], [7.20141312, 43.77673691], [7.20212873, 43.77654906], [7.20259638, 43.77643044], [7.2028815, 43.77635655], [7.20336187, 43.77622494], [7.20358588, 43.77616451], [7.20376843, 43.77611079], [7.20374039, 43.77606077]]]}
Chemin du Cougnet;06033;VOIRIE;2018-12-21;Aire de retournement;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;05;22976;;I.02;04;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18802465, 43.78237641], [7.18802371, 43.78236938], [7.18802192, 43.78236243], [7.18801931, 43.78235563], [7.18801589, 43.78234901], [7.18801168, 43.78234264], [7.18800673, 43.78233655], [7.18800106, 43.7823308], [7.18799472, 43.78232543], [7.18798776, 43.78232048], [7.18798023, 43.78231599], [7.18797219, 43.782312], [7.1879637, 43.78230852], [7.18795483, 43.78230559], [7.18794563, 43.78230324], [7.18793619, 43.78230148], [7.18792657, 43.78230032], [7.18791685, 43.78229977], [7.18790709, 43.78229983], [7.18789739, 43.78230051], [7.1878878, 43.78230181], [7.18787841, 43.7823037], [7.18786927, 43.78230618], [7.18786047, 43.78230922], [7.18785207, 43.78231281], [7.18784414, 43.78231692], [7.18783673, 43.78232151], [7.1878299, 43.78232656], [7.1878237, 43.78233201], [7.18781818, 43.78233784], [7.18781339, 43.78234399], [7.18780935, 43.78235042], [7.1878061, 43.78235708], [7.18780366, 43.78236392], [7.18780206, 43.78237089], [7.1878013, 43.78237793], [7.18780139, 43.782385], [7.18780233, 43.78239203], [7.18780412, 43.78239898], [7.18780673, 43.78240579], [7.18781015, 43.7824124], [7.18781436, 43.78241878], [7.18781931, 43.78242486], [7.18782498, 43.78243061], [7.18783132, 43.78243598], [7.18783828, 43.78244093], [7.18784581, 43.78244542], [7.18785385, 43.78244942], [7.18786234, 43.78245289], [7.18787122, 43.78245582], [7.18788041, 43.78245817], [7.18788985, 43.78245994], [7.18789947, 43.7824611], [7.18790919, 43.78246165], [7.18791895, 43.78246158], [7.18792865, 43.7824609], [7.18793824, 43.78245961], [7.18794764, 43.78245771], [7.18795677, 43.78245524], [7.18796557, 43.78245219], [7.18797397, 43.7824486], [7.1879819, 43.78244449], [7.18798931, 43.7824399], [7.18799614, 43.78243486], [7.18800234, 43.7824294], [7.18800786, 43.78242358], [7.18801266, 43.78241743], [7.18801669, 43.78241099], [7.18801994, 43.78240433], [7.18802238, 43.78239749], [7.18802398, 43.78239052], [7.18802474, 43.78238348], [7.18802465, 43.78237641]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;22999;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18766924, 43.77457984], [7.18753378, 43.77444827], [7.18749209, 43.77446115], [7.1873778, 43.77449643], [7.18730851, 43.77451783], [7.18714662, 43.77456782], [7.18736135, 43.77458617], [7.18750921, 43.77459484], [7.18764257, 43.77458511], [7.18766924, 43.77457984]]]}
;06033;Elément de paysage,de patrimoine à protéger;2018-12-21;Espaces plantés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;07;24801;;;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.20200526, 43.77433865], [7.2020184, 43.77436908], [7.20205401, 43.77445518], [7.20210694, 43.77470704], [7.20224404, 43.77502742], [7.20226145, 43.77502234], [7.20228461, 43.77500414], [7.20229994, 43.77498769], [7.2023048, 43.77496407], [7.20231385, 43.77496201], [7.20226586, 43.77484383], [7.20256364, 43.774778], [7.20244896, 43.77450105], [7.20218624, 43.77456567], [7.2020806, 43.77432457], [7.20200526, 43.77433865]]]}
;06033;ZONE BLEUE;2018-12-21;Plan de prévention des risques incendies de forêt : zone bleue;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;02;25250;;B1;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18561291, 43.79165422], [7.18569883, 43.79150267], [7.18559221, 43.79146836], [7.18541574, 43.79137583], [7.18580504, 43.79101608], [7.1869976, 43.79077286], [7.18759698, 43.7904872], [7.18703981, 43.79046314], [7.18670724, 43.79036545], [7.18653699, 43.79005731], [7.18676999, 43.7897222], [7.18697276, 43.78964198], [7.18713605, 43.78952597], [7.18752459, 43.78939518], [7.18759262, 43.78937205], [7.18746001, 43.78901549], [7.18731528, 43.78890002], [7.18694929, 43.78864946], [7.18681269, 43.78846761], [7.1865384, 43.78812603], [7.18627229, 43.78802473], [7.18594123, 43.78796785], [7.185113, 43.78790071], [7.18458273, 43.78780969], [7.18394553, 43.78755225], [7.18378703, 43.78748233], [7.18360211, 43.78734452], [7.18351785, 43.78709098], [7.18351255, 43.78691353], [7.1837638, 43.78684366], [7.18389685, 43.78662516], [7.18411768, 43.78644415], [7.18421464, 43.78633382], [7.18424639, 43.78605727], [7.18435416, 43.78597112], [7.18454058, 43.78592378], [7.18446559, 43.78567271], [7.18426185, 43.78547585], [7.18438361, 43.78522427], [7.18436479, 43.7850983], [7.18450213, 43.78514899], [7.18467528, 43.78492698], [7.18438763, 43.78475649], [7.18432843, 43.78468321], [7.1839441, 43.78458756], [7.18377475, 43.78453605], [7.1834854, 43.78464887], [7.1833332, 43.78466594], [7.18325048, 43.7849601], [7.1834157, 43.78538761], [7.18346695, 43.7856973], [7.18297795, 43.78585399], [7.18278946, 43.78592663], [7.18286341, 43.78607085], [7.18271042, 43.78619099], [7.18250526, 43.7862678], [7.18229316, 43.78617569], [7.18205157, 43.78617668], [7.18188006, 43.78624721], [7.18167969, 43.78638901], [7.18150413, 43.78663697], [7.18083423, 43.78686505], [7.18057366, 43.7868286], [7.18007034, 43.78665098], [7.17956352, 43.78656069], [7.17939064, 43.7865305], [7.1790929, 43.78640926], [7.17892857, 43.78635401], [7.17882461, 43.7861725], [7.17797687, 43.78656216], [7.1779032, 43.78648088], [7.17768474, 43.78622342], [7.17762272, 43.78595772], [7.17764556, 43.78563455], [7.17678351, 43.78552869], [7.17649986, 43.78584324], [7.1762986, 43.78578766], [7.17582958, 43.78575294], [7.1755171, 43.78578698], [7.17525972, 43.78571183], [7.17522313, 43.78560765], [7.17522448, 43.78538685], [7.17511503, 43.78503536], [7.17512049, 43.78488624], [7.17569396, 43.78473302], [7.1754649, 43.78431131], [7.17526628, 43.78388635], [7.17508111, 43.78357139], [7.17487444, 43.78321848], [7.17439366, 43.78338558], [7.17432671, 43.78347385], [7.17422846, 43.78353912], [7.1743432, 43.78370133], [7.1743304, 43.78377746], [7.1743048, 43.78388388], [7.17437608, 43.78455266], [7.17440265, 43.78479941], [7.17442477, 43.78528007], [7.17417286, 43.78528825], [7.17459445, 43.78586753], [7.17477188, 43.78619969], [7.17487254, 43.78620654], [7.1747701, 43.78630009], [7.17460247, 43.78640313], [7.17521866, 43.78628871], [7.17546244, 43.78629602], [7.1759017, 43.78647922], [7.17637127, 43.7867206], [7.17666515, 43.78693533], [7.1772005, 43.78718854], [7.1776658, 43.78762212], [7.17788307, 43.78779254], [7.17783497, 43.78781603], [7.17835221, 43.78820973], [7.17838061, 43.78805112], [7.1796784, 43.78831717], [7.18013699, 43.78851967], [7.18050189, 43.78871258], [7.18083727, 43.78879386], [7.18097788, 43.78876173], [7.18142715, 43.78905777], [7.18161401, 43.78897169], [7.18181335, 43.78922477], [7.18207766, 43.78949188], [7.18228041, 43.78955279], [7.18269188, 43.78987491], [7.18284799, 43.78985397], [7.18285465, 43.79001966], [7.18312895, 43.79071024], [7.18351627, 43.79058809], [7.18372617, 43.79106558], [7.1841659, 43.79096927], [7.18436642, 43.79130011], [7.18464662, 43.79178832], [7.18478388, 43.79189043], [7.18498289, 43.79201681], [7.1851562, 43.7921319], [7.18536376, 43.79223033], [7.18559606, 43.7922937], [7.18562424, 43.79216626], [7.18572908, 43.79214184], [7.18574147, 43.79203483], [7.18574679, 43.79198938], [7.18563992, 43.79196958], [7.18562227, 43.79180925], [7.18559128, 43.79170526], [7.18561291, 43.79165422]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;23001;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18636871, 43.77457594], [7.18640827, 43.7745568], [7.18644501, 43.77450426], [7.18701189, 43.77447738], [7.18717667, 43.77450951], [7.18728412, 43.77447632], [7.18739839, 43.77444104], [7.18745789, 43.77442278], [7.18749552, 43.77441111], [7.18748338, 43.77439932], [7.18730371, 43.77422492], [7.18717312, 43.77415344], [7.18714288, 43.77413955], [7.18705893, 43.77417513], [7.18698001, 43.77420466], [7.18627739, 43.77422848], [7.18618085, 43.77432988], [7.18610566, 43.7744142], [7.18602184, 43.77452103], [7.18597426, 43.77459356], [7.18592701, 43.77463602], [7.18584948, 43.77468373], [7.1857908, 43.7747201], [7.18575017, 43.77474529], [7.18585272, 43.77476268], [7.18588059, 43.77476751], [7.18603668, 43.7747364], [7.18604064, 43.7747352], [7.18608169, 43.77470746], [7.18623588, 43.77462358], [7.18636871, 43.77457594]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;22106;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.1960787, 43.78514528], [7.19603665, 43.78496146], [7.19598986, 43.78481474], [7.19607065, 43.78471016], [7.19549755, 43.78411286], [7.19546545, 43.78409316], [7.19539529, 43.78409345], [7.19496668, 43.78439262], [7.19494094, 43.78443409], [7.19495108, 43.78446538], [7.19527683, 43.7847764], [7.1953162, 43.78481399], [7.19531648, 43.7848519], [7.19528812, 43.78490594], [7.1952166, 43.78494526], [7.19486836, 43.78513669], [7.19494385, 43.7852532], [7.19447058, 43.78543301], [7.19402455, 43.78560113], [7.19381766, 43.785682], [7.1937863, 43.78561742], [7.1937765, 43.78560933], [7.19376595, 43.7856046], [7.19375466, 43.78560161], [7.19374594, 43.78560141], [7.19374594, 43.7856014], [7.19373442, 43.78560658], [7.19371316, 43.78561596], [7.19361386, 43.78565745], [7.19355703, 43.78567936], [7.19347992, 43.78570908], [7.19343598, 43.7857289], [7.19339187, 43.78575116], [7.19333188, 43.78578322], [7.19323991, 43.78583836], [7.19315939, 43.78589032], [7.1930701, 43.78595642], [7.19306979, 43.78595619], [7.1929256, 43.78606992], [7.19284539, 43.78613954], [7.19258736, 43.7863668], [7.19246946, 43.78646877], [7.19228229, 43.78663547], [7.19208665, 43.78670596], [7.19206984, 43.78669207], [7.19198388, 43.78676752], [7.19196872, 43.78678305], [7.19183496, 43.78691951], [7.19176451, 43.78701413], [7.19170809, 43.78709003], [7.19157983, 43.787291], [7.19148496, 43.78743907], [7.19133017, 43.78744549], [7.19106394, 43.78758293], [7.19089238, 43.7876725], [7.19086815, 43.78768516], [7.19061227, 43.78781377], [7.19044841, 43.78790012], [7.1901762, 43.78804367], [7.18977741, 43.78825305], [7.18970524, 43.78829608], [7.18965247, 43.78833593], [7.18970934, 43.78832809], [7.18975838, 43.78832203], [7.1897801, 43.78832588], [7.18986704, 43.78834335], [7.19001052, 43.78837969], [7.19008588, 43.7883881], [7.19014467, 43.78838549], [7.19020382, 43.78837521], [7.19025612, 43.78834953], [7.19029011, 43.78832993], [7.19032636, 43.78820102], [7.1904385, 43.78815117], [7.19061109, 43.78805315], [7.19069906, 43.78800768], [7.19101412, 43.78781036], [7.19132167, 43.78765289], [7.19163569, 43.78748591], [7.19212116, 43.78697057], [7.19270495, 43.7865266], [7.19303348, 43.78622011], [7.19317352, 43.78610416], [7.19327687, 43.78604039], [7.19395784, 43.78584799], [7.19542974, 43.78546881], [7.1959066, 43.78534069], [7.19600663, 43.78528847], [7.19607255, 43.78523779], [7.1960787, 43.78514528]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;22105;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18135041, 43.77760804], [7.1811711, 43.77750815], [7.1812326, 43.77747668], [7.18096948, 43.77730718], [7.18089334, 43.77735787], [7.18064527, 43.77719348], [7.18054236, 43.77712813], [7.18024429, 43.77703579], [7.1802152, 43.77703753], [7.18016181, 43.77703931], [7.1798743, 43.77705594], [7.17979955, 43.77700765], [7.1797233, 43.77703663], [7.17967702, 43.77706002], [7.17976976, 43.7770766], [7.17979078, 43.77708688], [7.1799028, 43.77720892], [7.17990729, 43.7772447], [7.17990748, 43.77733913], [7.17990644, 43.77745253], [7.1798967, 43.77753698], [7.17996756, 43.7776132], [7.18004153, 43.77770291], [7.18012894, 43.77781319], [7.18023465, 43.77796448], [7.18036128, 43.77815517], [7.18039457, 43.77822273], [7.1804081, 43.77826997], [7.1804238, 43.7783502], [7.18051135, 43.77835531], [7.18056271, 43.77836037], [7.18060036, 43.77836154], [7.18065848, 43.77835867], [7.18070369, 43.77834928], [7.18076652, 43.77833263], [7.18081592, 43.77831091], [7.18092102, 43.77826001], [7.18099345, 43.77823164], [7.18106991, 43.77820419], [7.18121247, 43.77816375], [7.18131336, 43.77814032], [7.18145465, 43.77811156], [7.18159249, 43.77807797], [7.18167762, 43.77805163], [7.18184949, 43.77801583], [7.18177992, 43.77786387], [7.18161528, 43.77775539], [7.18135041, 43.77760804]]]}
Les Plans de Carros : Lou Couletas;06033;;2018-12-21;Servitude urbaine de mixité sociale au titre de l'article L123-2-b du code de l'Urbanisme;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;09;24351;;MS02;04;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.20308472, 43.77540297], [7.2030969, 43.77539781], [7.20311089, 43.77539186], [7.20313082, 43.77537703], [7.2033557, 43.77518623], [7.20345038, 43.77510219], [7.20350875, 43.77505038], [7.20353353, 43.77502374], [7.20359921, 43.77494451], [7.20379092, 43.77478302], [7.20411669, 43.77470781], [7.20431522, 43.77455623], [7.20432195, 43.77455128], [7.20434104, 43.77453694], [7.20432173, 43.77449425], [7.20430121, 43.77444892], [7.20429874, 43.77444346], [7.2042172, 43.77426336], [7.20413217, 43.77407614], [7.204085, 43.77397253], [7.20409294, 43.7739587], [7.20409394, 43.77395704], [7.20411102, 43.77392718], [7.20411487, 43.77392541], [7.2041639, 43.77390225], [7.20420623, 43.77389107], [7.20421819, 43.7738879], [7.20424347, 43.77387656], [7.2042581, 43.77386753], [7.20426997, 43.77384959], [7.20428326, 43.7738579], [7.20455402, 43.7740256], [7.20455689, 43.77402738], [7.2045759, 43.77404071], [7.20462166, 43.77407273], [7.20472679, 43.77423899], [7.20475185, 43.77427875], [7.20478059, 43.77426368], [7.20480058, 43.77425317], [7.20480987, 43.77424829], [7.20484548, 43.77422954], [7.20500292, 43.77414668], [7.20533059, 43.7739738], [7.20536127, 43.77395759], [7.20537013, 43.77395291], [7.20512624, 43.77373798], [7.20547779, 43.77349283], [7.20546198, 43.77347926], [7.20530707, 43.77334637], [7.20509507, 43.7731645], [7.20491601, 43.77293414], [7.20489636, 43.7729237], [7.20486339, 43.77290617], [7.2048339, 43.77289305], [7.20467867, 43.77282501], [7.20457766, 43.77278674], [7.2044933, 43.77276162], [7.20439478, 43.77273826], [7.20433956, 43.77272516], [7.20421554, 43.77269575], [7.20416832, 43.77268563], [7.2041655, 43.77268448], [7.20411954, 43.7726667], [7.20406744, 43.77265483], [7.20403026, 43.77266843], [7.20398448, 43.77265812], [7.20396766, 43.77265427], [7.20395704, 43.77265197], [7.20391923, 43.77264343], [7.2039095, 43.77264137], [7.20385666, 43.77257213], [7.20385125, 43.77257469], [7.20381093, 43.77259291], [7.20382629, 43.77261404], [7.20379076, 43.77264163], [7.20368701, 43.7725093], [7.20363686, 43.77246149], [7.20346523, 43.77229717], [7.20336404, 43.77236533], [7.20322666, 43.77245768], [7.20315867, 43.77250338], [7.20314779, 43.77249408], [7.20312368, 43.77247346], [7.20311353, 43.77246478], [7.20307509, 43.77245353], [7.20305882, 43.77243941], [7.20303713, 43.77240951], [7.2030304, 43.77239369], [7.20301388, 43.77237956], [7.20292568, 43.7724], [7.20294304, 43.77243497], [7.20295684, 43.77246654], [7.20296162, 43.77248894], [7.20292706, 43.77254737], [7.20290529, 43.77258147], [7.20290415, 43.77258325], [7.20289897, 43.77259136], [7.20287453, 43.77262179], [7.20287071, 43.77262508], [7.20283933, 43.77265213], [7.20280977, 43.77267097], [7.20263119, 43.77278635], [7.20257792, 43.77282096], [7.20257783, 43.77282101], [7.20244696, 43.77290604], [7.20235075, 43.77296883], [7.20222108, 43.77305345], [7.20217242, 43.77308348], [7.20216246, 43.77307009], [7.20214766, 43.77305021], [7.20203332, 43.77290224], [7.20198551, 43.77284055], [7.20191398, 43.7727422], [7.20189365, 43.77271424], [7.20185161, 43.77274632], [7.2018124, 43.77278649], [7.20176148, 43.7728483], [7.20170032, 43.77290274], [7.20168819, 43.77292042], [7.20167401, 43.7729407], [7.20162792, 43.77300223], [7.20161758, 43.77303588], [7.20160103, 43.77308311], [7.20159623, 43.77309726], [7.20158879, 43.77311116], [7.20158042, 43.77311905], [7.20154033, 43.77314213], [7.20149569, 43.77316765], [7.20148662, 43.77317277], [7.20135324, 43.77324974], [7.20131611, 43.77327073], [7.20126012, 43.77330254], [7.20119278, 43.77334406], [7.20117874, 43.77335401], [7.20114893, 43.77337513], [7.20110869, 43.77340805], [7.20108599, 43.77343758], [7.20107774, 43.77345727], [7.20108121, 43.7734994], [7.201082, 43.77350856], [7.20108677, 43.77355696], [7.2011269, 43.77367265], [7.20119597, 43.77395681], [7.20122129, 43.77405505], [7.20122493, 43.77407248], [7.20122024, 43.77409492], [7.20120393, 43.77412348], [7.20126042, 43.77422539], [7.20153455, 43.77414127], [7.20159606, 43.77428777], [7.20163431, 43.77437848], [7.20164349, 43.7744002], [7.20171191, 43.77438188], [7.20199024, 43.77430654], [7.20222045, 43.77484454], [7.20280386, 43.7747156], [7.20285781, 43.77484716], [7.20286689, 43.77486916], [7.20286931, 43.77487501], [7.20287704, 43.774894], [7.20289581, 43.7749395], [7.20296408, 43.77510853], [7.20308472, 43.77540297]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;23432;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.19441928, 43.79080587], [7.1944061, 43.79070791], [7.19225422, 43.79078297], [7.19228797, 43.79123553], [7.19231588, 43.79125164], [7.19241216, 43.79131895], [7.19249513, 43.79124145], [7.1925883, 43.79119046], [7.19262799, 43.79116514], [7.19272632, 43.79109638], [7.1930388, 43.79124548], [7.19328352, 43.79132545], [7.19357095, 43.79165357], [7.19359024, 43.79163499], [7.19362726, 43.79159869], [7.19370409, 43.7915167], [7.19374535, 43.79147384], [7.1937827, 43.79144194], [7.19380764, 43.79142079], [7.19385112, 43.79138947], [7.19391068, 43.79134672], [7.19394912, 43.79131784], [7.19399799, 43.79128027], [7.19406625, 43.79122727], [7.19406624, 43.79120922], [7.19404975, 43.79116408], [7.19406503, 43.79112153], [7.19411562, 43.7910929], [7.19415725, 43.79108556], [7.19421849, 43.79109464], [7.19425144, 43.79111246], [7.1943328, 43.79103684], [7.19439658, 43.79093713], [7.19441783, 43.79086766], [7.19441928, 43.79080587]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;22549;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18388235, 43.79782579], [7.18382805, 43.79765227], [7.18376721, 43.79754332], [7.18374038, 43.7975021], [7.18371511, 43.79746549], [7.18369784, 43.79744294], [7.18367632, 43.7974195], [7.18365051, 43.79738913], [7.18362521, 43.79736201], [7.18359747, 43.79733625], [7.18355055, 43.79729596], [7.18353097, 43.7972795], [7.18348894, 43.79725205], [7.18345489, 43.79723189], [7.18332769, 43.79716984], [7.18318884, 43.79711456], [7.18299647, 43.79703543], [7.1829219, 43.79700695], [7.18288657, 43.79700428], [7.18283144, 43.79699901], [7.18273921, 43.7969848], [7.18270944, 43.79703019], [7.18266313, 43.79710117], [7.18266848, 43.79728471], [7.18248608, 43.79736583], [7.18247142, 43.79737232], [7.18242456, 43.79750125], [7.18236036, 43.79765053], [7.18236367, 43.7976668], [7.18236555, 43.79767619], [7.1823755, 43.79772653], [7.18240226, 43.79784891], [7.18243304, 43.79799628], [7.18244427, 43.79810824], [7.18241173, 43.79814335], [7.18244879, 43.79815181], [7.18255881, 43.79817312], [7.18261239, 43.79817959], [7.18272283, 43.79819139], [7.18280889, 43.79820199], [7.18289649, 43.79821195], [7.18296722, 43.79822219], [7.18302894, 43.79823288], [7.18315161, 43.79826111], [7.18324116, 43.79828466], [7.18334529, 43.79831671], [7.18343701, 43.7983463], [7.18349645, 43.79836289], [7.18352107, 43.79836986], [7.18362396, 43.79839316], [7.18368994, 43.79839853], [7.1837131, 43.79839688], [7.18373719, 43.79839381], [7.18375355, 43.79838782], [7.18377915, 43.7983748], [7.18379401, 43.79832048], [7.18381073, 43.79829909], [7.18386156, 43.79824254], [7.18389158, 43.79820887], [7.18392109, 43.79817369], [7.18393515, 43.79815096], [7.18394335, 43.79813626], [7.18394851, 43.79811156], [7.18394424, 43.79808289], [7.18391314, 43.79795603], [7.18388235, 43.79782579]]]}
;06033;Espace boisé classé (R123-11a);2018-12-21;Espace boisé classé à conserver à protéger;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/plu-de-carros;00000603320181221;01;24820;;EBC;;PLU de Carros;2013-06-21;{"type": "Polygon", "coordinates": [[[7.18370693, 43.78373831], [7.18376241, 43.78375225], [7.18389841, 43.78376656], [7.18406588, 43.78376792], [7.1840725, 43.78376852], [7.18400744, 43.7837144], [7.1838927, 43.78370308], [7.18370693, 43.78373831]]]}
