createdAt;GRS_TIME_EVENT_MSR;updatedAt;GRS_RFN_TIME_EVENT_MSR;GRS_ROAD_CONDITION;GRS_FRICTION;GRS_SALINE_CONCENTRATION;GRS_ICE_PERCENTAGE;GRS_FREEZING_TEMPERATURE;GRS_WATER_FILM_HEIGHT;GRS_ROAD_SURFACE_TEMP;GRS_EXTERNAL_TEMPERATURE_2;GRS_ID
2018-10-05 03:00:00;;;16662.0;1427.6;1466.0914000000002;49530.0;40824.4;40746.4;35.6;14661.6234;55560.25;2.0
2018-10-11 17:00:00;;;16662.0;10.798991808443605;1.5883663095991793;65517.600504095775;64783.586221382066;65512.988237765174;0.29552089897080475;31.48880907372421;29.64102583490854;2385.0
